개인,CJ제일제당,17.0,73.0,17.0,22.0,152.0,-16.0,-41.0,-217.0,-102.0,-2.0
개인,CJ프레시웨이,1.0,0.0,-5.0,-1.0,-4.0,1.0,-1.0,-0.0,-7.0,2.0
개인,CMG제약,1.0,0.0,-1.0,1.0,1.0,-1.0,-2.0,2.0,0.0,1.0
개인,CNT85,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
개인,CR홀딩스,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
개인,CS,-2.0,1.0,0.0,-0.0,-0.0,-0.0,-1.0,-1.0,0.0,0.0
개인,CSA 코스믹,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
개인,CS홀딩스,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
개인,DB,-1.0,0.0,-1.0,1.0,0.0,-0.0,-2.0,-0.0,0.0,-1.0
개인,DB금융투자,-0.0,-6.0,-1.0,-1.0,-2.0,1.0,0.0,-1.0,-0.0,-1.0
개인,DB손해보험,42.0,87.0,46.0,61.0,61.0,14.0,-2.0,5.0,63.0,-3.0
개인,DB하이텍,-28.0,-56.0,-91.0,-5.0,44.0,-54.0,-13.0,29.0,-30.0,-38.0
개인,DGB금융지주,-8.0,3.0,-26.0,-2.0,-12.0,-8.0,-1.0,9.0,2.0,-3.0
개인,DGP,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,0.0,0.0
개인,DH오토리드,-0.0,-0.0,0.0,-1.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
개인,DH오토웨어,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,4.0,0.0,0.0
개인,DI동일,6.0,7.0,1.0,3.0,4.0,8.0,0.0,2.0,3.0,-8.0
개인,DL,-1.0,5.0,-7.0,2.0,8.0,2.0,-5.0,-3.0,-10.0,1.0
개인,DL이앤씨,1.0,-41.0,-47.0,-8.0,-10.0,-13.0,-52.0,-3.0,-93.0,-28.0
개인,DL이앤씨2우(전환),0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
개인,DMS,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.0,1.0,0.0,-0.0
개인,DN오토모티브,-9.0,3.0,-4.0,1.0,-1.0,-3.0,-10.0,-6.0,6.0,-4.0
개인,DRB동일,-0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
개인,DSC인베스트먼트,-0.0,-2.0,1.0,1.0,-9.0,-3.0,-1.0,12.0,-3.0,-3.0
개인,DSR,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
개인,DSR제강,0.0,-0.0,-0.0,-0.0,0.0,0.0,-1.0,0.0,-0.0,0.0
개인,DS단석,7.0,-1.0,10.0,13.0,4.0,2.0,-1.0,2.0,5.0,-11.0
개인,DXVX,1.0,-1.0,-1.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,1.0
개인,E1,-1.0,3.0,-1.0,7.0,6.0,3.0,0.0,4.0,8.0,-0.0
개인,EG,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
개인,EMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
개인,ES큐브,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
개인,F&F,-13.0,-2.0,-10.0,-16.0,2.0,-14.0,-16.0,-1.0,-17.0,1.0
개인,F&F홀딩스,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
개인,FSN,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0
개인,GH신소재,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,-0.0
개인,GKL,1.0,1.0,-1.0,-1.0,-1.0,7.0,1.0,-1.0,-3.0,6.0
개인,GRT,1.0,-1.0,1.0,1.0,-1.0,1.0,6.0,6.0,2.0,-0.0
개인,GS,33.0,90.0,41.0,125.0,313.0,108.0,73.0,20.0,-1.0,-7.0
개인,GST,66.0,-9.0,1.0,-0.0,3.0,-15.0,2.0,11.0,-7.0,-9.0
개인,GS건설,6.0,-3.0,-10.0,13.0,58.0,8.0,-24.0,-1.0,-20.0,-4.0
개인,GS글로벌,-7.0,-3.0,1.0,-2.0,0.0,1.0,-9.0,-4.0,-1.0,-2.0
개인,GS리테일,-0.0,1.0,7.0,11.0,11.0,12.0,12.0,-3.0,-1.0,-6.0
개인,GS피앤엘,-1.0,1.0,1.0,0.0,-0.0,4.0,1.0,3.0,0.0,1.0
개인,HB솔루션,-2.0,5.0,-1.0,4.0,2.0,-1.0,-1.0,-0.0,1.0,1.0
개인,HB인베스트먼트,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0
개인,HB테크놀러지,-2.0,3.0,-2.0,8.0,-3.0,-4.0,1.0,8.0,1.0,-1.0
개인,HDC,-3.0,-4.0,-2.0,-1.0,2.0,-7.0,-5.0,-11.0,1.0,-6.0
개인,HDC랩스,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,0.0,-0.0
개인,HDC현대EP,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
개인,HDC현대산업개발,2.0,-28.0,-17.0,0.0,9.0,8.0,-30.0,8.0,-46.0,-19.0
개인,HD한국조선해양,-15.0,-72.0,-65.0,81.0,45.0,-362.0,-647.0,18.0,227.0,-22.0
개인,HD현대,28.0,15.0,5.0,34.0,20.0,-42.0,18.0,-9.0,30.0,-40.0
개인,HD현대건설기계,-6.0,5.0,-31.0,49.0,21.0,2.0,-84.0,-11.0,-17.0,21.0
개인,HD현대마린솔루션,149.0,58.0,49.0,70.0,38.0,-14.0,-107.0,-87.0,-91.0,-16.0
개인,HD현대마린엔진,-1.0,11.0,25.0,-9.0,3.0,46.0,41.0,-8.0,27.0,-212.0
개인,HD현대미포,-60.0,-26.0,135.0,106.0,-22.0,-37.0,-301.0,34.0,12.0,30.0
개인,HD현대에너지솔루션,-14.0,-11.0,0.0,-27.0,-6.0,-3.0,-1.0,-0.0,-5.0,-4.0
개인,HD현대인프라코어,5.0,5.0,-21.0,6.0,41.0,-32.0,-134.0,-57.0,-170.0,-26.0
개인,HD현대일렉트릭,405.0,77.0,-10.0,359.0,140.0,-62.0,-177.0,15.0,62.0,-79.0
개인,HD현대중공업,97.0,-140.0,693.0,9.0,151.0,-251.0,-12.0,-192.0,24.0,39.0
개인,HJ중공업,6.0,-1.0,4.0,4.0,-3.0,-6.0,-5.0,23.0,27.0,55.0
개인,HK이노엔,13.0,4.0,-5.0,12.0,7.0,-7.0,-17.0,8.0,20.0,3.0
개인,HL D&I,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
개인,HLB,-225.0,-184.0,82.0,-506.0,411.0,2.0,-26.0,182.0,-41.0,-53.0
개인,HLB글로벌,-1.0,1.0,1.0,2.0,1.0,2.0,-0.0,1.0,0.0,0.0
개인,HLB바이오스텝,0.0,1.0,0.0,-2.0,2.0,1.0,0.0,-0.0,-0.0,3.0
개인,HLB사이언스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
개인,HLB생명과학,12.0,2.0,2.0,13.0,7.0,-3.0,6.0,22.0,-5.0,33.0
개인,HLB이노베이션,2.0,3.0,3.0,8.0,3.0,1.0,1.0,1.0,-1.0,2.0
개인,HLB제넥스,-0.0,0.0,-1.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
개인,HLB제약,15.0,8.0,5.0,-94.0,33.0,30.0,42.0,5.0,3.0,1.0
개인,HLB테라퓨틱스,-2.0,4.0,3.0,-12.0,13.0,2.0,9.0,12.0,-1.0,25.0
개인,HLB파나진,-1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,-1.0
개인,HL만도,8.0,10.0,2.0,9.0,-32.0,37.0,-6.0,-45.0,56.0,-10.0
개인,HL홀딩스,-5.0,-10.0,-2.0,-1.0,-2.0,-1.0,-0.0,-1.0,0.0,-0.0
개인,HMM,-211.0,-183.0,2.0,-36.0,86.0,-84.0,-130.0,-51.0,-70.0,-151.0
개인,HPSP,50.0,2.0,53.0,54.0,44.0,36.0,5.0,61.0,-11.0,30.0
개인,HRS,0.0,-0.0,-1.0,0.0,0.0,-0.0,-1.0,0.0,-0.0,0.0
개인,HS애드,-0.0,-1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1.0
개인,HS화성,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
개인,HS효성,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0
개인,HS효성첨단소재,-1.0,13.0,-1.0,7.0,15.0,1.0,-9.0,3.0,-4.0,6.0
개인,ISC,57.0,-2.0,14.0,-4.0,-6.0,-10.0,5.0,32.0,-8.0,22.0
개인,JB금융지주,-3.0,9.0,-4.0,6.0,15.0,-6.0,10.0,-7.0,5.0,9.0
개인,JTC,1.0,-0.0,0.0,-0.0,-0.0,0.0,-3.0,1.0,-1.0,-0.0
개인,JW생명과학,-0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0
개인,JW신약,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
개인,JW중외제약,6.0,2.0,-5.0,1.0,38.0,-2.0,-6.0,-0.0,5.0,1.0
개인,JW중외제약2우B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
개인,JW홀딩스,-1.0,-1.0,-2.0,-0.0,1.0,-0.0,-1.0,-0.0,-1.0,-2.0
개인,JYP Ent.,-24.0,-146.0,-14.0,-51.0,-70.0,5.0,16.0,-29.0,-54.0,408.0
개인,KBG,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
개인,KBI메탈,-2.0,-0.0,3.0,3.0,1.0,0.0,-3.0,2.0,-0.0,1.0
개인,KB금융,24.0,8.0,-78.0,61.0,199.0,52.0,221.0,-96.0,26.0,-12.0
개인,KB발해인프라,2.0,5.0,3.0,3.0,4.0,1.0,1.0,2.0,4.0,6.0
개인,KB오토시스,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
개인,KCC,-6.0,-6.0,5.0,13.0,8.0,-3.0,-0.0,-11.0,4.0,-29.0
개인,KCC건설,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
개인,KCC글라스,0.0,11.0,-1.0,7.0,14.0,3.0,3.0,-1.0,5.0,3.0
개인,KCI,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0
개인,KCTC,0.0,2.0,0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0
개인,KC그린홀딩스,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0
개인,KC산업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
개인,KC코트렐,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
개인,KD,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
개인,KEC,-0.0,0.0,0.0,1.0,1.0,1.0,-0.0,2.0,-0.0,-0.0
개인,KG모빌리언스,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,0.0
개인,KG모빌리티,2.0,-1.0,7.0,2.0,-0.0,-3.0,-5.0,-5.0,-6.0,-3.0
개인,KG스틸,-3.0,0.0,-1.0,-6.0,1.0,1.0,-32.0,-30.0,-7.0,0.0
개인,KG에코솔루션,-1.0,1.0,-2.0,1.0,1.0,1.0,-2.0,-0.0,-1.0,0.0
개인,KG이니시스,1.0,0.0,-0.0,2.0,3.0,1.0,-1.0,-1.0,0.0,-0.0
개인,KG케미칼,-0.0,1.0,3.0,-0.0,0.0,-0.0,-3.0,-0.0,-1.0,-1.0
개인,KH바텍,-0.0,1.0,-7.0,1.0,4.0,-0.0,-1.0,1.0,1.0,-0.0
개인,KISCO홀딩스,0.0,-0.0,-0.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0
개인,KNN,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
개인,KPX케미칼,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-1.0
개인,KPX홀딩스,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
개인,KR모터스,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
개인,KSS해운,-0.0,-0.0,1.0,1.0,0.0,-0.0,-1.0,-1.0,-0.0,-2.0
개인,KS인더스트리,0.0,1.0,1.0,-1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0
개인,KT,-69.0,-24.0,-44.0,30.0,-11.0,-20.0,27.0,-102.0,-11.0,-20.0
개인,KT&G,95.0,64.0,20.0,160.0,35.0,-13.0,93.0,-29.0,47.0,12.0
개인,KTcs,-1.0,4.0,-1.0,2.0,2.0,1.0,-3.0,1.0,1.0,-0.0
개인,KTis,-1.0,1.0,-0.0,1.0,1.0,2.0,-1.0,0.0,1.0,-1.0
개인,KX,2.0,1.0,-0.0,-1.0,0.0,-1.0,-1.0,-0.0,-0.0,-0.0
개인,KX하이텍,0.0,1.0,-1.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
개인,LB루셈,,,,,,,,,,
개인,LB세미콘,-0.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0
개인,LB인베스트먼트,3.0,-4.0,1.0,-1.0,2.0,-0.0,1.0,2.0,-1.0,1.0
개인,LF,-1.0,-3.0,-0.0,-2.0,-2.0,2.0,0.0,0.0,1.0,3.0
개인,LG,28.0,8.0,14.0,30.0,243.0,26.0,2.0,-17.0,24.0,-32.0
개인,LG디스플레이,13.0,19.0,15.0,11.0,100.0,24.0,16.0,15.0,6.0,5.0
개인,LG생활건강,8.0,39.0,6.0,-8.0,12.0,2.0,19.0,0.0,-3.0,-0.0
개인,LG씨엔에스,37.0,22.0,42.0,9.0,43.0,-20.0,37.0,-150.0,-107.0,-12.0
개인,LG에너지솔루션,-204.0,114.0,44.0,65.0,228.0,689.0,425.0,188.0,-124.0,-343.0
개인,LG유플러스,-13.0,5.0,-11.0,13.0,-8.0,0.0,1.0,-8.0,15.0,7.0
개인,LG이노텍,12.0,45.0,-4.0,-153.0,65.0,-23.0,-8.0,-513.0,8.0,-8.0
개인,LG전자,-35.0,41.0,-25.0,-6.0,263.0,101.0,42.0,13.0,315.0,69.0
개인,LG헬로비전,-0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,-1.0,-1.0,0.0
개인,LG화학,-67.0,16.0,-49.0,-30.0,216.0,12.0,51.0,30.0,-260.0,105.0
개인,LIG넥스원,261.0,-104.0,179.0,-70.0,58.0,57.0,-117.0,-248.0,64.0,-23.0
개인,LK삼양,-2.0,1.0,-0.0,-0.0,-1.0,-0.0,1.0,-1.0,-1.0,-1.0
개인,LS,27.0,-27.0,-13.0,9.0,16.0,-37.0,-4.0,92.0,156.0,-15.0
개인,LS ELECTRIC,-35.0,-69.0,103.0,73.0,-46.0,-133.0,-15.0,182.0,170.0,62.0
개인,LS네트웍스,9.0,-2.0,-3.0,1.0,-3.0,-0.0,2.0,2.0,0.0,-2.0
개인,LS마린솔루션,2.0,1.0,0.0,2.0,1.0,-0.0,-3.0,2.0,-6.0,-1.0
개인,LS머트리얼즈,6.0,33.0,5.0,10.0,9.0,-1.0,-3.0,6.0,-1.0,0.0
개인,LS에코에너지,2.0,4.0,10.0,-8.0,31.0,-20.0,-12.0,14.0,0.0,-1.0
개인,LS증권,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
개인,LX세미콘,-6.0,-6.0,2.0,4.0,-1.0,-1.0,-6.0,-8.0,-2.0,2.0
개인,LX인터내셔널,-65.0,23.0,36.0,48.0,24.0,-6.0,10.0,-0.0,-13.0,-5.0
개인,LX하우시스,0.0,2.0,-2.0,3.0,3.0,2.0,0.0,0.0,0.0,-0.0
개인,LX홀딩스,0.0,-1.0,-0.0,6.0,6.0,2.0,3.0,2.0,2.0,2.0
개인,M83,4.0,-2.0,-4.0,2.0,-9.0,-4.0,1.0,10.0,6.0,36.0
개인,MDS테크,-2.0,1.0,0.0,6.0,2.0,-1.0,-0.0,2.0,0.0,-1.0
개인,MH에탄올,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
개인,NAVER,-187.0,-297.0,-538.0,614.0,406.0,114.0,188.0,-453.0,134.0,-29.0
개인,NEW,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
개인,NE능률,-2.0,-1.0,2.0,0.0,-1.0,1.0,2.0,-0.0,9.0,1.0
개인,NHN,-1.0,-7.0,-3.0,-1.0,-2.0,3.0,1.0,1.0,-0.0,2.0
개인,NHN KCP,-2.0,-5.0,-7.0,-0.0,-4.0,-4.0,-3.0,-2.0,4.0,-0.0
개인,NHN벅스,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-1.0,-0.0,1.0
개인,NH투자증권,3.0,-6.0,-7.0,-3.0,9.0,1.0,20.0,-9.0,12.0,26.0
개인,NICE,0.0,-0.0,-2.0,-2.0,0.0,0.0,-0.0,-0.0,0.0,1.0
개인,NICE평가정보,-0.0,0.0,-9.0,-0.0,0.0,2.0,-1.0,1.0,3.0,1.0
개인,NI스틸,-0.0,-0.0,-0.0,0.0,1.0,0.0,6.0,-2.0,-2.0,1.0
개인,NPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
개인,OCI,1.0,18.0,1.0,-4.0,44.0,10.0,-1.0,6.0,-4.0,1.0
개인,OCI홀딩스,-1.0,32.0,-15.0,-77.0,7.0,10.0,-5.0,-9.0,-127.0,13.0
개인,PI첨단소재,4.0,8.0,0.0,3.0,13.0,2.0,-0.0,5.0,2.0,0.0
개인,PN풍년,-3.0,1.0,4.0,-0.0,-4.0,-5.0,-3.0,1.0,1.0,-1.0
개인,POSCO홀딩스,88.0,34.0,-249.0,42.0,31.0,-4.0,-90.0,-956.0,-1161.0,111.0
개인,RFHIC,3.0,-4.0,-2.0,0.0,-3.0,3.0,5.0,-5.0,4.0,1.0
개인,RF머트리얼즈,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
개인,RF시스템즈,4.0,2.0,3.0,1.0,-4.0,-3.0,1.0,12.0,3.0,2.0
개인,S&K폴리텍,-0.0,0.0,0.0,0.0,-2.0,1.0,-0.0,0.0,-1.0,-1.0
개인,S-Oil,22.0,55.0,92.0,36.0,33.0,34.0,2.0,18.0,4.0,-314.0
개인,SAMG엔터,-6.0,-44.0,-0.0,5.0,-5.0,-10.0,-2.0,-2.0,-9.0,0.0
개인,SBI인베스트먼트,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
개인,SBI핀테크솔루션즈,-0.0,-0.0,-1.0,-1.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
개인,SBS,8.0,-0.0,6.0,-1.0,0.0,-1.0,1.0,2.0,-1.0,-3.0
개인,SCI평가정보,-0.0,-1.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,0.0
개인,SCL사이언스,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
개인,SDN,-1.0,-0.0,-0.0,3.0,3.0,-0.0,-1.0,0.0,-0.0,-0.0
개인,SFA반도체,10.0,2.0,2.0,6.0,16.0,3.0,-1.0,5.0,1.0,3.0
개인,SG,14.0,3.0,-1.0,7.0,-2.0,-0.0,-7.0,3.0,1.0,4.0
개인,SG&G,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
개인,SGA,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0
개인,SGA솔루션즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
개인,SGC E&C,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
개인,SGC에너지,-0.0,-0.0,1.0,0.0,1.0,1.0,-2.0,1.0,-0.0,1.0
개인,SG글로벌,-9.0,-1.0,8.0,11.0,-1.0,-4.0,-2.0,0.0,2.0,-2.0
개인,SG세계물산,0.0,2.0,-1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
개인,SHD,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
개인,SH에너지화학,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
개인,SIMPAC,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,1.0,3.0
개인,SJG세종,-0.0,0.0,-0.0,0.0,0.0,1.0,-1.0,0.0,-0.0,-0.0
개인,SJM,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
개인,SJM홀딩스,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
개인,SK,-19.0,-6.0,-6.0,-1.0,94.0,67.0,6.0,13.0,52.0,28.0
개인,SKAI,,,,,,1.0,-1.0,-3.0,2.0,-0.0
개인,SKC,8.0,52.0,-38.0,-6.0,32.0,-36.0,-5.0,23.0,-31.0,-74.0
개인,SK가스,1.0,4.0,-2.0,-1.0,0.0,-7.0,-1.0,0.0,-2.0,-1.0
개인,SK네트웍스,0.0,44.0,-4.0,1.0,3.0,-1.0,-3.0,-0.0,3.0,-0.0
개인,SK디스커버리,0.0,0.0,-2.0,1.0,7.0,1.0,-13.0,-3.0,-4.0,-2.0
개인,SK디앤디,-3.0,2.0,-0.0,1.0,1.0,0.0,-2.0,-0.0,-2.0,-0.0
개인,SK바이오사이언스,45.0,90.0,7.0,25.0,176.0,75.0,19.0,29.0,10.0,11.0
개인,SK바이오팜,27.0,-7.0,-3.0,12.0,13.0,3.0,35.0,-31.0,218.0,8.0
개인,SK스퀘어,15.0,18.0,13.0,14.0,18.0,7.0,3.0,8.0,9.0,-0.0
개인,SK시그넷,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
개인,SK아이이테크놀로지,-16.0,12.0,-34.0,41.0,9.0,14.0,4.0,7.0,-2.0,-3.0
개인,SK오션플랜트,-3.0,3.0,-4.0,-10.0,-8.0,-3.0,-18.0,16.0,-13.0,-5.0
개인,SK이노베이션,-75.0,50.0,-60.0,-39.0,37.0,6.0,-15.0,11.0,-13.0,-327.0
개인,SK이터닉스,-1.0,-5.0,8.0,-14.0,24.0,-2.0,-9.0,10.0,-1.0,-2.0
개인,SK증권,-0.0,1.0,-0.0,1.0,1.0,0.0,0.0,-1.0,-0.0,-0.0
개인,SK케미칼,3.0,3.0,-4.0,2.0,13.0,3.0,-2.0,1.0,-10.0,2.0
개인,SK텔레콤,-32.0,26.0,-2.0,185.0,-52.0,19.0,-3.0,104.0,110.0,96.0
개인,SK하이닉스,707.0,1109.0,-135.0,1596.0,2424.0,1394.0,-473.0,-66.0,49.0,1294.0
개인,SM C&C,-1.0,0.0,-0.0,0.0,-2.0,1.0,-1.0,0.0,0.0,0.0
개인,SM Life Design,-0.0,0.0,-0.0,0.0,0.0,0.0,-1.0,-0.0,-0.0,0.0
개인,SNT다이내믹스,14.0,-13.0,18.0,-0.0,-7.0,-22.0,-15.0,0.0,-11.0,8.0
개인,SNT모티브,2.0,-4.0,-9.0,-2.0,0.0,2.0,-1.0,-1.0,1.0,-1.0
개인,SNT에너지,3.0,-5.0,6.0,4.0,-7.0,-14.0,-65.0,-10.0,0.0,-1.0
개인,SNT홀딩스,-0.0,-0.0,-3.0,-1.0,-0.0,0.0,0.0,0.0,-2.0,-2.0
개인,SOOP,-1.0,18.0,-1.0,30.0,-8.0,6.0,25.0,109.0,22.0,-8.0
개인,SPC삼립,-0.0,0.0,-2.0,-0.0,2.0,1.0,1.0,-2.0,-2.0,-1.0
개인,STX,-2.0,-0.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,-0.0
개인,STX그린로지스,4.0,0.0,-4.0,4.0,1.0,-1.0,-5.0,-2.0,1.0,-0.0
개인,STX엔진,9.0,5.0,48.0,110.0,29.0,-8.0,17.0,1.0,6.0,-0.0
개인,SUN&L,-0.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
개인,SV인베스트먼트,-0.0,0.0,-1.0,0.0,1.0,-0.0,-0.0,-0.0,-1.0,-0.0
개인,TBH글로벌,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
개인,TCC스틸,-13.0,32.0,8.0,-2.0,-4.0,-9.0,-4.0,9.0,-14.0,0.0
개인,THE E&M,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
개인,TJ미디어,0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0
