기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250318,060310,3S,KOSDAQ,중견기업부,1860,-17,-0.91,1865,1881,1841,165943,3.1,987.0,53059040
20250318,095570,AJ네트웍스,KOSPI,,3790,-45,-1.17,3815,3845,3780,76069,2.9,1715.0,45252759
20250318,006840,AK홀딩스,KOSPI,,10610,-110,-1.03,10720,10760,10600,13137,1.4,1406.0,13247561
20250318,054620,APS,KOSDAQ,중견기업부,6370,-120,-1.85,6480,6550,6270,42065,2.7,1267.0,19894221
20250318,265520,AP시스템,KOSDAQ,우량기업부,17540,-410,-2.28,18000,18030,17400,100046,17.6,2680.0,15281421
20250318,211270,AP위성,KOSDAQ,벤처기업부,13210,110,0.84,13050,13230,13010,80798,10.6,1992.0,15082304
20250318,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),497,7,1.43,490,497,481,193183,0.9,998.0,200789269
20250318,027410,BGF,KOSPI,,3405,5,0.15,3400,3420,3370,55038,1.9,3259.0,95716791
20250318,282330,BGF리테일,KOSPI,,105100,-500,-0.47,105900,106100,103800,26572,27.9,18165.0,17283906
20250318,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,2800,15,0.54,2755,2805,2750,40008,1.1,1757.0,62766899
20250318,138930,BNK금융지주,KOSPI,,10990,-10,-0.09,11190,11190,10870,733526,80.5,34990.0,318383519
20250318,001460,BYC,KOSPI,,27200,100,0.37,27000,27400,27000,479,0.1,1699.0,6246150
20250318,013720,CBI,KOSDAQ,중견기업부,717,-29,-3.89,739,745,717,150373,1.1,320.0,44628136
20250318,083790,CG인바이츠,KOSDAQ,벤처기업부,2320,10,0.43,2335,2395,2305,197265,4.6,1784.0,76894182
20250318,001040,CJ,KOSPI,,127300,-3900,-2.97,131200,132200,126500,209283,268.9,37142.0,29176998
20250318,079160,CJ CGV,KOSPI,,4870,-35,-0.71,4885,4950,4850,339667,16.5,8064.0,165580264
20250318,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,54500,-600,-1.09,55500,55500,54500,37615,20.6,11951.0,21929154
20250318,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,11720,210,1.82,11610,11830,11470,45370,5.3,1531.0,13065462
20250318,00104K,CJ4우(전환),KOSPI,,97900,-1200,-1.21,99100,99900,97900,13808,13.6,4138.0,4226512
