기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250507,060310,3S,KOSDAQ,벤처기업부,2360,-40,-1.67,2400,2495,2350,890170,21.5,1252.0,53059040
20250507,095570,AJ네트웍스,KOSPI,,3840,80,2.13,3790,3860,3775,409463,15.7,1738.0,45252759
20250507,006840,AK홀딩스,KOSPI,,10650,30,0.28,10860,10860,10490,12987,1.4,1411.0,13247561
20250507,054620,APS,KOSDAQ,중견기업부,5600,-90,-1.58,5690,5740,5410,16612,0.9,1114.0,19894221
20250507,265520,AP시스템,KOSDAQ,우량기업부,17230,180,1.06,17110,17270,16960,15796,2.7,2633.0,15281421
20250507,211270,AP위성,KOSDAQ,우량기업부,12330,90,0.74,12500,12500,12250,26283,3.2,1860.0,15082304
20250507,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),371,4,1.09,371,371,361,209591,0.8,745.0,200789269
20250507,027410,BGF,KOSPI,,3635,50,1.39,3575,3635,3555,67301,2.4,3479.0,95716791
20250507,282330,BGF리테일,KOSPI,,112900,6200,5.81,109600,115300,108100,117064,132.7,19514.0,17283906
20250507,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,2900,-45,-1.53,2945,2965,2890,23732,0.7,1820.0,62766899
20250507,138930,BNK금융지주,KOSPI,,10450,40,0.38,10610,10630,10450,1064354,111.9,33271.0,318383519
20250507,001460,BYC,KOSPI,,28150,-450,-1.57,28600,28600,28000,1466,0.4,1758.0,6246150
20250507,013720,CBI,KOSDAQ,중견기업부,1799,34,1.93,1776,1852,1760,569879,10.3,920.0,51128143
20250507,083790,CG인바이츠,KOSDAQ,벤처기업부,2100,55,2.69,2040,2150,2010,140669,2.9,1615.0,76894182
20250507,001040,CJ,KOSPI,,126200,300,0.24,127500,130300,125300,122942,157.0,36821.0,29176998
20250507,079160,CJ CGV,KOSPI,,5000,130,2.67,4875,5000,4875,219190,10.9,8279.0,165580269
20250507,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,60600,-1900,-3.04,62000,62100,59600,72711,44.0,13289.0,21929154
20250507,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,10190,-110,-1.07,10300,10400,10100,7353,0.7,1331.0,13065462
20250507,00104K,CJ4우(전환),KOSPI,,102200,500,0.49,101700,104100,100500,13088,13.5,4319.0,4226512
20250507,000120,CJ대한통운,KOSPI,,84100,2200,2.69,82700,84800,82500,81638,68.7,19185.0,22812344
20250507,011150,CJ씨푸드,KOSPI,,3235,80,2.54,3150,3240,3140,441368,14.1,1162.0,35930773
20250507,097950,CJ제일제당,KOSPI,,246000,3000,1.23,246500,248500,243000,53088,130.7,37033.0,15054186
20250507,051500,CJ프레시웨이,KOSDAQ,우량기업부,24450,350,1.45,24100,24450,23900,28769,7.0,2903.0,11871586
20250507,058820,CMG제약,KOSDAQ,중견기업부,2340,-150,-6.02,2450,2460,2335,2451799,58.3,3250.0,138892244
20250507,056730,CNT85,KOSDAQ,벤처기업부,779,-6,-0.76,781,785,736,253838,1.9,577.0,74111186
20250507,000480,CR홀딩스,KOSPI,,5210,40,0.77,5170,5220,5170,4851,0.3,2443.0,46890490
20250507,065770,CS,KOSDAQ,벤처기업부,1809,174,10.64,1637,1824,1637,560156,9.8,351.0,19411130
20250507,083660,CSA 코스믹,KOSDAQ,중견기업부,1080,-120,-10.0,1200,1203,1080,1079529,12.2,661.0,61247181
20250507,000590,CS홀딩스,KOSPI,,74600,400,0.54,74200,74700,73800,289,0.2,861.0,1154482
20250507,012030,DB,KOSPI,,1272,2,0.16,1270,1275,1262,54851,0.7,2559.0,201173933
20250507,005830,DB손해보험,KOSPI,,91300,-1600,-1.72,94200,94200,90900,256027,235.2,64640.0,70800000
20250507,016610,DB증권,KOSPI,,6290,-80,-1.26,6360,6380,6200,103419,6.5,2670.0,42446389
20250507,000990,DB하이텍,KOSPI,,38600,200,0.52,38400,38900,38350,108298,41.8,17138.0,44398588
20250507,060900,DGP,KOSDAQ,중견기업부,1363,71,5.5,1292,1392,1254,232074,3.1,344.0,25258229
20250507,000300,DH오토넥스,KOSPI,,1984,0,0.0,0,0,0,0,0.0,1616.0,81451691
20250507,290120,DH오토리드,KOSDAQ,우량기업부,2345,-5,-0.21,2350,2475,2295,20562,0.5,364.0,15515138
20250507,025440,DH오토웨어,KOSDAQ,중견기업부,692,5,0.73,687,694,681,97285,0.7,338.0,48781224
20250507,001530,DI동일,KOSPI,,40600,-500,-1.22,40250,40950,39850,24761,10.0,8256.0,20334136
20250507,000210,DL,KOSPI,,33700,1350,4.17,33000,34000,32400,55798,18.6,7062.0,20955884
20250507,375500,DL이앤씨,KOSPI,,44950,2850,6.77,42350,45000,41350,268554,119.6,17393.0,38693623
20250507,37550L,DL이앤씨2우(전환),KOSPI,,29350,1250,4.45,28100,29650,27950,8227,2.4,620.0,2111951
20250507,007340,DN오토모티브,KOSPI,,20450,50,0.25,20400,20800,19950,140040,28.3,11965.0,58510865
20250507,004840,DRB동일,KOSPI,,4375,-135,-2.99,4440,4475,4330,34223,1.5,872.0,19930000
20250507,241520,DSC인베스트먼트,KOSDAQ,중견기업부,7470,710,10.5,6760,7940,6750,7772319,581.1,2017.0,27000000
20250507,155660,DSR,KOSPI,,3765,0,0.0,3795,3795,3695,47115,1.8,602.0,16000000
20250507,069730,DSR제강,KOSPI,,3515,15,0.43,3530,3530,3390,34171,1.2,506.0,14400000
