기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250717,060310,3S,KOSDAQ,벤처기업부,2110,10,0.48,2110,2130,2095,251156,5.3,1120.0,53059040
20250717,095570,AJ네트웍스,KOSPI,,4500,35,0.78,4480,4500,4420,209254,9.3,2036.0,45252759
20250717,006840,AK홀딩스,KOSPI,,12730,50,0.39,12680,12790,12510,10276,1.3,1686.0,13247561
20250717,054620,APS,KOSDAQ,중견기업부,4940,20,0.41,4930,4990,4880,23726,1.2,983.0,19894221
20250717,265520,AP시스템,KOSDAQ,우량기업부,18410,-170,-0.91,18580,18590,18070,177177,32.4,2813.0,15281421
20250717,211270,AP위성,KOSDAQ,우량기업부,12650,20,0.16,12640,12670,12510,25364,3.2,1908.0,15082304
20250717,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),345,10,2.99,335,350,334,565845,1.9,762.0,220789269
20250717,027410,BGF,KOSPI,,4310,-65,-1.49,4365,4390,4275,164432,7.1,4125.0,95716791
20250717,282330,BGF리테일,KOSPI,,120300,-500,-0.41,121700,121700,118100,56057,67.0,20793.0,17283906
20250717,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,3125,-10,-0.32,3120,3130,3070,63015,1.9,1961.0,62766899
20250717,138930,BNK금융지주,KOSPI,,15700,90,0.58,15660,15820,15430,1224582,191.6,49986.0,318383519
20250717,001460,BYC,KOSPI,,41700,-500,-1.18,41500,42500,41450,57641,23.9,2605.0,6246150
20250717,083790,CG인바이츠,KOSDAQ,벤처기업부,1759,22,1.27,1759,1779,1721,108927,1.9,1353.0,76894182
20250717,001040,CJ,KOSPI,,167600,-4000,-2.33,173000,173000,165900,148453,249.6,48901.0,29176998
20250717,079160,CJ CGV,KOSPI,,5190,60,1.17,5190,5250,5130,164628,8.5,8594.0,165580680
20250717,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,69700,200,0.29,69500,69700,67800,48722,33.5,15285.0,21929154
20250717,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,11300,1400,14.14,9870,12300,9760,1589496,180.9,1476.0,13065462
20250717,00104K,CJ4우(전환),KOSPI,,137300,-2600,-1.86,140400,140900,135100,9109,12.5,5803.0,4226512
