기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250701,008970,동양철관,KOSPI,,1664,19,1.16,1634,1775,1611,142073411,2407.3,2659.0,159801815,2659.0,100.0,90.5
20250701,064260,다날,KOSDAQ,중견기업부,7350,1690,29.86,5820,7350,5730,42430552,2904.5,5068.0,68949040,5068.0,100.0,57.3
20250701,462860,더즌,KOSDAQ,중견기업부,4610,440,10.55,4230,4910,4190,22182932,1042.0,3292.0,71413257,3771.0,87.3,31.7
20250701,030530,원익홀딩스,KOSDAQ,중견기업부,6140,670,12.25,5750,6430,5680,21150494,1291.7,4742.0,77237981,4742.0,100.0,27.2
20250701,125020,티씨머티리얼즈,KOSDAQ,중견기업부,6190,350,5.99,6350,6580,6100,6324673,403.5,2119.0,34227815,2447.0,86.6,19.0
20250701,199820,제일일렉트릭,KOSDAQ,우량기업부,11030,820,8.03,12030,12490,10820,3817621,445.5,2451.0,22220000,2451.0,100.0,18.2
20250701,203400,에이비온,KOSDAQ,기술성장기업부,9060,40,0.44,9430,9840,8730,4792104,442.8,2595.0,28637415,3677.0,70.6,17.1
20250701,006340,대원전선,KOSPI,,3190,125,4.08,3155,3310,3115,11965250,385.3,2392.0,74979175,2392.0,100.0,16.1
20250701,122450,KX,KOSDAQ,중견기업부,4630,460,11.03,4210,5340,4175,6171893,304.1,2075.0,44819834,2075.0,100.0,14.7
20250701,000680,LS네트웍스,KOSPI,,4410,350,8.62,4095,4755,4050,10282359,466.2,3475.0,78803016,3475.0,100.0,13.4
