기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250714,009070,KCTC,KOSPI,,7340,1090,17.44,6180,7940,6000,40839280,2993.6,2202.0,30000000,2202.0,100.0,135.9
20250714,234030,싸이닉솔루션,KOSDAQ,중견기업부,13550,550,4.23,13370,15240,12910,29005648,4103.6,3198.0,23605000,3198.0,100.0,128.3
20250714,099440,스맥,KOSDAQ,우량기업부,3945,565,16.72,3415,4070,3320,37688048,1451.4,2692.0,68243394,2692.0,100.0,53.9
20250714,115310,인포바인,KOSDAQ,벤처기업부,71200,4700,7.07,64800,84900,63400,1156786,875.0,2273.0,3192883,2273.0,100.0,38.5
20250714,114190,강원에너지,KOSDAQ,우량기업부,12700,1900,17.59,11370,13670,10850,9519823,1214.6,3318.0,26123038,3318.0,100.0,36.6
20250714,203400,에이비온,KOSDAQ,기술성장기업부,10060,1470,17.11,8650,10750,8440,8014366,796.9,2881.0,28637415,3677.0,78.4,27.7
20250714,037560,LG헬로비전,KOSPI,,3160,180,6.04,3015,3515,3010,17097731,565.7,2447.0,77446865,2567.0,95.3,23.1
20250714,041190,우리기술투자,KOSDAQ,벤처기업부,12120,190,1.59,11890,12500,11380,16916031,2041.8,10181.0,84000000,10181.0,100.0,20.1
20250714,476040,오가노이드사이언스,KOSDAQ,기술성장기업부,37200,1100,3.05,36700,39300,35000,1249705,472.4,2435.0,6546559,2721.0,89.5,19.4
20250714,377030,비트맥스,KOSDAQ,기술성장기업부,5610,510,10.0,5110,5920,5030,6913108,387.2,2089.0,37231222,2651.0,78.8,18.5
20250714,476060,온코닉테라퓨틱스,KOSDAQ,기술성장기업부,30000,1750,6.19,29150,30300,27700,1305849,380.2,3301.0,11002310,3301.0,100.0,11.5
20250714,214420,토니모리,KOSPI,,11670,490,4.38,12100,12330,11440,2614076,312.8,2807.0,24054799,3057.0,91.8,11.1
20250714,489460,바이오비쥬,KOSDAQ,벤처기업부,20750,930,4.69,20550,22300,20100,1549640,332.2,3122.0,15044430,3122.0,100.0,10.6
