기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250521,060310,3S,KOSDAQ,벤처기업부,2270,-5,-0.22,2270,2295,2250,332560,7.5,1204.0,53059040
20250521,095570,AJ네트웍스,KOSPI,,3640,-10,-0.27,3635,3660,3625,71547,2.6,1647.0,45252759
20250521,006840,AK홀딩스,KOSPI,,10620,10,0.09,10610,10740,10520,7331,0.8,1407.0,13247561
20250521,054620,APS,KOSDAQ,중견기업부,4925,15,0.31,4970,4980,4885,25076,1.2,980.0,19894221
20250521,265520,AP시스템,KOSDAQ,우량기업부,16390,220,1.36,16330,16430,16170,49436,8.1,2505.0,15281421
20250521,211270,AP위성,KOSDAQ,우량기업부,13070,1250,10.58,14190,14260,12900,1911424,259.3,1971.0,15082304
20250521,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),317,-3,-0.94,320,325,301,818110,2.6,637.0,200789269
20250521,027410,BGF,KOSPI,,3745,35,0.94,3690,3745,3690,108440,4.0,3585.0,95716791
20250521,282330,BGF리테일,KOSPI,,99700,-600,-0.6,100200,100900,99500,38512,38.4,17232.0,17283906
20250521,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,2860,-45,-1.55,2910,2945,2750,79094,2.3,1795.0,62766899
20250521,138930,BNK금융지주,KOSPI,,10450,90,0.87,10370,10480,10370,452806,47.3,33271.0,318383519
20250521,001460,BYC,KOSPI,,33250,50,0.15,33200,33750,32850,1664,0.6,2077.0,6246150
20250521,013720,CBI,KOSDAQ,중견기업부,1718,-20,-1.15,1740,1775,1701,140061,2.4,878.0,51128143
20250521,083790,CG인바이츠,KOSDAQ,벤처기업부,2110,75,3.69,2035,2125,2025,198944,4.1,1622.0,76894182
20250521,001040,CJ,KOSPI,,119500,-1100,-0.91,120800,123000,116700,135381,160.8,34867.0,29176998
20250521,079160,CJ CGV,KOSPI,,4595,-30,-0.65,4625,4705,4400,192063,8.9,7608.0,165580269
20250521,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,54600,400,0.74,54200,54900,54000,59610,32.5,11973.0,21929154
20250521,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,9910,120,1.23,9890,9950,9750,6302,0.6,1295.0,13065462
20250521,00104K,CJ4우(전환),KOSPI,,99000,-1000,-1.0,100100,101000,96600,17801,17.5,4184.0,4226512
20250521,000120,CJ대한통운,KOSPI,,77600,-300,-0.39,78100,78500,77500,58144,45.2,17702.0,22812344
20250521,011150,CJ씨푸드,KOSPI,,3050,40,1.33,3035,3055,3005,186742,5.7,1096.0,35930773
20250521,097950,CJ제일제당,KOSPI,,225500,-500,-0.22,226500,227000,225000,62180,140.4,33947.0,15054186
20250521,051500,CJ프레시웨이,KOSDAQ,우량기업부,25650,0,0.0,25700,25800,25200,29724,7.6,3045.0,11871586
20250521,058820,CMG제약,KOSDAQ,중견기업부,2210,-15,-0.67,2235,2295,2200,890185,20.0,3162.0,143056533
20250521,056730,CNT85,KOSDAQ,벤처기업부,797,-1,-0.13,795,798,777,69390,0.5,591.0,74111186
20250521,000480,CR홀딩스,KOSPI,,5200,0,0.0,5200,5230,5170,2088,0.1,2438.0,46890490
20250521,065770,CS,KOSDAQ,벤처기업부,1394,-29,-2.04,1490,1490,1387,121533,1.7,271.0,19411130
20250521,083660,CSA 코스믹,KOSDAQ,중견기업부,900,9,1.01,889,915,843,189289,1.7,551.0,61247181
20250521,000590,CS홀딩스,KOSPI,,73900,-300,-0.4,74800,74800,73500,815,0.6,853.0,1154482
20250521,012030,DB,KOSPI,,1247,-9,-0.72,1256,1273,1247,136662,1.7,2509.0,201173933
