기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250224,060310,3S,KOSDAQ,중견기업부,1979,62,3.23,1917,2130,1896,4542029,92.6,1050.0,53059040
20250224,095570,AJ네트웍스,KOSPI,,4080,50,1.24,4020,4080,4000,76791,3.1,1846.0,45252759
20250224,006840,AK홀딩스,KOSPI,,10200,120,1.19,10100,10200,10000,3113,0.3,1351.0,13247561
20250224,054620,APS,KOSDAQ,중견기업부,6120,-10,-0.16,6080,6160,6010,29994,1.8,1218.0,19894221
20250224,265520,AP시스템,KOSDAQ,우량기업부,18040,-130,-0.72,18010,18100,17720,66212,11.8,2757.0,15281421
20250224,211270,AP위성,KOSDAQ,벤처기업부,13570,-120,-0.88,13690,13820,13450,104817,14.2,2047.0,15082304
20250224,109960,AP헬스케어,KOSDAQ,중견기업부,501,15,3.09,510,510,488,3568251,17.8,1006.0,200789269
20250224,027410,BGF,KOSPI,,3500,20,0.57,3460,3500,3460,30975,1.1,3350.0,95716791
20250224,282330,BGF리테일,KOSPI,,106300,-400,-0.37,106600,106900,104900,26480,28.1,18373.0,17283906
20250224,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,2975,-40,-1.33,3015,3025,2950,29162,0.9,1867.0,62766899
20250224,138930,BNK금융지주,KOSPI,,11750,50,0.43,11700,11750,11550,733916,85.4,37651.0,320436727
20250224,001460,BYC,KOSPI,,27550,0,0.0,27650,27700,26500,8424,2.3,1721.0,6246150
20250224,013720,CBI,KOSDAQ,중견기업부,724,18,2.55,701,725,692,181346,1.3,323.0,44628136
20250224,083790,CG인바이츠,KOSDAQ,벤처기업부,2500,185,7.99,2350,2585,2350,435185,10.8,1922.0,76894182
20250224,001040,CJ,KOSPI,,106500,-1600,-1.48,106600,108700,105900,57208,61.2,31074.0,29176998
20250224,079160,CJ CGV,KOSPI,,5200,40,0.78,5130,5230,5120,235095,12.2,8610.0,165580248
20250224,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,61300,-400,-0.65,60900,62100,60500,110831,67.9,13443.0,21929154
20250224,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,9950,70,0.71,9830,9980,9790,14079,1.4,1300.0,13065462
20250224,00104K,CJ4우(전환),KOSPI,,86400,0,0.0,86100,86400,85000,8030,6.9,3652.0,4226512
20250224,000120,CJ대한통운,KOSPI,,96200,-900,-0.93,95600,97700,95400,53956,51.8,21945.0,22812344
20250224,011150,CJ씨푸드,KOSPI,,3190,45,1.43,3175,3220,3140,537610,17.1,1146.0,35930773
20250224,097950,CJ제일제당,KOSPI,,249500,1500,0.6,247500,252500,244500,56595,141.0,37560.0,15054186
20250224,051500,CJ프레시웨이,KOSDAQ,우량기업부,20750,-500,-2.35,21100,21100,20500,20608,4.3,2463.0,11871586
20250224,058820,CMG제약,KOSDAQ,우량기업부,1923,-27,-1.38,1932,1934,1914,186175,3.6,2671.0,138892244
20250224,056730,CNT85,KOSDAQ,중견기업부,655,1,0.15,654,656,650,14431,0.1,485.0,74111186
20250224,000480,CR홀딩스,KOSPI,,5490,30,0.55,5460,5490,5440,10984,0.6,2574.0,46890490
20250224,065770,CS,KOSDAQ,벤처기업부,1863,110,6.27,1736,1934,1732,735274,13.7,362.0,19411130
20250224,083660,CSA 코스믹,KOSDAQ,중견기업부,682,19,2.87,667,703,664,199346,1.4,418.0,61247181
20250224,000590,CS홀딩스,KOSPI,,74600,0,0.0,74100,74600,73900,402,0.3,861.0,1154482
20250224,012030,DB,KOSPI,,1365,2,0.15,1368,1370,1335,234784,3.2,2746.0,201173933
20250224,016610,DB금융투자,KOSPI,,5970,-30,-0.5,5990,6000,5900,44129,2.6,2534.0,42446389
20250224,005830,DB손해보험,KOSPI,,98000,-900,-0.91,98500,99200,97100,147869,144.7,69384.0,70800000
20250224,000990,DB하이텍,KOSPI,,45850,-600,-1.29,45700,46000,44300,333653,150.8,20357.0,44398588
20250224,139130,DGB금융지주,KOSPI,,9630,50,0.52,9560,9640,9520,554555,53.2,16289.0,169145833
20250224,060900,DGP,KOSDAQ,중견기업부,910,16,1.79,894,920,890,76353,0.7,230.0,25258229
20250224,290120,DH오토리드,KOSDAQ,우량기업부,2280,-5,-0.22,2255,2280,2255,3165,0.1,354.0,15515138
20250224,025440,DH오토웨어,KOSDAQ,중견기업부,1016,16,1.6,1000,1025,991,152156,1.5,313.0,30781224
20250224,001530,DI동일,KOSPI,,47000,0,0.0,46850,47150,45550,45027,20.8,9104.0,19370819
20250224,000210,DL,KOSPI,,34550,500,1.47,33900,34750,33800,34492,11.8,7240.0,20955884
20250224,375500,DL이앤씨,KOSPI,,39500,-650,-1.62,39800,39850,38750,117877,46.3,15284.0,38693623
20250224,37550L,DL이앤씨2우(전환),KOSPI,,24100,-250,-1.03,24200,24200,23800,1276,0.3,509.0,2111951
20250224,068790,DMS,KOSDAQ,우량기업부,6430,30,0.47,6390,6510,6320,49545,3.2,1542.0,23987123
20250224,007340,DN오토모티브,KOSPI,,22050,400,1.85,21650,22100,21350,140179,30.6,12902.0,58510865
20250224,004840,DRB동일,KOSPI,,4450,25,0.56,4380,4450,4355,9508,0.4,887.0,19930000
20250224,241520,DSC인베스트먼트,KOSDAQ,중견기업부,4665,-285,-5.76,4930,5200,4645,4319349,211.1,1283.0,27496125
20250224,155660,DSR,KOSPI,,4005,-35,-0.87,3995,4040,3985,12241,0.5,641.0,16000000
20250224,069730,DSR제강,KOSPI,,3700,-20,-0.54,3720,3730,3675,8787,0.3,533.0,14400000
20250224,017860,DS단석,KOSPI,,31450,400,1.29,30750,31550,30150,364872,112.5,5530.0,17584212
20250224,180400,DXVX,KOSDAQ,중견기업부,1649,-1,-0.06,1654,1850,1630,2600555,45.8,812.0,49219432
20250224,017940,E1,KOSPI,,66000,-200,-0.3,66500,66500,65500,9848,6.5,4528.0,6860000
20250224,037370,EG,KOSDAQ,중견기업부,6230,70,1.14,6110,6290,6090,30203,1.9,537.0,8624972
