기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250620,060310,3S,KOSDAQ,벤처기업부,2515,25,1.0,2475,2540,2450,697729,17.5,1334.0,53059040
20250620,095570,AJ네트웍스,KOSPI,,3985,30,0.76,3950,3995,3910,279555,11.1,1803.0,45252759
20250620,006840,AK홀딩스,KOSPI,,11850,0,0.0,12800,13190,11810,78363,9.8,1570.0,13247561
20250620,054620,APS,KOSDAQ,중견기업부,5460,140,2.63,5370,5570,5280,27382,1.5,1086.0,19894221
20250620,265520,AP시스템,KOSDAQ,우량기업부,17240,160,0.94,17060,17260,16910,50912,8.7,2635.0,15281421
20250620,211270,AP위성,KOSDAQ,우량기업부,13350,-50,-0.37,13410,13430,13130,70009,9.3,2013.0,15082304
20250620,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),339,7,2.11,332,340,326,478614,1.6,681.0,200789269
20250620,027410,BGF,KOSPI,,4285,0,0.0,4285,4290,4190,179406,7.6,4101.0,95716791
20250620,282330,BGF리테일,KOSPI,,125000,3400,2.8,124000,125000,122800,80363,99.9,21605.0,17283906
20250620,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,3060,115,3.9,2950,3075,2925,120361,3.6,1921.0,62766899
20250620,138930,BNK금융지주,KOSPI,,11790,0,0.0,11800,11870,11660,1576402,185.7,37537.0,318383519
20250620,001460,BYC,KOSPI,,37750,-1950,-4.91,39700,39700,37700,6244,2.4,2358.0,6246150
20250620,083790,CG인바이츠,KOSDAQ,벤처기업부,1925,102,5.6,1824,1946,1732,903502,16.7,1480.0,76894182
20250620,001040,CJ,KOSPI,,158900,-4000,-2.46,160300,160600,152800,286055,448.6,46362.0,29176998
20250620,079160,CJ CGV,KOSPI,,5320,525,10.95,5430,5580,5220,2336466,125.5,8809.0,165580502
20250620,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,79700,-100,-0.13,81900,81900,78300,130757,104.3,17478.0,21929154
20250620,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,9300,-40,-0.43,9370,9370,9100,46162,4.3,1215.0,13065462
20250620,00104K,CJ4우(전환),KOSPI,,130800,-2200,-1.65,131500,131500,125100,21648,27.8,5528.0,4226512
20250620,000120,CJ대한통운,KOSPI,,90700,5200,6.08,85900,92300,85300,221613,199.7,20691.0,22812344
20250620,011150,CJ씨푸드,KOSPI,,3065,35,1.16,3025,3085,3020,295657,9.1,1101.0,35930773
20250620,097950,CJ제일제당,KOSPI,,243000,5000,2.1,239000,243500,237500,56371,136.3,36582.0,15054186
20250620,051500,CJ프레시웨이,KOSDAQ,우량기업부,28700,500,1.77,28300,28850,28050,24452,7.0,3407.0,11871586
20250620,058820,CMG제약,KOSDAQ,중견기업부,2060,-40,-1.9,2110,2120,2060,1677164,34.9,2947.0,143056533
20250620,056730,CNT85,KOSDAQ,벤처기업부,825,5,0.61,814,852,812,24964,0.2,611.0,74111186
20250620,000480,CR홀딩스,KOSPI,,5490,-20,-0.36,5500,5520,5450,21568,1.2,2574.0,46890490
20250620,065770,CS,KOSDAQ,벤처기업부,1066,11,1.04,1060,1078,1045,135714,1.4,207.0,19411130
20250620,083660,CSA 코스믹,KOSDAQ,중견기업부,1840,-56,-2.95,1901,1904,1765,920181,16.8,1127.0,61247181
20250620,000590,CS홀딩스,KOSPI,,87800,-2000,-2.23,89800,89800,82900,2019,1.8,1014.0,1154482
20250620,012030,DB,KOSPI,,1448,7,0.49,1455,1463,1435,237416,3.5,2913.0,201173933
20250620,005830,DB손해보험,KOSPI,,120200,3600,3.09,117700,121000,116000,233918,279.7,85102.0,70800000
20250620,016610,DB증권,KOSPI,,8210,-20,-0.24,8300,8300,8030,96448,7.9,3485.0,42446389
20250620,000990,DB하이텍,KOSPI,,47050,150,0.32,47450,47600,45950,173077,80.8,20890.0,44398588
20250620,060900,DGP,KOSDAQ,중견기업부,1157,11,0.96,1146,1162,1130,35285,0.4,302.0,26124029
20250620,000300,DH오토넥스,KOSPI,,1984,0,0.0,0,0,0,0,0.0,1629.0,82129188
20250620,290120,DH오토리드,KOSDAQ,우량기업부,2750,-10,-0.36,2770,2770,2705,28438,0.8,427.0,15515138
20250620,025440,DH오토웨어,KOSDAQ,중견기업부,817,27,3.42,795,817,785,344330,2.8,399.0,48781224
20250620,001530,DI동일,KOSPI,,39000,50,0.13,38900,39600,38700,78255,30.6,7689.0,19715567
20250620,015590,DKME,KOSPI,,515,0,0.0,0,0,0,0,0.0,1220.0,236981544
20250620,000210,DL,KOSPI,,42750,-1000,-2.29,43600,43600,42300,106184,45.5,8959.0,20955884
20250620,375500,DL이앤씨,KOSPI,,46400,-2400,-4.92,48400,48550,46200,709388,332.1,17954.0,38693623
20250620,37550L,DL이앤씨2우(전환),KOSPI,,31800,-550,-1.7,32350,32350,31400,10576,3.4,672.0,2111951
20250620,007340,DN오토모티브,KOSPI,,21550,-350,-1.6,21950,21950,21100,65300,14.1,12609.0,58510865
20250620,004840,DRB동일,KOSPI,,5060,0,0.0,5010,5130,4965,22205,1.1,1008.0,19930000
20250620,241520,DSC인베스트먼트,KOSDAQ,중견기업부,7950,40,0.51,8020,8350,7720,3276213,264.3,2146.0,27000000
20250620,155660,DSR,KOSPI,,4020,60,1.52,3960,4020,3945,16161,0.6,643.0,16000000
20250620,069730,DSR제강,KOSPI,,3790,25,0.66,3755,3820,3735,30988,1.2,546.0,14400000
20250620,017860,DS단석,KOSPI,,26600,0,0.0,26800,27000,26300,101086,27.0,4677.0,17584212
20250620,092780,DYP,KOSPI,,4585,-30,-0.65,4620,4620,4555,12370,0.6,604.0,13168460
20250620,017940,E1,KOSPI,,77600,100,0.13,78200,80200,76800,28333,22.3,5323.0,6860000
20250620,418620,E8,KOSDAQ,기술성장기업부,3975,-280,-6.58,4270,4270,3970,152562,6.2,511.0,12850477
20250620,037370,EG,KOSDAQ,벤처기업부,6070,70,1.17,6090,6090,5950,21217,1.3,524.0,8624972
20250620,365550,ESR켄달스퀘어리츠,KOSPI,,4205,5,0.12,4200,4225,4135,845072,35.3,8960.0,213089000
20250620,050120,ES큐브,KOSDAQ,중견기업부,2895,-40,-1.36,2885,3005,2805,14878,0.4,393.0,13564086
20250620,383220,F&F,KOSPI,,79300,-1600,-1.98,82000,82100,78900,135723,107.8,30378.0,38307075
20250620,007700,F&F홀딩스,KOSPI,,17200,-220,-1.26,17400,17440,17150,21875,3.8,6728.0,39114367
20250620,214270,FSN,KOSDAQ,중견기업부,2070,-35,-1.66,2095,2130,2025,214337,4.5,850.0,41069167
20250620,130500,GH신소재,KOSDAQ,우량기업부,2735,-5,-0.18,2740,2770,2690,39857,1.1,398.0,14545052
20250620,114090,GKL,KOSPI,,15090,-160,-1.05,15340,15380,14930,758827,114.5,9334.0,61855670
20250620,900290,GRT,KOSDAQ,외국기업(소속부없음),2885,20,0.7,2875,2920,2810,262295,7.5,2333.0,80850000
20250620,078930,GS,KOSPI,,46400,0,0.0,46500,46600,45850,214381,99.2,43113.0,92915378
20250620,083450,GST,KOSDAQ,우량기업부,19290,380,2.01,18970,19360,18710,148544,28.5,3555.0,18430000
20250620,006360,GS건설,KOSPI,,21850,-350,-1.58,22250,22300,21550,636317,138.9,18700.0,85581490
20250620,001250,GS글로벌,KOSPI,,2680,0,0.0,2675,2690,2645,330005,8.8,2212.0,82533764
20250620,007070,GS리테일,KOSPI,,16990,490,2.97,16890,17380,16750,515677,88.0,14205.0,83607415
20250620,499790,GS피앤엘,KOSPI,,35250,100,0.28,34650,36800,34050,501186,178.7,6990.0,19830841
20250620,297890,HB솔루션,KOSDAQ,우량기업부,2455,5,0.2,2435,2475,2410,214834,5.2,1796.0,73140914
20250620,440290,HB인베스트먼트,KOSDAQ,중견기업부,2220,20,0.91,2210,2250,2185,193526,4.3,602.0,27107010
20250620,078150,HB테크놀러지,KOSDAQ,우량기업부,1972,12,0.61,1955,2005,1944,818825,16.2,1828.0,92715916
20250620,012630,HDC,KOSPI,,22500,-50,-0.22,22400,22900,22350,170812,38.6,13442.0,59741721
20250620,039570,HDC랩스,KOSPI,,9620,50,0.52,9570,9670,9440,8532,0.8,2497.0,25957601
20250620,089470,HDC현대EP,KOSPI,,3970,30,0.76,3920,3995,3910,23989,0.9,1266.0,31900000
20250620,294870,HDC현대산업개발,KOSPI,,24300,-500,-2.02,25200,25200,24150,299425,73.2,16015.0,65907330
20250620,009540,HD한국조선해양,KOSPI,,375500,-3500,-0.92,384000,386000,367500,410812,1539.8,265753.0,70773116
20250620,267250,HD현대,KOSPI,,128800,-3000,-2.28,130900,130900,127500,290679,375.1,101743.0,78993085
20250620,267270,HD현대건설기계,KOSPI,,75900,-900,-1.17,78200,78200,74700,121390,92.0,13405.0,17661789
20250620,443060,HD현대마린솔루션,KOSPI,,207500,500,0.24,209000,212000,203000,219251,454.1,93021.0,44829210
20250620,071970,HD현대마린엔진,KOSPI,,52500,-1700,-3.14,52900,53500,50700,444552,233.1,17809.0,33921495
20250620,010620,HD현대미포,KOSPI,,185000,-800,-0.43,186200,188300,183500,335085,621.6,73893.0,39942149
20250620,322000,HD현대에너지솔루션,KOSPI,,45300,300,0.67,45000,46000,44400,122996,55.6,5074.0,11200000
20250620,042670,HD현대인프라코어,KOSPI,,12690,90,0.71,13010,13010,12260,4643777,586.0,24440.0,192591032
20250620,267260,HD현대일렉트릭,KOSPI,,470000,-3000,-0.63,480000,483000,464500,160125,752.0,169422.0,36047135
20250620,329180,HD현대중공업,KOSPI,,443000,12500,2.9,433500,443500,424000,336843,1479.3,393265.0,88773116
20250620,097230,HJ중공업,KOSPI,,7430,190,2.62,7570,7870,7350,1497482,113.4,6187.0,83274281
20250620,195940,HK이노엔,KOSDAQ GLOBAL,우량기업부,42800,400,0.94,42650,43250,42400,196625,84.1,12125.0,28329891
20250620,014790,HL D&I,KOSPI,,2715,-50,-1.81,2765,2840,2665,130005,3.5,1028.0,37858601
20250620,028300,HLB,KOSDAQ,중견기업부,53500,300,0.56,52300,54300,51700,813461,434.3,70312.0,131425086
20250620,003580,HLB글로벌,KOSPI,,3055,55,1.83,2980,3055,2940,87565,2.6,1537.0,50316578
20250620,278650,HLB바이오스텝,KOSDAQ,중견기업부,1605,5,0.31,1600,1622,1578,505027,8.1,1396.0,87005539
20250620,067630,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),5750,0,0.0,5750,5820,5620,359278,20.6,7010.0,121917058
20250620,024850,HLB이노베이션,KOSDAQ,중견기업부,1991,28,1.43,1960,2010,1917,388374,7.7,2873.0,144304123
20250620,187420,HLB제넥스,KOSDAQ,기술성장기업부,3340,40,1.21,3300,3390,3255,43285,1.4,973.0,29135882
20250620,047920,HLB제약,KOSDAQ,기술성장기업부,19030,-120,-0.63,18860,19380,18710,202737,38.6,6240.0,32791356
20250620,115450,HLB테라퓨틱스,KOSDAQ,중견기업부,9450,-50,-0.53,9500,10350,9340,1310797,129.9,7973.0,84370902
20250620,046210,HLB파나진,KOSDAQ,벤처기업부,2150,-30,-1.38,2180,2215,2150,38780,0.8,958.0,44549275
20250620,204320,HL만도,KOSPI,,33650,100,0.3,33450,33700,33150,339534,113.6,15801.0,46957120
