기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수
20250508,005300,롯데칠성,KOSPI,,103500,-3400,-3.18,106000,106600,103200,59658,62.0,9604.0,9278884,10411.0,92.2
20250508,011170,롯데케미칼,KOSPI,,65400,-600,-0.91,65200,66500,64800,117639,77.2,27975.0,42775419,30713.0,91.1
20250508,071840,롯데하이마트,KOSPI,,7520,-10,-0.13,7580,7590,7440,28445,2.1,1775.0,23607712,1780.0,99.7
20250508,328130,루닛,KOSDAQ,기술성장기업부,51500,-500,-0.96,52200,53900,51300,240337,125.1,14933.0,28995240,17310.0,86.3
20250508,038060,루멘스,KOSDAQ,우량기업부,884,-18,-2.0,907,908,880,40153,0.4,425.0,48103069,453.0,93.8
20250508,474170,루미르,KOSDAQ,기술성장기업부,8870,-40,-0.45,8880,8980,8830,46472,4.1,1572.0,17727696,1693.0,92.9
20250508,141080,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,100500,-300,-0.3,101700,102500,100100,221690,224.0,36793.0,36610338,41626.0,88.4
20250508,058470,리노공업,KOSDAQ GLOBAL,우량기업부,37250,400,1.09,37250,37500,36750,280170,104.1,28389.0,76211850,32238.0,88.1
20250508,016100,리더스코스메틱,KOSDAQ,중견기업부,2370,20,0.85,2370,2395,2355,19064,0.5,453.0,19100894,487.0,93.0
20250508,012700,리드코프,KOSDAQ,우량기업부,3935,5,0.13,3935,3955,3920,20082,0.8,1041.0,26446135,1082.0,96.2
20250508,302550,리메드,KOSDAQ,기술성장기업부,3355,45,1.36,3330,3375,3300,32191,1.1,1028.0,30638080,1045.0,98.4
20250508,377450,리파인,KOSDAQ,우량기업부,11960,-60,-0.5,11990,12190,11900,21798,2.6,2073.0,17330000,2371.0,87.4
20250508,277070,린드먼아시아,KOSDAQ,중견기업부,5300,110,2.12,5320,5650,5240,161515,8.7,726.0,13692000,897.0,80.9
20250508,042500,링네트,KOSDAQ,우량기업부,4355,30,0.69,4345,4355,4305,32368,1.4,831.0,19070134,851.0,97.6
20250508,193250,링크드,KOSDAQ,중견기업부,535,-21,-3.78,556,568,535,580482,3.2,339.0,63323377,561.0,60.4
20250508,219420,링크제니시스,KOSDAQ,기술성장기업부,5460,60,1.11,5410,5470,5380,43648,2.4,626.0,11469507,648.0,96.6
20250508,439090,마녀공장,KOSDAQ,중견기업부,19660,540,2.82,19240,20050,19200,444840,87.7,3220.0,16378260,3220.0,100.0
20250508,027740,마니커,KOSPI,,858,-1,-0.12,865,865,854,55143,0.5,545.0,63511228,565.0,96.5
20250508,195500,마니커에프앤지,KOSDAQ,중견기업부,3470,50,1.46,3420,3480,3410,60172,2.1,554.0,15978000,554.0,100.0
20250508,357430,마스턴프리미어리츠,KOSPI,,1488,0,0.0,1490,1490,1486,17990,0.3,454.0,30505307,463.0,98.1
20250508,377480,마음AI,KOSDAQ,기술성장기업부,16730,0,0.0,16770,16810,16580,47661,8.0,1123.0,6714868,1269.0,88.5
