기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250414,204620,글로벌텍스프리,KOSDAQ,중견기업부,5470,80,1.48,5450,5610,5380,1526300,83.7,3844,70283330,3969,96.9,2%
20250414,293580,나우IB,KOSDAQ,중견기업부,1366,111,8.84,1452,1550,1364,37836501,555,1297,94929950,1338,96.9,43%
20250414,33920,무학,KOSPI,,6860,170,2.54,6700,6880,6680,64654,4.4,1955,28500000,2018,96.9,0%
20250414,11370,서한,KOSDAQ,우량기업부,867,20,2.36,840,876,832,201792,1.7,875,100894865,904,96.8,0%
20250414,88340,유라클,KOSDAQ,벤처기업부,30350,3600,13.46,26050,30950,25900,906879,260.9,1314,4330068,1357,96.8,20%
20250414,127120,제이에스링크,KOSDAQ,벤처기업부,8660,-290,-3.24,9220,9440,8600,382499,33.8,1988,22954651,2054,96.8,2%
20250414,402030,코난테크놀로지,KOSDAQ,기술성장기업부,27400,1800,7.03,27300,29000,26600,435744,121.8,3142,11467288,3245,96.8,4%
20250414,4590,한국가구,KOSDAQ,우량기업부,4300,0,0,4305,4325,4265,40507,1.7,645,15000000,666,96.8,0%
20250414,145020,휴젤,KOSDAQ GLOBAL,우량기업부,346500,5500,1.61,339500,349500,335000,39450,135.6,43673,12604033,45122,96.8,0%
20250414,38620,위즈코프,KOSDAQ,벤처기업부,1128,30,2.73,1100,1143,1100,1731559,19.6,810,71807899,838,96.7,2%
20250414,26150,특수건설,KOSDAQ,중견기업부,7660,120,1.59,7490,7910,7050,593338,45.2,1344,17546331,1390,96.7,3%
20250414,1800,오리온홀딩스,KOSPI,,16290,270,1.69,16000,16310,15920,104860,17,10205,62645422,10562,96.6,0%
20250414,15760,한국전력,KOSPI,,23550,400,1.73,23300,23600,23200,1410015,331.1,151183,641964077,156639,96.5,0%
20250414,330590,롯데리츠,KOSPI,,3475,55,1.61,3435,3475,3380,147742,5.1,10042,288968884,10417,96.4,0%
20250414,193250,링크드,KOSDAQ,중견기업부,855,-31,-3.5,981,1118,853,24105824,236.1,541,63323377,561,96.4,44%
20250414,310200,애니플러스,KOSDAQ,우량기업부,3230,-65,-1.97,3315,3355,3085,702165,23,1470,45520979,1525,96.4,2%
20250414,7280,한국특강,KOSPI,,1817,-19,-1.03,1834,1834,1795,47271,0.9,1105,60813311,1148,96.3,0%
20250414,14440,영보화학,KOSPI,,5090,-200,-3.78,5260,5280,5010,295728,15.1,1018,20000000,1058,96.2,1%
20250414,67010,이씨에스,KOSDAQ,벤처기업부,3330,130,4.06,3200,3390,3135,168464,5.6,409,12294000,425,96.2,1%
20250414,222420,쎄노텍,KOSDAQ,중견기업부,1096,58,5.59,1110,1160,1043,1683475,18.6,498,45460231,518,96.1,4%
20250414,5990,매일홀딩스,KOSDAQ,우량기업부,9690,110,1.15,9590,9750,9580,5653,0.5,1329,13718304,1384,96,0%
20250414,67280,멀티캠퍼스,KOSDAQ,우량기업부,33900,150,0.44,33900,33900,33500,9016,3,2009,5926779,2092,96,0%
20250414,153460,네이블,KOSDAQ,벤처기업부,7090,270,3.96,6750,7100,6750,2718,0.2,463,6530014,483,95.9,0%
20250414,29960,코엔텍,KOSDAQ,우량기업부,8900,0,0,8910,8910,8900,6765,0.6,4343,48795000,4530,95.9,0%
20250414,462860,더즌,KOSDAQ,중견기업부,8240,130,1.6,8480,8690,8200,2774687,234.9,1941,23561578,2026,95.8,12%
20250414,134380,미원화학,KOSPI,,78400,-400,-0.51,78100,78700,78100,248,0.2,1724,2199268,1799,95.8,0%
20250414,161890,한국콜마,KOSPI,,73000,2100,2.96,73000,73700,71500,317647,230.7,17232,23605077,17987,95.8,1%
20250414,217270,넵튠,KOSDAQ,중견기업부,7380,130,1.79,7390,7600,7130,253022,18.8,3445,46676150,3599,95.7,1%
20250414,19660,글로본,KOSDAQ,중견기업부,1191,0,0,0,0,0,0,0,414,34790746,433,95.6,0%
20250414,23790,동일스틸럭스,KOSDAQ,중견기업부,1023,0,0,1081,1081,1012,28357,0.3,217,21177909,227,95.6,0%
20250414,192080,더블유게임즈,KOSPI,,52700,-400,-0.75,53100,53100,52400,26806,14.1,11328,21495906,11866,95.5,0%
20250414,7210,벽산,KOSPI,,2225,25,1.14,2190,2225,2180,139351,3.1,1503,67560000,1574,95.5,0%
20250414,37760,쎄니트,KOSDAQ,우량기업부,1530,22,1.46,1510,1530,1509,13810,0.2,518,33832921,543,95.4,0%
20250414,5710,대원산업,KOSDAQ,우량기업부,7230,10,0.14,7240,7360,7210,13644,1,1449,20037600,1521,95.3,0%
20250414,11090,에넥스,KOSPI,,912,14,1.56,893,926,851,1182920,10.7,547,59991641,574,95.3,2%
20250414,590,CS홀딩스,KOSPI,,71700,800,1.13,70900,71800,70600,660,0.5,828,1154482,870,95.2,0%
20250414,93190,빅솔론,KOSDAQ,우량기업부,5200,-10,-0.19,5210,5260,5200,12422,0.6,1000,19238905,1052,95.1,0%
20250414,2960,한국쉘석유,KOSPI,,333000,0,0,334000,334000,331000,3322,11.1,4329,1300000,4550,95.1,0%
20250414,70590,한솔인티큐브,KOSDAQ,중견기업부,1800,-47,-2.54,1832,1847,1706,348223,6.1,250,13879521,263,95.1,2%
20250414,356890,싸이버원,KOSDAQ,벤처기업부,4450,100,2.3,4380,4520,4295,371693,16.5,532,11953825,560,95,3%
20250414,227840,현대코퍼레이션홀딩스,KOSPI,,11120,380,3.54,10790,11140,10750,56046,6.2,1012,9100836,1065,95,1%
20250414,329180,HD현대중공업,KOSPI,,347500,5000,1.46,357500,357500,344000,264186,924.4,308487,88773116,324910,94.9,0%
20250414,1000,신라섬유,KOSDAQ,중견기업부,1702,-88,-4.92,1747,1790,1682,343243,5.9,413,24277540,435,94.9,1%
20250414,339950,아이비김영,KOSDAQ,중견기업부,2910,-40,-1.36,2865,2960,2720,1157797,33.1,1308,44946655,1378,94.9,3%
20250414,24090,디씨엠,KOSPI,,12050,40,0.33,11900,12080,11880,2760,0.3,1374,11400000,1450,94.8,0%
20250414,13990,아가방컴퍼니,KOSDAQ,우량기업부,7530,-240,-3.09,7650,7680,7380,1013529,76.5,2476,32887536,2615,94.7,3%
20250414,49480,오픈베이스,KOSDAQ,우량기업부,2565,0,0,2575,2610,2540,261245,6.7,806,31422383,852,94.6,1%
20250414,84010,대한제강,KOSPI,,15770,290,1.87,15360,15850,15360,24083,3.8,3692,23414397,3908,94.5,0%
20250414,69510,에스텍,KOSDAQ,중견기업부,11280,-20,-0.18,11300,11370,11250,5214,0.6,1231,10910000,1303,94.5,0%
20250414,271560,오리온,KOSPI,,115200,700,0.61,114200,115500,113500,113407,130.3,45546,39536132,48195,94.5,0%
20250414,317530,캐리소프트,KOSDAQ,기술성장기업부,6900,-270,-3.77,7170,7180,6600,88110,6,693,10039454,733,94.5,1%
20250414,84110,휴온스글로벌,KOSDAQ,중견기업부,44850,-350,-0.77,45000,45600,44300,65401,29.4,5668,12636820,5996,94.5,1%
20250414,68930,디지털대성,KOSDAQ,우량기업부,7390,50,0.68,7340,7400,7290,12149,0.9,2045,27675342,2167,94.4,0%
20250414,49630,재영솔루텍,KOSDAQ,중견기업부,702,4,0.57,708,714,695,487775,3.4,619,88200229,656,94.4,1%
20250414,400760,NH올원리츠,KOSPI,,3495,-20,-0.57,3510,3520,3470,37297,1.3,1530,43767888,1623,94.3,0%
20250414,3540,대신증권,KOSPI,,16360,160,0.99,16180,16360,16140,101084,16.4,8307,50773400,8809,94.3,0%
20250414,67830,세이브존I&C,KOSPI,,2270,20,0.89,2245,2270,2225,38809,0.9,932,41040895,989,94.2,0%
20250414,332370,아이디피,KOSDAQ,중견기업부,4630,35,0.76,4610,4695,4535,20377,0.9,615,13273726,653,94.2,0%
20250414,4650,창해에탄올,KOSDAQ,중견기업부,9200,300,3.37,9170,9480,8900,219869,20.3,846,9190885,898,94.2,2%
20250414,2230,피에스텍,KOSDAQ,중견기업부,3880,-25,-0.64,3870,3940,3845,10213,0.4,752,19370673,799,94.1,0%
20250414,163730,핑거,KOSDAQ,벤처기업부,11870,200,1.71,11550,12190,11300,1562803,185.8,1112,9365608,1182,94.1,17%
20250414,42660,한화오션,KOSPI,,80100,2500,3.22,81100,81100,78800,2553658,2046.2,245437,306413394,260758,94.1,1%
20250414,111110,호전실업,KOSPI,,8000,240,3.09,7770,8020,7550,26494,2.1,780,9749984,829,94.1,0%
20250414,2460,HS화성,KOSPI,,9450,0,0,9440,9570,9310,17553,1.7,959,10150000,1020,94,0%
20250414,7590,동방아그로,KOSPI,,6000,0,0,6010,6050,6000,6439,0.4,817,13617577,869,94,0%
20250414,59210,메타바이오메드,KOSDAQ,우량기업부,4850,95,2,4800,4900,4735,311209,15.1,1157,23862351,1231,94,1%
20250414,11390,부산산업,KOSPI,,82700,-500,-0.6,83000,87000,80300,31080,25.8,873,1056000,929,94,3%
20250414,260970,에스앤디,KOSDAQ,벤처기업부,70000,400,0.57,71400,71400,68300,36155,25,2025,2892754,2155,94,1%
20250414,57540,옴니시스템,KOSDAQ,중견기업부,1028,8,0.78,1015,1065,1012,1017822,10.6,632,61449355,672,94,2%
20250414,178780,일월지엠엘,KOSDAQ,중견기업부,3340,-115,-3.33,3440,3440,3340,21058,0.7,579,17349195,616,94,0%
20250414,159580,제로투세븐,KOSDAQ,중견기업부,6540,-160,-2.39,6660,6660,6360,386436,25.3,1310,20032636,1394,94,2%
20250414,1500,현대차증권,KOSPI,,5500,50,0.92,5440,5510,5440,59488,3.3,3401,61833044,3617,94,0%
20250414,9770,삼정펄프,KOSPI,,25900,650,2.57,25300,25900,25300,5915,1.5,647,2499971,689,93.9,0%
20250414,12750,에스원,KOSPI,,61700,-900,-1.44,61800,62500,61100,27246,16.8,23445,37999178,24965,93.9,0%
20250414,700,유수홀딩스,KOSPI,,5400,90,1.69,5310,5410,5310,26483,1.4,1406,26041812,1497,93.9,0%
20250414,35000,HS애드,KOSPI,,6880,0,0,6880,6900,6830,13401,0.9,1140,16567409,1216,93.8,0%
20250414,122870,와이지엔터테인먼트,KOSDAQ GLOBAL,우량기업부,62300,1600,2.64,60600,62800,59600,184805,113,11645,18691049,12411,93.8,1%
20250414,35810,이지홀딩스,KOSDAQ,우량기업부,3155,110,3.61,3045,3155,3045,271755,8.4,2055,65145845,2192,93.8,0%
