기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250620,201490,미투온,KOSDAQ,중견기업부,6630,1530,30.0,5050,6630,4755,26189073,1515.8,2015.0,30390092,2015.0,100.0,75.2
20250620,340450,지씨지놈,KOSDAQ,기술성장기업부,10130,770,8.23,9320,10900,9150,15044589,1557.2,2396.0,23650793,2625.0,91.3,65.0
20250620,214420,토니모리,KOSPI,,12710,1950,18.12,11090,13610,11080,9489512,1199.9,3057.0,24054799,3057.0,100.0,39.3
20250620,090710,휴림로봇,KOSDAQ,중견기업부,2300,145,6.73,2180,2440,2170,30994256,719.4,2535.0,110237793,2535.0,100.0,28.4
20250620,462860,더즌,KOSDAQ,중견기업부,5280,355,7.21,4900,5290,4640,19167832,955.4,3771.0,71413257,3771.0,100.0,25.3
20250620,003350,한국화장품제조,KOSPI,,59000,6400,12.17,53200,64000,52900,1084357,645.0,2674.0,4532000,2674.0,100.0,24.1
20250620,457550,우진엔텍,KOSDAQ,중견기업부,30000,400,1.35,31400,32150,29150,2186025,665.1,2781.0,9271339,2781.0,100.0,23.9
20250620,108490,로보티즈,KOSDAQ,기술성장기업부,63000,6200,10.92,57200,66700,57200,2844036,1809.5,8324.0,13212660,9011.0,92.4,21.7
20250620,053300,한국정보인증,KOSDAQ,우량기업부,9250,230,2.55,8900,9320,8400,6689072,595.8,3926.0,42441361,3926.0,100.0,15.2
20250620,037270,YG PLUS,KOSPI,,8140,670,8.97,7470,8600,7370,8231873,671.3,5163.0,63429410,5163.0,100.0,13.0
20250620,336260,두산퓨얼셀,KOSPI,,23450,4050,20.88,21700,24600,21400,8128265,1898.6,15358.0,65493726,15358.0,100.0,12.4
20250620,241520,DSC인베스트먼트,KOSDAQ,중견기업부,7950,40,0.51,8020,8350,7720,3276213,264.3,2146.0,27000000,2152.0,99.7,12.3
20250620,439090,마녀공장,KOSDAQ,중견기업부,19400,1080,5.9,18500,20850,18440,1763230,345.9,3177.0,16378260,3220.0,98.7,10.9
20250620,377030,비트맥스,KOSDAQ,기술성장기업부,7110,1010,16.56,6090,7200,5970,4107826,282.0,2647.0,37231222,2647.0,100.0,10.7
