기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250704,060310,3S,KOSDAQ,벤처기업부,2185,-10,-0.46,2200,2225,2165,288436,6.3,1159.0,53059040
20250704,095570,AJ네트웍스,KOSPI,,4265,10,0.24,4260,4270,4195,209994,8.9,1930.0,45252759
20250704,006840,AK홀딩스,KOSPI,,12160,-70,-0.57,12230,12270,12000,13042,1.6,1611.0,13247561
20250704,054620,APS,KOSDAQ,중견기업부,5050,0,0.0,5050,5140,5020,20029,1.0,1005.0,19894221
20250704,265520,AP시스템,KOSDAQ,우량기업부,17140,-220,-1.27,17440,17540,17100,58516,10.1,2619.0,15281421
20250704,211270,AP위성,KOSDAQ,우량기업부,12550,-50,-0.4,12610,12740,12550,32820,4.1,1893.0,15082304
20250704,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),329,-5,-1.5,334,334,327,203455,0.7,661.0,200789269
20250704,027410,BGF,KOSPI,,4130,-185,-4.29,4310,4330,4110,328033,13.7,3953.0,95716791
20250704,282330,BGF리테일,KOSPI,,121200,-5300,-4.19,126500,126600,121200,43852,53.7,20948.0,17283906
20250704,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,3060,-60,-1.92,3120,3120,3000,132844,4.0,1921.0,62766899
20250704,138930,BNK금융지주,KOSPI,,13400,240,1.82,13290,13710,13230,5041966,677.2,42663.0,318383519
20250704,001460,BYC,KOSPI,,41000,1050,2.63,39950,41300,39450,11590,4.7,2561.0,6246150
20250704,083790,CG인바이츠,KOSDAQ,중견기업부,1807,18,1.01,1789,1830,1773,140475,2.5,1389.0,76894182
20250704,001040,CJ,KOSPI,,148900,-5400,-3.5,155000,155900,148300,154411,233.0,43445.0,29176998
20250704,079160,CJ CGV,KOSPI,,5190,-50,-0.95,5240,5320,5150,235016,12.3,8594.0,165580502
20250704,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,69500,-2800,-3.87,72700,73000,69400,71204,49.9,15241.0,21929154
20250704,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,9510,-120,-1.25,9640,9730,9500,13315,1.3,1243.0,13065462
20250704,00104K,CJ4우(전환),KOSPI,,121000,-7000,-5.47,127100,127900,120500,13287,16.3,5114.0,4226512
20250704,000120,CJ대한통운,KOSPI,,90700,-700,-0.77,91900,91900,89800,56909,51.8,20691.0,22812344
20250704,011150,CJ씨푸드,KOSPI,,3010,-60,-1.95,3070,3090,3010,325149,9.9,1082.0,35930773
20250704,097950,CJ제일제당,KOSPI,,261500,-8000,-2.97,269000,269000,259500,75499,197.7,39367.0,15054186
20250704,051500,CJ프레시웨이,KOSDAQ,우량기업부,28450,100,0.35,28350,28650,28100,36866,10.5,3377.0,11871586
20250704,058820,CMG제약,KOSDAQ,중견기업부,1994,-46,-2.25,2050,2050,1991,699185,14.0,2853.0,143056533
20250704,056730,CNT85,KOSDAQ,벤처기업부,803,-8,-0.99,804,812,800,61712,0.5,595.0,74111186
20250704,000480,CR홀딩스,KOSPI,,5540,20,0.36,5520,5560,5500,8215,0.5,2598.0,46890490
20250704,065770,CS,KOSDAQ,벤처기업부,1135,-58,-4.86,1193,1193,1133,245582,2.8,220.0,19411130
20250704,083660,CSA 코스믹,KOSDAQ,중견기업부,2650,0,0.0,2705,2790,2525,285107,7.6,1623.0,61247181
20250704,000590,CS홀딩스,KOSPI,,88000,-2700,-2.98,90800,92300,88000,568,0.5,1016.0,1154482
20250704,012030,DB,KOSPI,,1478,-51,-3.34,1529,1529,1473,810276,12.1,2973.0,201173933
20250704,005830,DB손해보험,KOSPI,,123400,0,0.0,122800,126000,122800,158487,197.1,87367.0,70800000
20250704,016610,DB증권,KOSPI,,8060,-260,-3.13,8320,8380,7990,223787,18.1,3421.0,42446389
20250704,000990,DB하이텍,KOSPI,,46000,-250,-0.54,46650,47250,45700,166980,77.4,20423.0,44398588
20250704,060900,DGP,KOSDAQ,중견기업부,1257,-5,-0.4,1255,1270,1225,147819,1.8,328.0,26124029
20250704,000300,DH오토넥스,KOSPI,,1984,0,0.0,0,0,0,0,0.0,1629.0,82129188
20250704,290120,DH오토리드,KOSDAQ,우량기업부,2720,10,0.37,2710,2760,2680,15028,0.4,430.0,15824249
20250704,025440,DH오토웨어,KOSDAQ,중견기업부,802,2,0.25,800,810,792,109129,0.9,391.0,48781224
20250704,001530,DI동일,KOSPI,,40900,-1100,-2.62,42150,42150,40050,66830,27.1,8064.0,19715567
20250704,015590,DKME,KOSPI,,515,0,0.0,0,0,0,0,0.0,1220.0,236981544
20250704,000210,DL,KOSPI,,49900,-1500,-2.92,53100,53300,49350,161021,81.5,10457.0,20955884
20250704,375500,DL이앤씨,KOSPI,,49700,-1600,-3.12,52400,52600,49550,376527,190.4,19231.0,38693623
20250704,37550L,DL이앤씨2우(전환),KOSPI,,33900,-900,-2.59,34900,35150,33800,8627,2.9,716.0,2111951
20250704,007340,DN오토모티브,KOSPI,,23400,-350,-1.47,23750,23950,23400,59920,14.1,13692.0,58510865
20250704,004840,DRB동일,KOSPI,,5500,70,1.29,5430,5700,5350,59512,3.3,1096.0,19930000
20250704,241520,DSC인베스트먼트,KOSDAQ,중견기업부,7190,-100,-1.37,7490,7580,7150,299382,21.9,1941.0,27000000
20250704,155660,DSR,KOSPI,,4090,15,0.37,4075,4150,4060,22564,0.9,654.0,16000000
20250704,069730,DSR제강,KOSPI,,3740,-20,-0.53,3755,3840,3735,10497,0.4,539.0,14400000
20250704,017860,DS단석,KOSPI,,26650,-1000,-3.62,27400,27500,26550,157049,42.3,4686.0,17584212
20250704,092780,DYP,KOSPI,,4390,35,0.8,4355,4390,4340,20737,0.9,578.0,13168460
20250704,017940,E1,KOSPI,,88900,900,1.02,88900,89800,87000,27656,24.5,6099.0,6860000
20250704,418620,E8,KOSDAQ,기술성장기업부,4815,170,3.66,4730,5040,4555,738740,35.7,619.0,12850477
20250704,037370,EG,KOSDAQ,벤처기업부,6020,0,0.0,6020,6050,5970,7127,0.4,519.0,8624972
20250704,365550,ESR켄달스퀘어리츠,KOSPI,,4200,-40,-0.94,4240,4240,4195,635103,26.7,8950.0,213089000
20250704,050120,ES큐브,KOSDAQ,중견기업부,2730,-55,-1.97,2760,2780,2700,13710,0.4,370.0,13564086
20250704,383220,F&F,KOSPI,,81000,-1300,-1.58,81800,83000,81000,62358,50.9,31029.0,38307075
20250704,007700,F&F홀딩스,KOSPI,,19970,-1180,-5.58,21400,21700,19960,136155,27.9,7811.0,39114367
20250704,214270,FSN,KOSDAQ,중견기업부,2925,-225,-7.14,3225,3225,2825,2058637,61.0,1201.0,41069167
20250704,130500,GH신소재,KOSDAQ,우량기업부,2860,-40,-1.38,2905,2915,2850,78573,2.3,416.0,14545052
20250704,114090,GKL,KOSPI,,16340,160,0.99,16040,16390,15650,367520,59.1,10107.0,61855670
20250704,900290,GRT,KOSDAQ,외국기업(소속부없음),3185,80,2.58,3180,3335,3070,1213316,39.3,2575.0,80850000
20250704,078930,GS,KOSPI,,48500,-1050,-2.12,50000,50000,48250,248174,121.0,45064.0,92915378
20250704,083450,GST,KOSDAQ,우량기업부,19510,-480,-2.4,20100,20150,19500,128115,25.3,3596.0,18430000
20250704,006360,GS건설,KOSPI,,20800,-500,-2.35,21400,21450,20700,420465,88.2,17801.0,85581490
20250704,001250,GS글로벌,KOSPI,,2720,-35,-1.27,2755,2810,2710,1048049,28.9,2245.0,82533764
20250704,007070,GS리테일,KOSPI,,16990,-370,-2.13,17360,17390,16800,160571,27.3,14205.0,83607415
20250704,499790,GS피앤엘,KOSPI,,35100,-2250,-6.02,36700,38500,35100,148671,53.9,6961.0,19830841
20250704,297890,HB솔루션,KOSDAQ,우량기업부,2385,-50,-2.05,2445,2445,2365,217256,5.2,1744.0,73140914
20250704,440290,HB인베스트먼트,KOSDAQ,중견기업부,2135,-30,-1.39,2165,2195,2130,99777,2.1,579.0,27107010
20250704,078150,HB테크놀러지,KOSDAQ,우량기업부,1903,-16,-0.83,1942,1956,1902,712302,13.7,1764.0,92715916
20250704,012630,HDC,KOSPI,,22050,-1000,-4.34,23250,23550,22000,174670,39.2,13173.0,59741721
20250704,039570,HDC랩스,KOSPI,,9600,-180,-1.84,9780,9900,9420,38991,3.7,2492.0,25957601
20250704,089470,HDC현대EP,KOSPI,,4020,-10,-0.25,4050,4055,3975,30487,1.2,1282.0,31900000
20250704,294870,HDC현대산업개발,KOSPI,,22200,-950,-4.1,23050,23350,22150,303614,68.7,14631.0,65907330
20250704,009540,HD한국조선해양,KOSPI,,307000,-23500,-7.11,322000,324000,304500,1479434,4623.1,217273.0,70773116
20250704,267250,HD현대,KOSPI,,121800,-5100,-4.02,126000,127900,121200,384951,473.8,96214.0,78993085
20250704,267270,HD현대건설기계,KOSPI,,76300,-7500,-8.95,83300,83300,76200,436424,343.5,13476.0,17661789
20250704,443060,HD현대마린솔루션,KOSPI,,188400,-10600,-5.33,197500,198400,188000,117458,223.6,84458.0,44829210
20250704,071970,HD현대마린엔진,KOSPI,,42300,-2250,-5.05,44450,44550,41100,759162,321.2,14349.0,33921495
20250704,010620,HD현대미포,KOSPI,,172000,-11400,-6.22,184300,186800,171100,556036,980.9,68700.0,39942149
20250704,322000,HD현대에너지솔루션,KOSPI,,43650,-1400,-3.11,46450,46450,43600,98570,44.0,4889.0,11200000
20250704,042670,HD현대인프라코어,KOSPI,,11600,-440,-3.65,12230,12240,11590,1495191,176.3,22341.0,192591032
20250704,267260,HD현대일렉트릭,KOSPI,,432000,-22500,-4.95,460000,460500,430500,352170,1551.7,155724.0,36047135
20250704,329180,HD현대중공업,KOSPI,,372000,-22000,-5.58,394500,402000,370000,345743,1311.2,330236.0,88773116
20250704,097230,HJ중공업,KOSPI,,7170,-310,-4.14,7490,7590,6950,1327924,94.7,5971.0,83274281
20250704,195940,HK이노엔,KOSDAQ GLOBAL,우량기업부,42800,-1150,-2.62,44000,44000,42800,137572,59.4,12125.0,28329891
20250704,014790,HL D&I,KOSPI,,2770,-30,-1.07,2800,2835,2765,107561,3.0,1049.0,37858601
20250704,028300,HLB,KOSDAQ,중견기업부,49450,-550,-1.1,49900,50200,49100,314727,156.1,64992.0,131430465
20250704,003580,HLB글로벌,KOSPI,,2650,-30,-1.12,2675,2725,2630,75222,2.0,1333.0,50316578
20250704,278650,HLB바이오스텝,KOSDAQ,중견기업부,1462,-12,-0.81,1475,1489,1462,173632,2.6,1272.0,87005539
20250704,067630,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),4935,-60,-1.2,4995,5000,4925,228243,11.3,6017.0,121917058
20250704,024850,HLB이노베이션,KOSDAQ,중견기업부,1851,-21,-1.12,1872,1888,1802,137957,2.6,2671.0,144304123
20250704,187420,HLB제넥스,KOSDAQ,기술성장기업부,3150,-80,-2.48,3230,3230,3120,29029,0.9,918.0,29135882
20250704,047920,HLB제약,KOSDAQ,기술성장기업부,17370,-60,-0.34,17570,17640,17240,70297,12.2,5696.0,32791356
20250704,115450,HLB테라퓨틱스,KOSDAQ,중견기업부,4640,-160,-3.33,4800,4805,4600,632395,29.5,3915.0,84370902
20250704,046210,HLB파나진,KOSDAQ,벤처기업부,2000,9,0.45,1992,2110,1984,95351,1.9,901.0,45026076
20250704,204320,HL만도,KOSPI,,33950,-950,-2.72,34850,34850,33950,215064,73.7,15942.0,46957120
20250704,060980,HL홀딩스,KOSPI,,41150,-1200,-2.83,42000,42400,40900,18554,7.7,3870.0,9403877
20250704,011200,HMM,KOSPI,,24300,400,1.67,24400,25300,24100,4092417,1008.5,249085.0,1025039496
20250704,403870,HPSP,KOSDAQ GLOBAL,우량기업부,27100,-800,-2.87,28350,28350,27050,254170,69.8,22628.0,83498568
20250704,036640,HRS,KOSDAQ,우량기업부,5550,-20,-0.36,5570,5590,5510,46271,2.6,908.0,16354800
20250704,035000,HS애드,KOSPI,,8060,-30,-0.37,8120,8120,7950,25046,2.0,1335.0,16567409
20250704,002460,HS화성,KOSPI,,11400,0,0.0,11400,11450,11290,15378,1.7,1157.0,10150000
