기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수
20250415,016610,DB금융투자,KOSPI,,5730,130,2.32,5640,5730,5550,56782,3.2,2432.0,42446389,2589.0,93.9
20250415,005830,DB손해보험,KOSPI,,87000,2800,3.33,84300,87000,84000,137040,118.2,61596.0,70800000,87226.0,70.6
20250415,000990,DB하이텍,KOSPI,,41800,50,0.12,41750,42650,41700,65369,27.5,18559.0,44398588,25352.0,73.2
20250415,060900,DGP,KOSDAQ,중견기업부,909,-9,-0.98,918,925,899,55803,0.5,230.0,25258229,369.0,62.3
20250415,000300,DH오토넥스,KOSPI,,1984,0,0.0,0,0,0,0,0.0,1616.0,81451691,1616.0,100.0
20250415,290120,DH오토리드,KOSDAQ,우량기업부,2290,-60,-2.55,2335,2350,2245,8299,0.2,355.0,15515138,486.0,73.0
20250415,025440,DH오토웨어,KOSDAQ,중견기업부,702,10,1.45,693,710,687,113661,0.8,342.0,48781224,763.0,44.8
20250415,001530,DI동일,KOSPI,,42600,-100,-0.23,41750,42700,41600,31964,13.4,8252.0,19370819,12507.0,66.0
20250415,000210,DL,KOSPI,,30350,350,1.17,29750,30500,29750,20587,6.2,6360.0,20955884,12636.0,50.3
20250415,375500,DL이앤씨,KOSPI,,40100,-50,-0.12,40050,40600,39700,110702,44.3,15516.0,38693623,17567.0,88.3
20250415,37550L,DL이앤씨2우(전환),KOSPI,,25700,250,0.98,26350,26350,25350,3559,0.9,543.0,2111951,596.0,91.1
20250415,007340,DN오토모티브,KOSPI,,21400,500,2.39,21150,21600,21100,119514,25.5,12521.0,58510865,13136.0,95.3
20250415,004840,DRB동일,KOSPI,,4170,30,0.72,4140,4170,4110,9549,0.4,831.0,19930000,1224.0,67.9
20250415,241520,DSC인베스트먼트,KOSDAQ,중견기업부,8390,-20,-0.24,9870,10500,7990,26308249,2419.4,2307.0,27496125,2312.0,99.8
20250415,155660,DSR,KOSPI,,4015,-25,-0.62,4035,4035,3955,33888,1.4,642.0,16000000,720.0,89.2
20250415,069730,DSR제강,KOSPI,,3635,-40,-1.09,3710,3710,3605,38827,1.4,523.0,14400000,709.0,73.8
20250415,017860,DS단석,KOSPI,,23800,50,0.21,23900,24200,23600,164006,39.1,4185.0,17584212,9771.0,42.8
20250415,017940,E1,KOSPI,,59300,1000,1.72,59000,59500,58400,5503,3.3,4068.0,6860000,5399.0,75.3
20250415,037370,EG,KOSDAQ,중견기업부,6420,0,0.0,6410,6870,6320,158360,10.4,554.0,8624972,856.0,64.7
20250415,365550,ESR켄달스퀘어리츠,KOSPI,,4690,75,1.63,4615,4695,4575,132591,6.1,9994.0,213089000,11315.0,88.3
20250415,050120,ES큐브,KOSDAQ,중견기업부,2615,5,0.19,2645,2660,2575,6666,0.2,355.0,13564086,364.0,97.5
20250415,383220,F&F,KOSPI,,63400,600,0.96,62200,64200,61700,41561,26.4,24287.0,38307075,28347.0,85.7
20250415,007700,F&F홀딩스,KOSPI,,11850,110,0.94,11740,11850,11690,1808,0.2,4635.0,39114367,6591.0,70.3
20250415,214270,FSN,KOSDAQ,중견기업부,1368,48,3.64,1335,1384,1311,126917,1.7,455.0,33250463,781.0,58.3
20250415,130500,GH신소재,KOSDAQ,우량기업부,2560,0,0.0,2535,2565,2505,44769,1.1,372.0,14545052,641.0,58.0
20250415,114090,GKL,KOSPI,,11720,260,2.27,11460,11860,11430,203009,23.8,7249.0,61855670,8821.0,82.2
20250415,900290,GRT,KOSDAQ,외국기업(소속부없음),2785,-25,-0.89,2815,2820,2730,178886,5.0,2252.0,80850000,4471.0,50.4
20250415,078930,GS,KOSPI,,36250,150,0.42,36050,36400,36050,200563,72.7,33682.0,92915378,50081.0,67.3
20250415,083450,GST,KOSDAQ,우량기업부,17380,110,0.64,17290,17550,17120,94807,16.5,3203.0,18430000,4612.0,69.4
20250415,006360,GS건설,KOSPI,,16490,140,0.86,16300,16600,16290,188356,31.1,14112.0,85581490,18443.0,76.5
20250415,001250,GS글로벌,KOSPI,,2625,45,1.74,2625,2655,2595,1133545,29.7,2167.0,82533764,3557.0,60.9
20250415,007070,GS리테일,KOSPI,,14250,20,0.14,14110,14420,14110,132173,18.9,11914.0,83607415,24242.0,49.1
20250415,499790,GS피앤엘,KOSPI,,19090,1490,8.47,17590,19500,17590,94795,18.0,3786.0,19830841,5067.0,74.7
20250415,297890,HB솔루션,KOSDAQ,우량기업부,2510,10,0.4,2555,2570,2465,199135,5.0,1836.0,73140914,7392.0,24.8
20250415,440290,HB인베스트먼트,KOSDAQ,중견기업부,1864,-62,-3.22,1921,1921,1831,189319,3.5,505.0,27107010,797.0,63.4
20250415,078150,HB테크놀러지,KOSDAQ,우량기업부,2045,25,1.24,2030,2060,2005,1036208,21.1,1896.0,92715916,4219.0,44.9
20250415,012630,HDC,KOSPI,,16950,150,0.89,16820,17090,16740,179977,30.5,10126.0,59741721,10126.0,100.0
20250415,039570,HDC랩스,KOSPI,,8230,40,0.49,8250,8250,8140,13088,1.1,2136.0,25957601,2853.0,74.9
20250415,089470,HDC현대EP,KOSPI,,3485,0,0.0,3485,3505,3440,13721,0.5,1112.0,31900000,1475.0,75.4
20250415,294870,HDC현대산업개발,KOSPI,,22350,850,3.95,21500,22750,21450,304946,68.4,14730.0,65907330,17597.0,83.7
20250415,009540,HD한국조선해양,KOSPI,,226000,0,0.0,224000,226500,222000,154973,348.5,159947.0,70773116,177641.0,90.0
20250415,267250,HD현대,KOSPI,,71300,300,0.42,71000,71800,70800,99154,70.8,56322.0,78993085,68487.0,82.2
20250415,267270,HD현대건설기계,KOSPI,,62800,400,0.64,62500,63700,62000,78537,49.3,11496.0,18305586,15157.0,75.8
20250415,443060,HD현대마린솔루션,KOSPI,,165300,-2200,-1.31,163700,168100,161800,103384,170.7,74103.0,44829210,91345.0,81.1
20250415,071970,HD현대마린엔진,KOSPI,,33900,0,0.0,34850,35000,33300,895779,304.6,11499.0,33921495,11499.0,100.0
20250415,010620,HD현대미포,KOSPI,,133300,1200,0.91,131000,133800,130400,234847,310.6,53243.0,39942149,56638.0,94.0
20250415,322000,HD현대에너지솔루션,KOSPI,,26300,0,0.0,26700,26950,26050,54396,14.4,2946.0,11200000,4144.0,71.1
20250415,042670,HD현대인프라코어,KOSPI,,8020,80,1.01,7960,8110,7900,951216,76.3,15451.0,192655867,18938.0,81.6
20250415,267260,HD현대일렉트릭,KOSPI,,321000,14000,4.56,308000,321000,303500,263520,836.4,115711.0,36047135,160410.0,72.1
20250415,329180,HD현대중공업,KOSPI,,353500,6000,1.73,347000,354500,342000,219655,765.6,313813.0,88773116,324910.0,96.6
20250415,097230,HJ중공업,KOSPI,,8030,-220,-2.67,8180,8190,7810,2372353,189.3,6687.0,83274281,7561.0,88.4
20250415,195940,HK이노엔,KOSDAQ GLOBAL,중견기업부,37250,250,0.68,36950,37450,36900,109021,40.6,10553.0,28329891,14307.0,73.8
20250415,014790,HL D&I,KOSPI,,2295,5,0.22,2270,2330,2245,25807,0.6,869.0,37858601,1087.0,79.9
20250415,028300,HLB,KOSDAQ,중견기업부,54100,1300,2.46,53400,55000,52300,619057,333.4,71101.0,131425086,145483.0,48.9
20250415,003580,HLB글로벌,KOSPI,,3045,35,1.16,3035,3100,2980,37697,1.1,1529.0,50218121,3366.0,45.4
20250415,278650,HLB바이오스텝,KOSDAQ,우량기업부,1639,45,2.82,1594,1654,1571,191666,3.1,1426.0,87005539,3375.0,42.3
20250415,067630,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),6260,240,3.99,6200,6350,6070,582172,36.2,7631.0,121894749,18938.0,40.3
20250415,024850,HLB이노베이션,KOSDAQ,중견기업부,2090,55,2.7,2035,2100,2000,262398,5.4,3016.0,144304123,4459.0,67.6
20250415,187420,HLB제넥스,KOSDAQ,기술성장기업부,3450,115,3.45,3350,3505,3270,83286,2.9,1005.0,29135882,1594.0,63.0
20250415,047920,HLB제약,KOSDAQ,기술성장기업부,19320,650,3.48,18870,19590,18740,276182,53.0,6147.0,31814994,11080.0,55.5
20250415,115450,HLB테라퓨틱스,KOSDAQ,중견기업부,8270,530,6.85,7790,8450,7660,585563,47.7,6958.0,84132321,11372.0,61.2
20250415,046210,HLB파나진,KOSDAQ,벤처기업부,1967,7,0.36,1999,2000,1908,55566,1.1,859.0,43657588,1944.0,44.2
20250415,204320,HL만도,KOSPI,,37500,2200,6.23,37250,37500,36250,252186,93.4,17609.0,46957120,23291.0,75.6
20250415,060980,HL홀딩스,KOSPI,,35350,350,1.0,35250,35500,34750,14157,5.0,3324.0,9403877,3703.0,89.8
20250415,011200,HMM,KOSPI,,19220,0,0.0,19230,19350,19100,586483,112.8,169336.0,881039496,195150.0,86.8
20250415,403870,HPSP,KOSDAQ GLOBAL,중견기업부,24350,50,0.21,24000,24550,23950,251633,61.2,20332.0,83498568,37486.0,54.2
20250415,036640,HRS,KOSDAQ,우량기업부,5120,-10,-0.19,5140,5150,5080,31555,1.6,837.0,16354800,994.0,84.2
20250415,035000,HS애드,KOSPI,,6890,10,0.15,6840,6890,6840,5051,0.3,1141.0,16567409,1216.0,93.8
20250415,002460,HS화성,KOSPI,,9480,30,0.32,9450,9620,9360,33785,3.2,962.0,10150000,1020.0,94.3
20250415,487570,HS효성,KOSPI,,38000,300,0.8,37650,38600,37600,5042,1.9,1416.0,3725927,1775.0,79.8
20250415,298050,HS효성첨단소재,KOSPI,,174700,3400,1.98,171100,175700,169900,6077,10.6,7826.0,4479948,12701.0,61.6
20250415,003560,IHQ,KOSPI,,10760,0,0.0,0,0,0,0,0.0,647.0,6010174,647.0,100.0
20250415,015360,INVENI,KOSPI,,47400,600,1.28,47500,47500,46850,2848,1.3,2844.0,6000000,2844.0,100.0
20250415,095340,ISC,KOSDAQ,우량기업부,49750,850,1.74,48850,50800,48500,133785,67.2,10546.0,21197058,20561.0,51.3
20250415,175330,JB금융지주,KOSPI,,17070,70,0.41,16850,17300,16850,287596,49.1,33100.0,193907972,39895.0,83.0
20250415,950170,JTC,KOSDAQ,외국기업(소속부없음),4980,-50,-0.99,5050,5050,4945,49008,2.4,2577.0,51746348,3131.0,82.3
20250415,234080,JW생명과학,KOSPI,,11080,80,0.73,10860,11110,10860,17407,1.9,1754.0,15834554,2000.0,87.7
20250415,067290,JW신약,KOSDAQ,중견기업부,1622,-5,-0.31,1627,1639,1601,110804,1.8,866.0,53376126,1017.0,85.2
20250415,001060,JW중외제약,KOSPI,,21600,100,0.47,21650,21700,21200,36362,7.8,5030.0,23285930,8045.0,62.5
20250415,096760,JW홀딩스,KOSPI,,2985,-20,-0.67,3005,3010,2970,46711,1.4,2207.0,73924942,2580.0,85.5
20250415,035900,JYP Ent.,KOSDAQ GLOBAL,우량기업부,61700,2200,3.7,59400,62100,58900,393325,240.7,21924.0,35532492,30238.0,72.5
20250415,318000,KBG,KOSDAQ,벤처기업부,4415,-45,-1.01,4480,4480,4385,17487,0.8,386.0,8740223,703.0,54.9
20250415,024840,KBI메탈,KOSDAQ,중견기업부,1970,43,2.23,1940,1990,1925,895038,17.5,688.0,34909199,1389.0,49.5
20250415,105560,KB금융,KOSPI,,78000,1900,2.5,76700,78200,76100,653537,507.9,306952.0,393528423,398251.0,77.1
20250415,415640,KB발해인프라,KOSPI,,7550,20,0.27,7580,7590,7530,24916,1.9,9252.0,122545548,9975.0,92.8
20250415,432320,KB스타리츠,KOSPI,,3795,35,0.93,3760,3840,3750,50541,1.9,3849.0,101414285,4635.0,83.0
20250415,024120,KB오토시스,KOSDAQ,중견기업부,3510,5,0.14,3580,3580,3450,72094,2.5,404.0,11500000,566.0,71.4
20250415,002380,KCC,KOSPI,,243000,2000,0.83,242000,244500,239500,12114,29.4,21594.0,8886471,29992.0,72.0
20250415,021320,KCC건설,KOSDAQ,우량기업부,4295,35,0.82,4260,4340,4180,14744,0.6,919.0,21400000,1053.0,87.3
20250415,344820,KCC글라스,KOSPI,,30500,350,1.16,30400,30600,30000,19558,5.9,4871.0,15970512,6859.0,71.0
20250415,009070,KCTC,KOSPI,,3880,130,3.47,3750,4120,3705,858944,34.1,1164.0,30000000,1938.0,60.1
20250415,009440,KC그린홀딩스,KOSPI,,756,0,0.0,0,0,0,0,0.0,176.0,23239141,544.0,32.4
20250415,119650,KC코트렐,KOSPI,,459,0,0.0,0,0,0,0,0.0,295.0,64214329,874.0,33.8
20250415,044180,KD,KOSDAQ,중견기업부,1100,137,14.23,963,1145,950,3170533,33.4,294.0,26717799,343.0,85.7
20250415,092220,KEC,KOSPI,,727,17,2.39,711,730,707,489209,3.5,1460.0,200763141,3128.0,46.7
20250415,046440,KG모빌리언스,KOSDAQ,우량기업부,4170,30,0.72,4130,4170,4100,15451,0.6,1585.0,38010802,2038.0,77.8
20250415,003620,KG모빌리티,KOSPI,,3260,0,0.0,0,0,0,0,0.0,6403.0,196404254,12203.0,52.5
20250415,016380,KG스틸,KOSPI,,5690,150,2.71,5580,5700,5570,68075,3.9,5691.0,100008897,7141.0,79.7
20250415,151860,KG에코솔루션,KOSDAQ,우량기업부,5110,90,1.79,5020,5120,5000,66985,3.4,2509.0,49103002,4410.0,56.9
20250415,035600,KG이니시스,KOSDAQ,우량기업부,8450,110,1.32,8280,8470,8270,44211,3.7,2328.0,27554434,3351.0,69.5
20250415,001390,KG케미칼,KOSPI,,3830,95,2.54,3735,3860,3735,118603,4.5,2622.0,68469040,3923.0,66.8
20250415,226360,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),2555,0,0.0,0,0,0,0,0.0,607.0,23756732,607.0,100.0
20250415,033180,KH 필룩스,KOSPI,,6630,0,0.0,0,0,0,0,0.0,1283.0,19345405,1283.0,100.0
20250415,060720,KH바텍,KOSDAQ,우량기업부,9270,0,0.0,9250,9290,9080,57868,5.3,2195.0,23677442,3786.0,58.0
20250415,015590,KIB플러그에너지,KOSPI,,515,0,0.0,0,0,0,0,0.0,1220.0,236981544,1559.0,78.3
20250415,001940,KISCO홀딩스,KOSPI,,19670,50,0.25,19470,19680,19470,5946,1.2,2788.0,14176380,3737.0,74.6
20250415,058400,KNN,KOSDAQ,우량기업부,837,5,0.6,832,865,827,1273202,10.8,1108.0,132429720,1255.0,88.3
20250415,025000,KPX케미칼,KOSPI,,43400,50,0.12,43150,43450,43150,86227,37.4,2101.0,4840000,2418.0,86.9
20250415,092230,KPX홀딩스,KOSPI,,56300,200,0.36,56700,56700,56300,18563,10.5,2378.0,4224646,2585.0,92.0
20250415,000040,KR모터스,KOSPI,,398,-11,-2.69,419,419,393,395770,1.6,239.0,60132868,464.0,51.5
20250415,044450,KSS해운,KOSPI,,9070,130,1.45,8940,9090,8880,65108,5.9,2094.0,23085880,2223.0,94.2
20250415,101000,KS인더스트리,KOSDAQ,중견기업부,2040,-15,-0.73,2055,2080,1997,164325,3.3,679.0,33271802,897.0,75.7
20250415,030200,KT,KOSPI,,47650,350,0.74,47150,47750,47050,156243,74.2,120088.0,252021685,127775.0,94.0
20250415,033780,KT&G,KOSPI,,107800,1200,1.13,106800,107800,106400,225281,242.1,131583.0,122062497,156363.0,84.2
20250415,058850,KTcs,KOSPI,,2685,25,0.94,2660,2695,2650,168568,4.5,1146.0,42685000,1468.0,78.1
20250415,058860,KTis,KOSPI,,2485,5,0.2,2470,2495,2460,97047,2.4,865.0,34802000,1021.0,84.7
20250415,122450,KX,KOSDAQ,우량기업부,3845,55,1.45,3830,3855,3715,210557,8.0,1743.0,45335964,2199.0,79.3
20250415,052900,KX하이텍,KOSDAQ,우량기업부,912,5,0.55,899,922,892,85023,0.8,503.0,55107517,792.0,63.5
20250415,036560,KZ정밀,KOSDAQ,우량기업부,11820,290,2.52,11600,11990,11590,22816,2.7,1862.0,15750000,1862.0,100.0
20250415,061970,LB세미콘,KOSDAQ,우량기업부,3290,40,1.23,3250,3320,3205,55511,1.8,1911.0,58083006,3350.0,57.0
20250415,309960,LB인베스트먼트,KOSDAQ,중견기업부,4060,-170,-4.02,4270,4275,4010,425731,17.6,943.0,23217239,1674.0,56.3
20250415,093050,LF,KOSPI,,14240,60,0.42,14180,14450,14150,42291,6.1,4164.0,29240000,4857.0,85.7
20250415,003550,LG,KOSPI,,62700,300,0.48,62300,63300,62200,108922,68.4,98628.0,157300993,136380.0,72.3
20250415,034220,LG디스플레이,KOSPI,,8180,30,0.37,8130,8270,8100,576788,47.3,40900.0,500000000,65950.0,62.0
20250415,051900,LG생활건강,KOSPI,,309500,-1000,-0.32,309000,311500,307500,26243,81.3,48338.0,15618197,73249.0,66.0
20250415,064400,LG씨엔에스,KOSPI,,50700,1300,2.63,49500,50700,49000,267055,134.0,49121.0,96885948,55903.0,87.9
20250415,373220,LG에너지솔루션,KOSPI,,345000,2000,0.58,342500,348500,340500,171756,592.6,807300.0,234000000,1021410.0,79.0
20250415,032640,LG유플러스,KOSPI,,10770,-10,-0.09,10680,10790,10680,369292,39.7,47023.0,436611361,51957.0,90.5
20250415,011070,LG이노텍,KOSPI,,143000,-2800,-1.92,144500,146200,142400,100716,144.3,33844.0,23667107,71475.0,47.4
20250415,066570,LG전자,KOSPI,,70000,1000,1.45,69600,71000,69600,389352,274.2,114553.0,163647814,186395.0,61.5
20250415,037560,LG헬로비전,KOSPI,,2280,30,1.33,2255,2300,2230,68082,1.5,1766.0,77446865,2641.0,66.9
20250415,051910,LG화학,KOSPI,,225000,500,0.22,223000,226000,219500,160219,359.1,158833.0,70592343,285899.0,55.6
20250415,079550,LIG넥스원,KOSPI,,269000,-12000,-4.27,279000,279500,268000,188750,513.1,59180.0,22000000,70510.0,83.9
20250415,225190,LK삼양,KOSDAQ,중견기업부,1900,26,1.39,1874,1950,1818,239262,4.6,964.0,50748440,1766.0,54.6
20250415,006260,LS,KOSPI,,128500,8200,6.82,121100,129900,120300,460748,587.8,41377.0,32200000,60375.0,68.5
20250415,010120,LS ELECTRIC,KOSPI,,179500,8900,5.22,170900,181200,168400,324932,577.6,53850.0,30000000,87450.0,61.6
20250415,000680,LS네트웍스,KOSPI,,3450,105,3.14,3350,3495,3315,692972,23.8,2719.0,78803016,3873.0,70.2
20250415,060370,LS마린솔루션,KOSDAQ,중견기업부,15640,490,3.23,15550,15800,15360,79441,12.5,5109.0,32668854,7019.0,72.8
20250415,417200,LS머트리얼즈,KOSDAQ,중견기업부,10630,190,1.82,10500,10710,10370,145528,15.4,7191.0,67652659,20938.0,34.3
20250415,229640,LS에코에너지,KOSPI,,33600,2600,8.39,31700,34400,31100,379750,126.3,10290.0,30624879,15557.0,66.1
20250415,078020,LS증권,KOSDAQ,우량기업부,3665,15,0.41,3655,3690,3600,8571,0.3,2033.0,55481190,2985.0,68.1
20250415,322180,LS티라유텍,KOSDAQ,벤처기업부,5370,50,0.94,5360,5450,5250,49302,2.6,1124.0,20921984,1149.0,97.8
20250415,108320,LX세미콘,KOSPI,,50600,-100,-0.2,50600,51200,50400,23974,12.2,8230.0,16264300,13564.0,60.7
20250415,001120,LX인터내셔널,KOSPI,,25650,300,1.18,25350,25700,25250,58002,14.8,9942.0,38760000,13353.0,74.5
20250415,108670,LX하우시스,KOSPI,,28950,250,0.87,28500,29000,28500,8105,2.3,2596.0,8967670,4349.0,59.7
20250415,383800,LX홀딩스,KOSPI,,6280,80,1.29,6200,6310,6200,70861,4.4,4790.0,76280690,5553.0,86.3
20250415,476080,M83,KOSDAQ,중견기업부,16000,-380,-2.32,16290,16360,15900,336324,54.0,1246.0,7785000,2188.0,56.9
20250415,086960,MDS테크,KOSDAQ,중견기업부,1159,-14,-1.19,1175,1188,1143,1131126,13.2,1076.0,92821788,1525.0,70.6
20250415,023150,MH에탄올,KOSPI,,5100,0,0.0,5100,5190,5040,5481,0.3,376.0,7378526,475.0,79.2
20250415,035420,NAVER,KOSPI,,183900,1200,0.66,184800,186400,183700,345595,637.6,291366.0,158437008,367574.0,79.3
20250415,160550,NEW,KOSDAQ,중견기업부,1977,-1,-0.05,1959,1998,1943,20160,0.4,552.0,27906106,933.0,59.2
20250415,053290,NE능률,KOSDAQ,투자주의환기종목(소속부없음),2990,45,1.53,2945,3010,2875,717054,21.2,494.0,16526307,849.0,58.2
20250415,181710,NHN,KOSPI,,21800,-50,-0.23,21950,21950,20850,92503,19.9,7361.0,33766123,8526.0,86.3
20250415,060250,NHN KCP,KOSDAQ GLOBAL,우량기업부,7750,140,1.84,7570,7850,7570,41951,3.2,3112.0,40160611,4763.0,65.3
20250415,104200,NHN벅스,KOSDAQ,중견기업부,3120,25,0.81,3070,3135,3030,69848,2.2,463.0,14827550,656.0,70.6
20250415,400760,NH올원리츠,KOSPI,,3520,25,0.72,3470,3520,3470,17863,0.6,1541.0,43767888,1623.0,94.9
20250415,005940,NH투자증권,KOSPI,,13140,230,1.78,12910,13160,12850,564608,73.5,43032.0,327492299,50172.0,85.8
20250415,338100,NH프라임리츠,KOSPI,,4450,30,0.68,4490,4490,4450,12015,0.5,830.0,18660000,893.0,92.9
20250415,034310,NICE,KOSPI,,10860,60,0.56,10860,10950,10770,83443,9.1,4032.0,37128442,4710.0,85.6
20250415,030190,NICE평가정보,KOSPI,,11960,20,0.17,11870,12000,11660,51923,6.2,7117.0,59506593,7950.0,89.5
20250415,008260,NI스틸,KOSPI,,3355,90,2.76,3270,3415,3270,147377,5.0,960.0,28600117,1359.0,70.6
20250415,004250,NPC,KOSPI,,3950,-10,-0.25,3960,4035,3900,44244,1.8,1450.0,36720000,1976.0,73.4
20250415,456040,OCI,KOSPI,,54500,1100,2.06,54400,55000,54200,16736,9.1,4879.0,8952495,9624.0,50.7
20250415,010060,OCI홀딩스,KOSPI,,60900,-300,-0.49,61900,62400,60600,92678,56.7,11458.0,18814917,19564.0,58.6
20250415,178920,PI첨단소재,KOSPI,,16510,-60,-0.36,16610,16790,16480,62490,10.4,4848.0,29366322,9691.0,50.0
20250415,024940,PN풍년,KOSDAQ,벤처기업부,4745,-10,-0.21,4810,4835,4735,320726,15.4,474.0,10000000,1115.0,42.5
20250415,005490,POSCO홀딩스,KOSPI,,257500,3000,1.18,256500,261000,254500,207908,536.8,208402.0,80932952,344205.0,60.5
20250415,218410,RFHIC,KOSDAQ,우량기업부,14000,280,2.04,13680,14100,13560,63804,8.9,3708.0,26484442,5085.0,72.9
20250415,327260,RF머트리얼즈,KOSDAQ,벤처기업부,5660,170,3.1,5490,5720,5270,20973,1.2,477.0,8433231,990.0,48.2
20250415,474610,RF시스템즈,KOSDAQ,벤처기업부,5090,-140,-2.68,5200,5210,5020,416655,21.2,658.0,12924863,841.0,78.2
20250415,091340,S&K폴리텍,KOSDAQ,중견기업부,2560,10,0.39,2550,2640,2480,44743,1.1,300.0,11703721,388.0,77.3
20250415,010950,S-Oil,KOSPI,,51800,0,0.0,52100,52400,51600,89613,46.6,58318.0,112582792,89954.0,64.8
20250415,419530,SAMG엔터,KOSDAQ,기술성장기업부,33350,-1800,-5.12,35150,36200,33100,273971,93.9,2925.0,8770930,3109.0,94.1
20250415,019550,SBI인베스트먼트,KOSDAQ,중견기업부,708,0,0.0,717,717,694,229346,1.6,1147.0,162066575,1661.0,69.1
20250415,950110,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),4915,20,0.41,4900,4915,4885,5052,0.2,1182.0,24052540,1198.0,98.7
20250415,034120,SBS,KOSPI,,18300,0,0.0,18100,18300,17960,41139,7.4,3395.0,18551238,4833.0,70.2
20250415,036120,SCI평가정보,KOSDAQ,중견기업부,2370,-30,-1.25,2370,2385,2320,531905,12.5,841.0,35500000,1095.0,76.8
