기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250330,060310,3S,KOSDAQ,중견기업부,,,,,,,,,,53059040
20250330,095570,AJ네트웍스,KOSPI,,,,,,,,,,,45252759
20250330,006840,AK홀딩스,KOSPI,,,,,,,,,,,13247561
20250330,054620,APS,KOSDAQ,중견기업부,,,,,,,,,,19894221
20250330,265520,AP시스템,KOSDAQ,우량기업부,,,,,,,,,,15281421
20250330,211270,AP위성,KOSDAQ,벤처기업부,,,,,,,,,,15082304
20250330,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,,,,200789269
20250330,027410,BGF,KOSPI,,,,,,,,,,,95716791
20250330,282330,BGF리테일,KOSPI,,,,,,,,,,,17283906
20250330,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,,,,,,,,,,62766899
20250330,138930,BNK금융지주,KOSPI,,,,,,,,,,,318383519
20250330,001460,BYC,KOSPI,,,,,,,,,,,6246150
20250330,013720,CBI,KOSDAQ,중견기업부,,,,,,,,,,51128143
20250330,083790,CG인바이츠,KOSDAQ,벤처기업부,,,,,,,,,,76894182
20250330,001040,CJ,KOSPI,,,,,,,,,,,29176998
20250330,079160,CJ CGV,KOSPI,,,,,,,,,,,165580264
20250330,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,,,,,,,,,,21929154
20250330,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,,,,,,,,,,13065462
20250330,00104K,CJ4우(전환),KOSPI,,,,,,,,,,,4226512
20250330,000120,CJ대한통운,KOSPI,,,,,,,,,,,22812344
20250330,011150,CJ씨푸드,KOSPI,,,,,,,,,,,35930773
20250330,097950,CJ제일제당,KOSPI,,,,,,,,,,,15054186
20250330,051500,CJ프레시웨이,KOSDAQ,우량기업부,,,,,,,,,,11871586
20250330,058820,CMG제약,KOSDAQ,우량기업부,,,,,,,,,,138892244
20250330,056730,CNT85,KOSDAQ,중견기업부,,,,,,,,,,74111186
20250330,000480,CR홀딩스,KOSPI,,,,,,,,,,,46890490
20250330,065770,CS,KOSDAQ,벤처기업부,,,,,,,,,,19411130
20250330,083660,CSA 코스믹,KOSDAQ,중견기업부,,,,,,,,,,61247181
20250330,000590,CS홀딩스,KOSPI,,,,,,,,,,,1154482
20250330,012030,DB,KOSPI,,,,,,,,,,,201173933
20250330,016610,DB금융투자,KOSPI,,,,,,,,,,,42446389
20250330,005830,DB손해보험,KOSPI,,,,,,,,,,,70800000
20250330,000990,DB하이텍,KOSPI,,,,,,,,,,,44398588
20250330,139130,DGB금융지주,KOSPI,,,,,,,,,,,166392833
20250330,060900,DGP,KOSDAQ,중견기업부,,,,,,,,,,25258229
20250330,000300,DH오토넥스,KOSPI,,,,,,,,,,,81451691
20250330,290120,DH오토리드,KOSDAQ,우량기업부,,,,,,,,,,15515138
20250330,025440,DH오토웨어,KOSDAQ,중견기업부,,,,,,,,,,48781224
20250330,001530,DI동일,KOSPI,,,,,,,,,,,19370819
20250330,000210,DL,KOSPI,,,,,,,,,,,20955884
20250330,375500,DL이앤씨,KOSPI,,,,,,,,,,,38693623
20250330,37550L,DL이앤씨2우(전환),KOSPI,,,,,,,,,,,2111951
20250330,007340,DN오토모티브,KOSPI,,,,,,,,,,,58510865
20250330,004840,DRB동일,KOSPI,,,,,,,,,,,19930000
20250330,241520,DSC인베스트먼트,KOSDAQ,중견기업부,,,,,,,,,,27496125
20250330,155660,DSR,KOSPI,,,,,,,,,,,16000000
20250330,069730,DSR제강,KOSPI,,,,,,,,,,,14400000
20250330,017860,DS단석,KOSPI,,,,,,,,,,,17584212
20250330,017940,E1,KOSPI,,,,,,,,,,,6860000
20250330,037370,EG,KOSDAQ,중견기업부,,,,,,,,,,8624972
20250330,365550,ESR켄달스퀘어리츠,KOSPI,,,,,,,,,,,213089000
20250330,050120,ES큐브,KOSDAQ,중견기업부,,,,,,,,,,13564086
20250330,383220,F&F,KOSPI,,,,,,,,,,,38307075
20250330,007700,F&F홀딩스,KOSPI,,,,,,,,,,,39114367
20250330,214270,FSN,KOSDAQ,중견기업부,,,,,,,,,,33250463
20250330,130500,GH신소재,KOSDAQ,우량기업부,,,,,,,,,,14545052
20250330,114090,GKL,KOSPI,,,,,,,,,,,61855670
20250330,900290,GRT,KOSDAQ,외국기업(소속부없음),,,,,,,,,,80850000
20250330,078930,GS,KOSPI,,,,,,,,,,,92915378
20250330,083450,GST,KOSDAQ,우량기업부,,,,,,,,,,18430000
20250330,006360,GS건설,KOSPI,,,,,,,,,,,85581490
20250330,001250,GS글로벌,KOSPI,,,,,,,,,,,82533764
20250330,007070,GS리테일,KOSPI,,,,,,,,,,,83607415
20250330,499790,GS피앤엘,KOSPI,,,,,,,,,,,19830841
20250330,297890,HB솔루션,KOSDAQ,우량기업부,,,,,,,,,,73140914
20250330,440290,HB인베스트먼트,KOSDAQ,중견기업부,,,,,,,,,,27107010
20250330,078150,HB테크놀러지,KOSDAQ,우량기업부,,,,,,,,,,92715916
20250330,012630,HDC,KOSPI,,,,,,,,,,,59741721
20250330,039570,HDC랩스,KOSPI,,,,,,,,,,,25957601
20250330,089470,HDC현대EP,KOSPI,,,,,,,,,,,31900000
20250330,294870,HDC현대산업개발,KOSPI,,,,,,,,,,,65907330
20250330,009540,HD한국조선해양,KOSPI,,,,,,,,,,,70773116
20250330,267250,HD현대,KOSPI,,,,,,,,,,,78993085
20250330,267270,HD현대건설기계,KOSPI,,,,,,,,,,,18305586
20250330,443060,HD현대마린솔루션,KOSPI,,,,,,,,,,,44829210
20250330,071970,HD현대마린엔진,KOSPI,,,,,,,,,,,33921495
20250330,010620,HD현대미포,KOSPI,,,,,,,,,,,39942149
20250330,322000,HD현대에너지솔루션,KOSPI,,,,,,,,,,,11200000
