기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250728,8970,동양철관,KOSPI,,2050,123,6.38,1937,2175,1935,121919284,2510.6,3276,159801815,3276,100,76.6
20250728,71090,하이스틸,KOSPI,,5870,0,0,5900,6100,5690,10262059,609.3,1185,20191471,1185,100,51.4
20250728,253840,수젠텍,KOSDAQ,벤처기업부,6630,310,4.91,6450,7500,6280,7858733,557.9,1110,16743200,1386,80.1,50.3
20250728,330860,네패스아크,KOSDAQ,중견기업부,16250,2670,19.66,13990,17650,13930,5021459,834.5,1980,12184045,1980,100,42.1
20250728,396470,워트,KOSDAQ,중견기업부,8900,1320,17.41,7800,9690,7640,5245461,475.4,1435,16120000,1435,100,33.1
20250728,452400,이닉스,KOSDAQ,벤처기업부,13070,550,4.39,12530,14700,12530,2803858,389.2,1186,9071428,1186,100,32.8
20250728,131970,두산테스나,KOSDAQ GLOBAL,우량기업부,35350,8150,29.96,33000,35350,31500,6432661,2189,6832,19327238,6832,100,32
20250728,54920,한컴위드,KOSDAQ,중견기업부,5030,50,1,5100,5560,4885,7212517,377.8,1419,28217081,1577,90,26.6
20250728,131400,이브이첨단소재,KOSDAQ,벤처기업부,2170,5,0.23,2165,2435,2145,11751047,271.8,1293,59589882,1365,94.7,21
20250728,18470,조일알미늄,KOSPI,,1582,53,3.47,1529,1792,1514,24068387,403.4,2003,126631721,2019,99.2,20.1
20250728,200710,에이디테크놀로지,KOSDAQ,중견기업부,25200,5300,26.63,23500,25800,22650,2633298,641.6,3387,13440822,3387,100,18.9
20250728,45970,코아시아,KOSDAQ,중견기업부,4795,1105,29.95,3790,4795,3775,4301938,192.5,1262,26314876,1262,100,15.3
20250728,107600,새빗켐,KOSDAQ,벤처기업부,20700,1710,9,19070,22550,19070,733338,155,1165,5630054,1165,100,13.3
20250728,399720,가온칩스,KOSDAQ,우량기업부,51000,9350,22.45,45800,52000,43900,1507327,739.5,5916,11600420,5916,100,12.5
20250728,432720,퀄리타스반도체,KOSDAQ,기술성장기업부,15620,2050,15.11,13940,16160,13800,1744529,270.4,2201,14092612,2201,100,12.3
20250728,75580,세진중공업,KOSPI,,12760,800,6.69,12730,13990,12610,6543507,866.6,7254,56849456,7334,98.9,11.9
20250728,6110,삼아알미늄,KOSPI,,27000,4250,18.68,23950,29550,23500,1669637,460.7,3972,14711916,3972,100,11.6
