기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250523,060310,3S,KOSDAQ,벤처기업부,2240,-25,-1.1,2280,2295,2235,267383,6.0,1189.0,53059040
20250523,095570,AJ네트웍스,KOSPI,,3610,5,0.14,3610,3615,3570,117737,4.2,1634.0,45252759
20250523,006840,AK홀딩스,KOSPI,,10630,-40,-0.37,10670,10750,10630,5319,0.6,1408.0,13247561
20250523,054620,APS,KOSDAQ,중견기업부,5390,150,2.86,5240,5550,5220,43558,2.3,1072.0,19894221
20250523,265520,AP시스템,KOSDAQ,우량기업부,16100,-70,-0.43,16210,16270,16060,37831,6.1,2460.0,15281421
20250523,211270,AP위성,KOSDAQ,우량기업부,12580,-570,-4.33,13000,13000,12580,208102,26.4,1897.0,15082304
20250523,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),320,-18,-5.33,338,338,315,644697,2.1,643.0,200789269
20250523,027410,BGF,KOSPI,,3790,45,1.2,3745,3790,3730,120041,4.5,3628.0,95716791
20250523,282330,BGF리테일,KOSPI,,100200,1200,1.21,98800,101300,98500,45146,45.2,17318.0,17283906
20250523,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,2830,20,0.71,2785,2840,2775,26544,0.7,1776.0,62766899
20250523,138930,BNK금융지주,KOSPI,,10400,140,1.36,10200,10420,10200,1572440,162.8,33112.0,318383519
20250523,001460,BYC,KOSPI,,33350,100,0.3,33150,33750,33000,1588,0.5,2083.0,6246150
20250523,013720,CBI,KOSDAQ,중견기업부,1506,-185,-10.94,1681,1682,1365,1372876,20.9,785.0,52128143
20250523,083790,CG인바이츠,KOSDAQ,벤처기업부,2200,-90,-3.93,2270,2280,2140,206056,4.5,1692.0,76894182
20250523,001040,CJ,KOSPI,,124300,-2100,-1.66,125600,126300,122900,95542,119.1,36267.0,29176998
20250523,079160,CJ CGV,KOSPI,,4600,15,0.33,4585,4630,4500,89491,4.1,7617.0,165580269
20250523,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,55300,500,0.91,54400,55700,54100,60560,33.3,12127.0,21929154
20250523,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,9910,-220,-2.17,10110,10110,9830,6297,0.6,1295.0,13065462
20250523,00104K,CJ4우(전환),KOSPI,,101600,-2200,-2.12,103100,103100,100800,6668,6.8,4294.0,4226512
20250523,000120,CJ대한통운,KOSPI,,80100,1000,1.26,79200,80500,78900,57906,46.3,18273.0,22812344
20250523,011150,CJ씨푸드,KOSPI,,2995,-25,-0.83,3055,3055,2990,226198,6.8,1076.0,35930773
20250523,097950,CJ제일제당,KOSPI,,223000,-3500,-1.55,227000,227500,222000,54604,122.1,33571.0,15054186
20250523,051500,CJ프레시웨이,KOSDAQ,우량기업부,25200,-400,-1.56,25200,25550,25100,17870,4.5,2992.0,11871586
20250523,058820,CMG제약,KOSDAQ,중견기업부,2190,-15,-0.68,2210,2220,2165,795893,17.4,3133.0,143056533
20250523,056730,CNT85,KOSDAQ,벤처기업부,825,30,3.77,807,840,795,173707,1.4,611.0,74111186
20250523,000480,CR홀딩스,KOSPI,,5200,0,0.0,5200,5220,5170,6937,0.4,2438.0,46890490
20250523,065770,CS,KOSDAQ,벤처기업부,1342,7,0.52,1340,1420,1320,156820,2.1,260.0,19411130
20250523,083660,CSA 코스믹,KOSDAQ,중견기업부,870,9,1.05,853,873,832,89994,0.8,533.0,61247181
20250523,000590,CS홀딩스,KOSPI,,75400,1500,2.03,74600,75400,74300,625,0.5,870.0,1154482
20250523,012030,DB,KOSPI,,1258,5,0.4,1275,1275,1252,127928,1.6,2531.0,201173933
20250523,005830,DB손해보험,KOSPI,,96600,1500,1.58,94200,97200,94200,189171,182.5,68393.0,70800000
20250523,016610,DB증권,KOSPI,,6580,80,1.23,6560,6600,6410,104797,6.9,2793.0,42446389
20250523,000990,DB하이텍,KOSPI,,38150,-50,-0.13,38250,38800,37800,81678,31.2,16938.0,44398588
20250523,060900,DGP,KOSDAQ,중견기업부,1401,-33,-2.3,1403,1432,1350,302619,4.2,354.0,25258229
