기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250311,060310,3S,KOSDAQ,중견기업부,1825,-1,-0.05,1780,1837,1760,298543,5.4,968.0,53059040
20250311,095570,AJ네트웍스,KOSPI,,3920,-20,-0.51,3865,3920,3845,89905,3.5,1774.0,45252759
20250311,006840,AK홀딩스,KOSPI,,10360,-120,-1.15,10340,10460,10250,2930,0.3,1372.0,13247561
20250311,054620,APS,KOSDAQ,중견기업부,6090,-60,-0.98,6100,6150,5980,28332,1.7,1212.0,19894221
20250311,265520,AP시스템,KOSDAQ,우량기업부,16650,-250,-1.48,16450,16750,16400,72916,12.1,2544.0,15281421
20250311,211270,AP위성,KOSDAQ,벤처기업부,12880,-200,-1.53,12630,12930,12500,106849,13.6,1943.0,15082304
20250311,109960,AP헬스케어,KOSDAQ,중견기업부,496,16,3.33,479,496,470,373416,1.8,996.0,200789269
20250311,027410,BGF,KOSPI,,3365,-80,-2.32,3400,3420,3330,129424,4.3,3221.0,95716791
20250311,282330,BGF리테일,KOSPI,,104700,1100,1.06,102100,105400,102000,58614,61.3,18096.0,17283906
20250311,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,2810,-15,-0.53,2800,2820,2750,50854,1.4,1764.0,62766899
20250311,138930,BNK금융지주,KOSPI,,10350,10,0.1,10100,10420,10100,854181,88.1,32953.0,318383519
20250311,001460,BYC,KOSPI,,26800,-250,-0.92,26950,27000,26550,4610,1.2,1674.0,6246150
20250311,013720,CBI,KOSDAQ,중견기업부,725,30,4.32,686,747,685,306463,2.2,324.0,44628136
20250311,083790,CG인바이츠,KOSDAQ,벤처기업부,2285,-10,-0.44,2275,2325,2240,101694,2.3,1757.0,76894182
20250311,001040,CJ,KOSPI,,105900,-1800,-1.67,106000,108500,104400,63217,67.6,30898.0,29176998
20250311,079160,CJ CGV,KOSPI,,4990,-40,-0.8,4990,5010,4920,304638,15.2,8262.0,165580249
20250311,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,55900,-1700,-2.95,56900,56900,55300,95585,53.3,12258.0,21929154
20250311,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,11640,500,4.49,11000,12000,10820,260050,30.2,1521.0,13065462
20250311,00104K,CJ4우(전환),KOSPI,,86400,400,0.47,84900,86400,84000,7109,6.1,3652.0,4226512
20250311,000120,CJ대한통운,KOSPI,,94100,-2700,-2.79,94800,94800,93300,84575,79.6,21466.0,22812344
20250311,011150,CJ씨푸드,KOSPI,,3020,10,0.33,2980,3030,2930,188812,5.6,1085.0,35930773
20250311,097950,CJ제일제당,KOSPI,,257000,-2000,-0.77,253000,259500,253000,86665,222.4,38689.0,15054186
20250311,051500,CJ프레시웨이,KOSDAQ,우량기업부,21050,-450,-2.09,21200,21450,20800,35399,7.5,2499.0,11871586
20250311,058820,CMG제약,KOSDAQ,우량기업부,1863,-23,-1.22,1860,1887,1832,251837,4.7,2588.0,138892244
20250311,056730,CNT85,KOSDAQ,중견기업부,677,5,0.74,670,679,655,30966,0.2,502.0,74111186
20250311,000480,CR홀딩스,KOSPI,,5360,-50,-0.92,5410,5410,5340,18214,1.0,2513.0,46890490
20250311,065770,CS,KOSDAQ,벤처기업부,1748,-47,-2.62,1775,1822,1706,183090,3.3,339.0,19411130
20250311,083660,CSA 코스믹,KOSDAQ,중견기업부,662,-4,-0.6,666,671,644,119854,0.8,405.0,61247181
20250311,000590,CS홀딩스,KOSPI,,73100,700,0.97,72400,73100,71400,686,0.5,844.0,1154482
20250311,012030,DB,KOSPI,,1263,-15,-1.17,1260,1278,1241,197544,2.5,2541.0,201173933
20250311,016610,DB금융투자,KOSPI,,5920,130,2.25,5940,6060,5870,179323,10.7,2513.0,42446389
20250311,005830,DB손해보험,KOSPI,,93600,0,0.0,92100,94400,91900,190404,178.1,66269.0,70800000
20250311,000990,DB하이텍,KOSPI,,44000,-1400,-3.08,43550,44750,43550,288067,127.2,19535.0,44398588
20250311,139130,DGB금융지주,KOSPI,,8730,-180,-2.02,8810,8880,8700,415128,36.4,14766.0,169145833
20250311,060900,DGP,KOSDAQ,중견기업부,866,-13,-1.48,863,890,860,51885,0.5,219.0,25258229
20250311,000300,DH오토넥스,KOSPI,,1984,0,0.0,0,0,0,0,0.0,1616.0,81451691
