기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수
20250502,060310,3S,KOSDAQ,벤처기업부,2400,80,3.45,2310,2490,2260,3038768,73.6,1273.0,53059040,1350.0,94.3
20250502,095570,AJ네트웍스,KOSPI,,3760,60,1.62,3720,3780,3715,275137,10.3,1702.0,45252759,1846.0,92.2
20250502,006840,AK홀딩스,KOSPI,,10620,-140,-1.3,10760,10770,10430,10496,1.1,1407.0,13247561,1431.0,98.3
20250502,054620,APS,KOSDAQ,중견기업부,5690,-210,-3.56,5900,5900,5690,15980,0.9,1132.0,19894221,1291.0,87.7
20250502,265520,AP시스템,KOSDAQ,우량기업부,17050,40,0.24,17010,17140,16910,22639,3.8,2605.0,15281421,2844.0,91.6
20250502,211270,AP위성,KOSDAQ,우량기업부,12240,-120,-0.97,12300,12500,12140,49856,6.2,1846.0,15082304,2065.0,89.4
20250502,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),367,-3,-0.81,372,378,364,448889,1.7,737.0,200789269,1104.0,66.8
20250502,027410,BGF,KOSPI,,3585,5,0.14,3580,3600,3565,28340,1.0,3431.0,95716791,3451.0,99.4
20250502,282330,BGF리테일,KOSPI,,106700,-1100,-1.02,106700,107800,105200,32756,34.9,18442.0,17283906,19496.0,94.6
20250502,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,2945,10,0.34,2890,2945,2875,45838,1.3,1848.0,62766899,1892.0,97.7
20250502,138930,BNK금융지주,KOSPI,,10410,60,0.58,10240,10530,10200,1052652,109.3,33144.0,318383519,37844.0,87.6
20250502,001460,BYC,KOSPI,,28600,250,0.88,28350,28700,28350,763,0.2,1786.0,6246150,1786.0,100.0
20250502,013720,CBI,KOSDAQ,중견기업부,1765,61,3.58,1704,1806,1660,442658,7.7,902.0,51128143,964.0,93.6
20250502,083790,CG인바이츠,KOSDAQ,벤처기업부,2045,35,1.74,2030,2045,1999,55727,1.1,1572.0,76894182,1965.0,80.0
20250502,001040,CJ,KOSPI,,125900,1600,1.29,122800,127100,122200,102734,128.4,36734.0,29176998,38280.0,96.0
20250502,079160,CJ CGV,KOSPI,,4870,10,0.21,4880,4900,4775,104051,5.0,8064.0,165580269,8610.0,93.7
20250502,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,62500,800,1.3,61700,62500,59500,76902,47.6,13706.0,21929154,13706.0,100.0
20250502,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,10300,60,0.59,10170,10350,10050,11521,1.2,1346.0,13065462,1531.0,87.9
20250502,00104K,CJ4우(전환),KOSPI,,101700,1600,1.6,101100,101800,99100,8794,8.9,4298.0,4226512,4298.0,100.0
20250502,000120,CJ대한통운,KOSPI,,81900,-1300,-1.56,83200,83300,81900,49850,41.0,18683.0,22812344,22151.0,84.3
