기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250428,2460,HS화성,KOSPI,,10080,40,0.4,10160,10160,9960,15556,1.6,1023,10150000,1023,100,0%
20250428,93190,빅솔론,KOSDAQ,우량기업부,5350,220,4.29,5180,5410,5140,27039,1.4,1029,19238905,1029,100,0%
20250428,56730,CNT85,KOSDAQ,중견기업부,722,16,2.27,706,725,706,42311,0.3,535,74111186,535,100,
20250428,83660,CSA 코스믹,KOSDAQ,중견기업부,1146,116,11.26,1004,1170,964,895766,9.4,702,61247181,702,100,
20250428,4890,동일산업,KOSPI,,42550,200,0.47,42050,42550,42050,308,0.1,1032,2425215,1032,100,0%
20250428,60900,DGP,KOSDAQ,중견기업부,1382,74,5.66,1305,1435,1305,505654,7,349,25258229,349,100,
20250428,300,DH오토넥스,KOSPI,,1984,0,0,0,0,0,0,0,1616,81451691,1616,100,
20250428,19010,베뉴지,KOSDAQ,우량기업부,2155,5,0.23,2185,2190,2125,27526,0.6,1039,48200000,1039,100,0%
20250428,380540,옵티코어,KOSDAQ,벤처기업부,2660,235,9.69,2425,2930,2375,4398746,116.9,1046,39338196,1046,100,11%
20250428,9300,삼아제약,KOSDAQ,우량기업부,16940,120,0.71,16830,16950,16720,7386,1.2,1079,6370000,1079,100,0%
20250428,44820,코스맥스비티아이,KOSPI,,11260,10,0.09,11100,11330,11100,6306,0.7,1081,9603921,1081,100,0%
20250428,2990,금호건설,KOSPI,,2975,20,0.68,2930,3040,2930,55781,1.7,1099,36953595,1099,100,0%
20250428,264450,유비쿼스,KOSDAQ,우량기업부,7600,260,3.54,7350,7680,7340,85479,6.5,1134,14918383,1134,100,1%
20250428,16710,대성홀딩스,KOSPI,,7200,80,1.12,7120,7220,7120,20437,1.5,1158,16089459,1158,100,0%
20250428,36640,HRS,KOSDAQ,우량기업부,5200,30,0.58,5160,5220,5140,23015,1.2,850,16354800,850,100,
20250428,18120,진로발효,KOSDAQ,우량기업부,17570,250,1.44,17520,17590,17350,1651,0.3,1163,6621120,1163,100,0%
20250428,101140,인바이오젠,KOSPI,,11730,2700,29.9,8600,11730,8230,688093,71.8,1178,10044216,1178,100,6%
20250428,3560,IHQ,KOSPI,,10760,0,0,0,0,0,0,0,647,6010174,647,100,
20250428,81180,쎄크,KOSDAQ,기술성장기업부,13680,-1320,-8.8,20200,20900,13560,17040543,2849.7,1194,8725535,1194,100,239%
20250428,24120,KB오토시스,KOSDAQ,중견기업부,3545,40,1.14,3505,3580,3485,45328,1.6,408,11500000,408,100,
20250428,226360,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),2555,0,0,0,0,0,0,0,607,23756732,607,100,
20250428,33180,KH 필룩스,KOSPI,,6630,0,0,0,0,0,0,0,1283,19345405,1283,100,
20250428,15590,KIB플러그에너지,KOSPI,,515,0,0,0,0,0,0,0,1220,236981544,1220,100,
20250428,69460,대호에이엘,KOSPI,,1814,85,4.92,1704,1835,1704,1252401,22.3,1231,67834027,1231,100,2%
20250428,251120,바이오에프디엔씨,KOSDAQ,기술성장기업부,14330,30,0.21,14270,14600,14250,63991,9.2,1246,8695700,1246,100,1%
20250428,321550,티움바이오,KOSDAQ,기술성장기업부,4680,240,5.41,4445,4790,4425,191039,8.9,1250,26712231,1250,100,1%
20250428,241770,메카로,KOSDAQ,벤처기업부,12900,680,5.56,12220,13440,12110,101215,13.1,1315,10192640,1315,100,1%
20250428,332570,피에스일렉트로닉스,KOSDAQ,벤처기업부,3035,-225,-6.9,3330,3400,3020,1176827,36.9,1341,44176320,1341,100,3%
20250428,109740,디에스케이,KOSDAQ,벤처기업부,5240,405,8.38,4835,5300,4685,226632,11.5,1347,25710390,1347,100,1%
20250428,3460,유화증권,KOSPI,,2390,20,0.84,2370,2395,2365,45791,1.1,1355,56702415,1355,100,0%
20250428,49470,SGA,KOSDAQ,중견기업부,429,80,22.92,351,445,351,5039736,20.6,253,58862249,253,100,
20250428,1770,SHD,KOSPI,,16010,10,0.06,16000,16010,15920,647,0.1,195,1214878,195,100,
20250428,89850,유비벨록스,KOSDAQ,우량기업부,9320,2150,29.99,9320,9320,9320,1623156,151.3,1373,14730199,1373,100,11%
20250428,94280,효성ITX,KOSPI,,11990,10,0.08,12000,12070,11970,12797,1.5,1386,11558200,1386,100,0%
20250428,49720,고려신용정보,KOSDAQ,우량기업부,9890,100,1.02,9800,9910,9780,52004,5.1,1414,14300000,1414,100,0%
20250428,24090,디씨엠,KOSPI,,12520,30,0.24,12480,12580,12480,1068,0.1,1427,11400000,1427,100,0%
20250428,9140,경인전자,KOSPI,,19610,90,0.46,19760,19760,19280,2020,0.4,308,1570797,308,100,
20250428,48910,대원미디어,KOSDAQ,우량기업부,11490,590,5.41,11000,11790,10820,489991,56.4,1445,12578946,1445,100,4%
20250428,1140,국보,KOSPI,,2110,0,0,0,0,0,0,0,335,15856388,335,100,
20250428,900070,글로벌에스엠,KOSDAQ,외국기업(소속부없음),439,0,0,439,442,427,34204,0.1,236,53743968,236,100,
20250428,124500,아이티센글로벌,KOSDAQ,중견기업부,6240,-170,-2.65,6410,6480,6220,214461,13.6,1448,23204527,1448,100,1%
20250428,286750,나노실리칸첨단소재,KOSDAQ,기술성장기업부,2955,175,6.29,2815,2970,2750,352630,10.2,636,21513559,636,100,
20250428,247660,나노씨엠에스,KOSDAQ,기술성장기업부,6500,400,6.56,6140,6900,6140,230044,15.1,282,4343920,282,100,
20250428,137080,나래나노텍,KOSDAQ,벤처기업부,3510,110,3.24,3450,3515,3385,11504,0.4,388,11059422,388,100,
20250428,242040,나무기술,KOSDAQ,기술성장기업부,1689,32,1.93,1645,1841,1628,8698462,151.4,584,34606264,584,100,
20250428,136540,윈스테크넷,KOSDAQ,우량기업부,12120,250,2.11,12050,12310,11860,79835,9.7,1488,12279746,1488,100,1%
20250428,382900,범한퓨얼셀,KOSDAQ,벤처기업부,17060,10,0.06,16810,17880,16540,661342,113.4,1495,8761000,1495,100,8%
20250428,89140,넥스턴바이오,KOSDAQ,벤처기업부,2820,325,13.03,2630,2960,2530,1146037,31.9,358,12680245,358,100,
20250428,3480,한진중공업홀딩스,KOSPI,,5150,630,13.94,4620,5220,4610,559968,27.8,1521,29529812,1521,100,2%
20250428,5710,대원산업,KOSDAQ,우량기업부,7740,10,0.13,7650,7790,7600,22187,1.7,1551,20037600,1551,100,0%
20250428,106520,노블엠앤비,KOSDAQ,투자주의환기종목(소속부없음),411,0,0,0,0,0,0,0,159,38695952,159,100,
20250428,40160,누리플렉스,KOSDAQ,우량기업부,2980,75,2.58,2950,3015,2910,75204,2.2,359,12055535,359,100,
20250428,12340,뉴인텍,KOSDAQ,벤처기업부,509,12,2.41,501,541,492,380536,2,259,50907162,259,100,
20250428,487570,HS효성,KOSPI,,42250,250,0.6,42200,42450,41700,6820,2.9,1574,3725927,1574,100,0%
20250428,8110,대동전자,KOSPI,,15040,0,0,0,0,0,0,0,1578,10490447,1578,100,
20250428,23910,대한약품,KOSDAQ,우량기업부,26250,0,0,26350,26400,26050,7718,2,1575,6000000,1575,100,0%
20250428,52330,코텍,KOSDAQ,우량기업부,9550,80,0.84,9530,9580,9460,35617,3.4,1578,16527174,1578,100,0%
20250428,4710,한솔테크닉스,KOSPI,,4985,345,7.44,4650,5090,4635,882431,43.5,1601,32109878,1601,100,3%
20250428,14970,삼륭물산,KOSDAQ,중견기업부,10660,2460,30,10660,10660,10660,223748,23.9,1612,15125000,1612,100,1%
20250428,96350,대창솔루션,KOSDAQ,벤처기업부,375,3,0.81,386,386,373,1560211,5.9,614,163761009,614,100,
20250428,140520,대창스틸,KOSDAQ,우량기업부,2160,25,1.17,2135,2165,2135,16767,0.4,456,21109243,456,100,
20250428,317870,엔바이오니아,KOSDAQ,기술성장기업부,19330,400,2.11,18930,19380,18440,36310,6.9,1644,8506750,1644,100,0%
