기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250611,060310,3S,KOSDAQ,벤처기업부,2330,90,4.02,2250,2360,2245,645249,14.9,1236.0,53059040
20250611,095570,AJ네트웍스,KOSPI,,4025,-10,-0.25,4080,4080,3990,294711,11.8,1821.0,45252759
20250611,006840,AK홀딩스,KOSPI,,11650,-20,-0.17,11740,11740,11450,18162,2.1,1543.0,13247561
20250611,054620,APS,KOSDAQ,중견기업부,5550,110,2.02,5410,5610,5350,30080,1.7,1104.0,19894221
20250611,265520,AP시스템,KOSDAQ,우량기업부,17400,150,0.87,17270,17520,17160,116673,20.3,2659.0,15281421
20250611,211270,AP위성,KOSDAQ,우량기업부,13290,-60,-0.45,13430,13520,13110,122622,16.3,2004.0,15082304
20250611,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),337,-2,-0.59,335,343,335,381098,1.3,677.0,200789269
20250611,027410,BGF,KOSPI,,4440,130,3.02,4320,4465,4305,358860,15.7,4250.0,95716791
20250611,282330,BGF리테일,KOSPI,,118800,-3400,-2.78,120900,121900,118200,103418,123.4,20533.0,17283906
20250611,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,3120,20,0.65,3075,3130,3060,46090,1.4,1958.0,62766899
20250611,138930,BNK금융지주,KOSPI,,11710,60,0.52,11670,11880,11510,1431286,166.9,37283.0,318383519
20250611,001460,BYC,KOSPI,,38900,650,1.7,38150,39050,37900,3781,1.5,2430.0,6246150
20250611,013720,CBI,KOSDAQ,중견기업부,1371,-30,-2.14,1429,1433,1366,365626,5.1,715.0,52128143
20250611,083790,CG인바이츠,KOSDAQ,벤처기업부,2000,-10,-0.5,2010,2010,1993,85192,1.7,1538.0,76894182
20250611,001040,CJ,KOSPI,,156800,7100,4.74,150500,158300,149100,328868,505.6,45750.0,29176998
20250611,079160,CJ CGV,KOSPI,,5440,60,1.12,5400,5450,5340,195086,10.6,9008.0,165580351
