기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250523,287840,인투셀,KOSDAQ,기술성장기업부,33200,16200,95.29,37100,37450,30800,14562947,4871.5,4923.0,14829094,4923.0,100.0,99.0
20250523,032820,우리기술,KOSDAQ,벤처기업부,2360,260,12.38,2175,2560,2165,151003550,3687.8,3886.0,164677432,3886.0,100.0,94.9
20250523,011000,진원생명과학,KOSPI,,3710,345,10.25,3565,4230,3385,42804982,1633.6,3150.0,84917083,3150.0,100.0,51.9
20250523,098070,한텍,KOSDAQ,중견기업부,36150,5650,18.52,30500,39200,29550,5616797,2061.3,4020.0,11121141,5027.0,80.0,51.3
20250523,044490,태웅,KOSDAQ,우량기업부,17750,3270,22.58,14500,18690,14110,9035561,1581.9,3551.0,20007381,3551.0,100.0,44.5
20250523,456010,아이씨티케이,KOSDAQ,기술성장기업부,18640,90,0.49,19830,20300,18640,3481530,674.9,2502.0,13420676,2652.0,94.3,27.0
20250523,136150,원일티엔아이,KOSDAQ,벤처기업부,26750,-1750,-6.14,28550,31300,26650,1854582,540.9,2242.0,8381030,3009.0,74.5,24.1
20250523,459510,나우로보틱스,KOSDAQ,기술성장기업부,27150,-1650,-5.73,29400,30650,27150,2746346,796.9,3407.0,12547732,3614.0,94.3,23.4
20250523,084650,랩지노믹스,KOSDAQ,우량기업부,2870,-250,-8.01,3040,3040,2800,14494924,419.8,2131.0,74239990,2316.0,92.0,19.7
20250523,065500,오리엔트정공,KOSDAQ,중견기업부,7400,-10,-0.13,7660,8500,7370,5606363,440.9,2349.0,31742912,4933.0,47.6,18.8
20250523,205470,휴마시스,KOSDAQ,우량기업부,1725,-174,-9.16,1881,1888,1715,22763367,405.6,2232.0,129375009,2457.0,90.8,18.2
20250523,489460,바이오비쥬,KOSDAQ,벤처기업부,16530,-1930,-10.46,18880,19280,16050,2611911,449.2,2487.0,15044430,2995.0,83.0,18.1
20250523,476040,오가노이드사이언스,KOSDAQ,기술성장기업부,40950,-4600,-10.1,44800,46500,40950,1077509,471.0,2664.0,6505950,3133.0,85.0,17.7
20250523,053300,한국정보인증,KOSDAQ,우량기업부,5790,230,4.14,5560,5910,5320,7584072,430.6,2457.0,42441361,2479.0,99.1,17.5
20250523,464080,에스오에스랩,KOSDAQ,기술성장기업부,14370,1460,11.31,13000,14590,12430,2921144,408.7,2541.0,17681830,2541.0,100.0,16.1
20250523,483650,달바글로벌,KOSPI,,120500,10400,9.45,113600,122000,111100,1678716,1954.7,14544.0,12069665,14544.0,100.0,13.4
20250523,389140,포바이포,KOSDAQ,벤처기업부,18100,-520,-2.79,18980,20050,17790,1286869,239.3,2011.0,11112735,3212.0,62.6,11.9
20250523,090710,휴림로봇,KOSDAQ,중견기업부,2030,45,2.27,2145,2215,2020,12442740,263.8,2238.0,110237793,2453.0,91.2,11.8
20250523,389470,인벤티지랩,KOSDAQ,기술성장기업부,42950,2700,6.71,39800,43800,37650,1270665,518.6,4589.0,10684434,5737.0,80.0,11.3
20250523,126720,수산인더스트리,KOSPI,,25150,3150,14.32,23250,27900,22900,1510752,386.4,3593.0,14286000,3593.0,100.0,10.8
20250523,322000,HD현대에너지솔루션,KOSPI,,46650,2900,6.63,42700,47650,42650,1205924,554.6,5225.0,11200000,5678.0,92.0,10.6
20250523,443060,HD현대마린솔루션,KOSPI,,160300,-500,-0.31,151300,162000,147900,5064882,7435.9,71861.0,44829210,77555.0,92.7,10.3
20250523,352480,씨앤씨인터내셔널,KOSDAQ,우량기업부,43350,-4350,-9.12,48500,48500,41550,946109,415.7,4341.0,10013941,4777.0,90.9,9.6
20250523,036620,감성코퍼레이션,KOSDAQ,우량기업부,4910,660,15.53,4350,4950,4330,8441497,401.7,4493.0,91500000,4493.0,100.0,8.9
20250523,108490,로보티즈,KOSDAQ,기술성장기업부,52500,-100,-0.19,53100,54900,50700,1120095,593.5,6937.0,13212660,8152.0,85.1,8.6
20250523,019170,신풍제약,KOSPI,,10190,-280,-2.67,12250,12310,9900,4105824,461.2,5399.0,52984990,5548.0,97.3,8.5
20250523,481070,에이유브랜즈,KOSDAQ,중견기업부,15750,350,2.27,15400,17270,14510,971895,156.6,2230.0,14160000,2556.0,87.2,7.0
20250523,008970,동양철관,KOSPI,,1346,30,2.28,1318,1375,1301,11115506,149.7,2144.0,159323019,2849.0,75.3,7.0
20250523,424870,이뮨온시아,KOSDAQ,기술성장기업부,5880,-740,-11.18,6510,6550,5840,4674476,289.0,4293.0,73004309,5475.0,78.4,6.7
20250523,009830,한화솔루션,KOSPI,,29500,-3800,-11.41,31450,31800,28650,10794621,3205.7,50708.0,171892536,67124.0,75.5,6.3
20250523,083650,비에이치아이,KOSDAQ,중견기업부,38150,2050,5.68,37950,39700,37450,1903759,731.6,11805.0,30944375,11883.0,99.3,6.2
20250523,056080,유진로봇,KOSDAQ,중견기업부,10810,-330,-2.96,11340,11800,10670,2136325,236.7,4055.0,37512152,6099.0,66.5,5.8
20250523,356680,엑스게이트,KOSDAQ,벤처기업부,8650,320,3.84,9290,9290,8610,1454176,129.3,2469.0,28543492,2503.0,98.6,5.2
20250523,017860,DS단석,KOSPI,,24000,750,3.23,25500,26600,23850,853830,214.7,4220.0,17584212,4695.0,89.9,5.1
20250523,030530,원익홀딩스,KOSDAQ,중견기업부,5240,-230,-4.2,5550,5550,5210,3871200,206.8,4047.0,77237981,4256.0,95.1,5.1
20250523,950130,엑세스바이오,KOSDAQ,외국기업(소속부없음),6160,-270,-4.2,6360,6470,5910,1912771,118.7,2324.0,37727832,2426.0,95.8,5.1
