기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250417,60310,3S,KOSDAQ,중견기업부,2395,-150,-5.89,2525,2575,2345,5904447,144.6,1271,53059040
20250417,95570,AJ네트웍스,KOSPI,,3615,-115,-3.08,3740,3745,3580,855790,30.9,1636,45252759
20250417,6840,AK홀딩스,KOSPI,,10190,0,0,10190,10380,10070,8663,0.9,1350,13247561
20250417,54620,APS,KOSDAQ,중견기업부,5900,-100,-1.67,5950,6000,5900,13499,0.8,1174,19894221
20250417,265520,AP시스템,KOSDAQ,우량기업부,16610,230,1.4,16370,16790,16230,78600,12.9,2538,15281421
20250417,211270,AP위성,KOSDAQ,벤처기업부,11820,320,2.78,11790,12180,11610,76908,9.1,1783,15082304
20250417,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),388,3,0.78,400,400,382,100139,0.4,779,200789269
20250417,27410,BGF,KOSPI,,3450,0,0,3445,3475,3435,23324,0.8,3302,95716791
20250417,282330,BGF리테일,KOSPI,,105700,-800,-0.75,107500,107500,104900,17027,18,18269,17283906
20250417,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,2630,35,1.35,2600,2655,2525,62985,1.6,1651,62766899
20250417,138930,BNK금융지주,KOSPI,,10010,-70,-0.69,10130,10170,9980,640973,64.2,31870,318383519
20250417,1460,BYC,KOSPI,,26700,400,1.52,26700,26700,26100,1700,0.4,1668,6246150
20250417,13720,CBI,KOSDAQ,중견기업부,1330,115,9.47,1218,1333,1107,3302979,41.8,680,51128143
20250417,83790,CG인바이츠,KOSDAQ,벤처기업부,2075,50,2.47,2030,2100,2025,56629,1.2,1596,76894182
20250417,1040,CJ,KOSPI,,120000,2300,1.95,117900,122300,117900,181529,217.4,35012,29176998
20250417,79160,CJ CGV,KOSPI,,4520,85,1.92,4420,4545,4420,99954,4.5,7484,165580269
20250417,35760,CJ ENM,KOSDAQ GLOBAL,중견기업부,57000,1900,3.45,55500,57600,55000,90785,51.5,12500,21929154
20250417,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,10110,60,0.6,10050,10250,9920,10915,1.1,1321,13065462
20250417,00104K,CJ4우(전환),KOSPI,,96500,1500,1.58,95900,97000,95000,10738,10.3,4079,4226512
20250417,120,CJ대한통운,KOSPI,,81900,100,0.12,82400,82500,81200,42019,34.4,18683,22812344
20250417,11150,CJ씨푸드,KOSPI,,3295,55,1.7,3250,3370,3235,953726,31.6,1184,35930773
20250417,97950,CJ제일제당,KOSPI,,243500,6000,2.53,239000,244500,237500,58415,141.3,36657,15054186
20250417,51500,CJ프레시웨이,KOSDAQ,우량기업부,23500,500,2.17,23100,23650,22950,44641,10.5,2790,11871586
20250417,58820,CMG제약,KOSDAQ,우량기업부,2975,285,10.59,3055,3345,2880,83927954,2593.4,4132,138892244
20250417,56730,CNT85,KOSDAQ,중견기업부,672,1,0.15,670,675,666,26076,0.2,498,74111186
20250417,480,CR홀딩스,KOSPI,,5090,60,1.19,5040,5120,5030,4595,0.2,2387,46890490
20250417,65770,CS,KOSDAQ,벤처기업부,1811,-19,-1.04,1832,1883,1784,314545,5.7,352,19411130
20250417,83660,CSA 코스믹,KOSDAQ,중견기업부,979,60,6.53,920,1010,870,988076,9.4,600,61247181
20250417,590,CS홀딩스,KOSPI,,72700,400,0.55,71700,72700,71700,348,0.3,839,1154482
20250417,12030,DB,KOSPI,,1235,-9,-0.72,1229,1245,1216,146727,1.8,2484,201173933
20250417,16610,DB금융투자,KOSPI,,5800,50,0.87,5750,5820,5740,60600,3.5,2462,42446389
20250417,5830,DB손해보험,KOSPI,,84500,-600,-0.71,85000,86300,84100,147362,124.6,59826,70800000
20250417,990,DB하이텍,KOSPI,,40800,350,0.87,39900,41000,39850,115573,46.7,18115,44398588
20250417,60900,DGP,KOSDAQ,중견기업부,1073,158,17.27,909,1078,909,1058350,10.8,271,25258229
20250417,300,DH오토넥스,KOSPI,,1984,0,0,0,0,0,0,0,1616,81451691
20250417,290120,DH오토리드,KOSDAQ,우량기업부,2330,0,0,2330,2365,2295,3403,0.1,362,15515138
20250417,25440,DH오토웨어,KOSDAQ,중견기업부,695,1,0.14,704,705,690,77203,0.5,339,48781224
20250417,1530,DI동일,KOSPI,,42400,-100,-0.24,41600,42600,41600,32355,13.7,8213,19370819
20250417,210,DL,KOSPI,,30250,50,0.17,30500,30500,30050,25821,7.8,6339,20955884
20250417,375500,DL이앤씨,KOSPI,,40250,-100,-0.25,40900,40900,39650,91233,36.5,15574,38693623
20250417,37550L,DL이앤씨2우(전환),KOSPI,,25850,-100,-0.39,26650,26650,25600,3419,0.9,546,2111951
20250417,7340,DN오토모티브,KOSPI,,22900,-1250,-5.18,23350,23800,22650,127364,29.5,13399,58510865
20250417,4840,DRB동일,KOSPI,,4210,35,0.84,4175,4210,4080,8161,0.3,839,19930000
20250417,241520,DSC인베스트먼트,KOSDAQ,중견기업부,9300,300,3.33,8600,10160,8570,29763314,2813.1,2557,27496125
20250417,155660,DSR,KOSPI,,3880,-50,-1.27,3950,3980,3825,44657,1.7,621,16000000
20250417,69730,DSR제강,KOSPI,,3525,-25,-0.7,3550,3565,3460,25477,0.9,508,14400000
20250417,17860,DS단석,KOSPI,,23050,-150,-0.65,22950,23450,22850,106360,24.6,4053,17584212
20250417,17940,E1,KOSPI,,59300,-400,-0.67,59700,59700,59000,4270,2.5,4068,6860000
20250417,37370,EG,KOSDAQ,중견기업부,6760,190,2.89,6780,6790,6570,56294,3.8,583,8624972
20250417,365550,ESR켄달스퀘어리츠,KOSPI,,4720,40,0.85,4650,4740,4650,119265,5.6,10058,213089000
20250417,50120,ES큐브,KOSDAQ,중견기업부,2565,-40,-1.54,2660,2660,2515,3532,0.1,348,13564086
20250417,383220,F&F,KOSPI,,65000,2100,3.34,64000,65700,63100,48452,31.5,24900,38307075
20250417,7700,F&F홀딩스,KOSPI,,11780,120,1.03,11770,11780,11630,2559,0.3,4608,39114367
20250417,214270,FSN,KOSDAQ,중견기업부,1460,82,5.95,1400,1472,1378,306958,4.5,485,33250463
20250417,130500,GH신소재,KOSDAQ,우량기업부,2585,15,0.58,2535,2590,2535,34698,0.9,376,14545052
20250417,114090,GKL,KOSPI,,11900,0,0,12000,12060,11800,134751,16.1,7361,61855670
20250417,900290,GRT,KOSDAQ,외국기업(소속부없음),2935,240,8.91,2695,3035,2695,622753,18.1,2373,80850000
20250417,78930,GS,KOSPI,,36750,350,0.96,36400,36750,36300,166144,60.8,34146,92915378
20250417,83450,GST,KOSDAQ,우량기업부,17010,350,2.1,16500,17040,16500,59105,10,3135,18430000
20250417,6360,GS건설,KOSPI,,16440,-110,-0.66,16630,16630,16340,354407,58.2,14070,85581490
20250417,1250,GS글로벌,KOSPI,,2600,30,1.17,2570,2600,2555,510898,13.2,2146,82533764
20250417,7070,GS리테일,KOSPI,,14210,-30,-0.21,14230,14280,14120,69034,9.8,11881,83607415
20250417,499790,GS피앤엘,KOSPI,,19300,490,2.6,19000,19600,18200,34917,6.7,3827,19830841
20250417,297890,HB솔루션,KOSDAQ,우량기업부,2420,-30,-1.22,2390,2455,2390,186316,4.5,1770,73140914
20250417,440290,HB인베스트먼트,KOSDAQ,중견기업부,1920,22,1.16,1898,1968,1894,71378,1.4,520,27107010
20250417,78150,HB테크놀러지,KOSDAQ,우량기업부,1996,18,0.91,1955,2015,1955,601993,12,1851,92715916
20250417,12630,HDC,KOSPI,,17840,0,0,17840,17970,17340,136351,24.2,10658,59741721
20250417,39570,HDC랩스,KOSPI,,8440,130,1.56,8230,8500,8230,18998,1.6,2191,25957601
20250417,89470,HDC현대EP,KOSPI,,3480,10,0.29,3575,3575,3450,2763,0.1,1110,31900000
20250417,294870,HDC현대산업개발,KOSPI,,22400,300,1.36,22050,22450,21950,81540,18.1,14763,65907330
20250417,9540,HD한국조선해양,KOSPI,,230000,4000,1.77,226000,231000,225000,169471,388,162778,70773116
20250417,267250,HD현대,KOSPI,,71100,100,0.14,71100,71300,70500,92529,65.7,56164,78993085
