기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250526,452450,피아이이,KOSDAQ,벤처기업부,8490,1780,26.53,6850,8720,6810,20361467,1719.4,3042.0,35826000,3493.0,87.1,56.5
20250526,098070,한텍,KOSDAQ,중견기업부,39200,3050,8.44,37500,40600,35500,4005835,1540.7,4359.0,11121141,5027.0,86.7,35.3
20250526,287840,인투셀,KOSDAQ,기술성장기업부,42700,9500,28.61,34150,43150,33500,5642365,2153.7,6332.0,14829094,6332.0,100.0,34.0
20250526,011000,진원생명과학,KOSPI,,3785,75,2.02,3830,4270,3450,21981000,877.8,3214.0,84917083,3214.0,100.0,27.3
20250526,032820,우리기술,KOSDAQ,벤처기업부,2400,40,1.69,2520,2595,2375,39328747,968.7,3952.0,164677432,3952.0,100.0,24.5
20250526,460930,현대힘스,KOSDAQ,중견기업부,22100,4570,26.07,17620,22550,17480,7296279,1511.8,7829.0,35425271,7829.0,100.0,19.3
20250526,483650,달바글로벌,KOSPI,,141500,21000,17.43,127500,146600,126100,2025875,2752.5,17079.0,12069665,17079.0,100.0,16.1
20250526,161580,필옵틱스,KOSDAQ,중견기업부,34800,4850,16.19,31150,36200,31050,3676041,1262.3,7964.0,22885732,7964.0,100.0,15.9
20250526,459510,나우로보틱스,KOSDAQ,기술성장기업부,27150,0,0.0,26900,29000,26250,1627750,453.7,3407.0,12547732,3614.0,94.3,13.3
20250526,019170,신풍제약,KOSPI,,11790,1600,15.7,10710,12920,10200,6892322,827.6,6247.0,52984990,6247.0,100.0,13.2
20250526,030530,원익홀딩스,KOSDAQ,중견기업부,5480,240,4.58,5110,5680,5110,7503112,411.7,4233.0,77237981,4256.0,99.5,9.7
20250526,424870,이뮨온시아,KOSDAQ,기술성장기업부,6100,220,3.74,6070,6450,5920,6812829,420.6,4453.0,73004309,5475.0,81.3,9.4
20250526,389470,인벤티지랩,KOSDAQ,기술성장기업부,47650,4700,10.94,43950,49100,42800,1007366,462.3,5091.0,10684434,5737.0,88.7,9.1
20250526,044490,태웅,KOSDAQ,우량기업부,17080,-670,-3.77,18070,18380,16830,1688666,294.1,3417.0,20007381,3551.0,96.2,8.6
20250526,108490,로보티즈,KOSDAQ,기술성장기업부,57100,4600,8.76,52000,57100,51100,939513,519.2,7544.0,13212660,8152.0,92.5,6.9
20250526,450950,아스테라시스,KOSDAQ,벤처기업부,12010,600,5.26,11400,12810,11050,2320472,280.9,4402.0,36654642,4402.0,100.0,6.4
20250526,352480,씨앤씨인터내셔널,KOSDAQ,우량기업부,38200,-5150,-11.88,41750,41750,36250,623935,237.2,3825.0,10013941,4777.0,80.1,6.2
20250526,322000,HD현대에너지솔루션,KOSPI,,41300,-5350,-11.47,45000,45250,40650,652214,274.0,4626.0,11200000,5678.0,81.5,5.9
20250526,075580,세진중공업,KOSPI,,11650,350,3.1,11240,11930,11170,3318190,386.3,6623.0,56849456,6839.0,96.8,5.8
20250526,092790,넥스틸,KOSPI,,15450,950,6.55,14510,15520,14450,1402011,212.5,4017.0,26002000,4324.0,92.9,5.3
