기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250602,489460,바이오비쥬,KOSDAQ,벤처기업부,19490,2800,16.78,16890,20250,16880,12946147,2476.2,2932.0,15044430,2995.0,97.9,84.5
20250602,053580,웹케시,KOSDAQ,우량기업부,18160,3240,21.72,15350,18850,15350,9249230,1627.6,2476.0,13636248,2476.0,100.0,65.7
20250602,044490,태웅,KOSDAQ,우량기업부,27500,4600,20.09,22450,29750,21900,12252677,3346.1,5502.0,20007381,5502.0,100.0,60.8
20250602,389140,포바이포,KOSDAQ,벤처기업부,19620,1490,8.22,18130,19910,17600,2996703,576.9,2180.0,11112735,3212.0,67.9,26.5
20250602,125020,티씨머티리얼즈,KOSDAQ,중견기업부,6720,70,1.05,6830,7180,6590,7737494,536.5,2300.0,34227815,2447.0,94.0,23.3
20250602,256840,한국비엔씨,KOSDAQ,벤처기업부,5890,300,5.37,5940,6310,5730,15537078,937.6,4028.0,68394886,4028.0,100.0,23.3
20250602,322000,HD현대에너지솔루션,KOSPI,,52200,3950,8.19,46600,54200,45350,1875810,957.1,5846.0,11200000,5846.0,100.0,16.4
20250602,052400,코나아이,KOSDAQ,우량기업부,45450,2000,4.6,44800,47550,43450,1200911,546.2,6619.0,14563291,7070.0,93.6,8.3
20250602,304100,솔트룩스,KOSDAQ,기술성장기업부,34850,3700,11.88,31700,35400,31300,1028340,352.0,4228.0,12130568,4767.0,88.7,8.3
20250602,053300,한국정보인증,KOSDAQ,우량기업부,5960,290,5.11,5800,6070,5740,3516025,208.9,2530.0,42441361,2530.0,100.0,8.3
20250602,336370,솔루스첨단소재,KOSPI,,9720,1140,13.29,9900,10990,9400,5463941,554.3,6825.0,70217344,6825.0,100.0,8.1
20250602,464080,에스오에스랩,KOSDAQ,기술성장기업부,13800,810,6.24,13600,14150,13280,1420434,195.0,2440.0,17681830,2541.0,96.0,8.0
20250602,194700,노바렉스,KOSDAQ,우량기업부,17690,2290,14.87,16900,18480,16730,1506782,265.2,3318.0,18754848,3318.0,100.0,8.0
20250602,448280,에코아이,KOSDAQ,중견기업부,10180,570,5.93,9610,10960,9470,1964973,205.9,3016.0,29631129,3116.0,96.8,6.8
20250602,108490,로보티즈,KOSDAQ,기술성장기업부,62600,2800,4.68,60500,64000,58700,903098,558.0,8271.0,13212660,8271.0,100.0,6.7
20250602,389470,인벤티지랩,KOSDAQ,기술성장기업부,42950,2800,6.97,40650,44100,40225,613435,260.5,4589.0,10684434,5737.0,80.0,5.7
20250602,389650,넥스트바이오메디컬,KOSDAQ,기술성장기업부,45750,4000,9.58,42900,47500,42350,444062,202.7,3718.0,8126936,3718.0,100.0,5.5
20250602,452450,피아이이,KOSDAQ,벤처기업부,8500,0,0.0,8530,8930,8410,1904703,165.2,3045.0,35826000,3493.0,87.2,5.4
20250602,030520,한글과컴퓨터,KOSDAQ,우량기업부,24650,1250,5.34,23600,25200,23250,1319246,324.7,5960.0,24179744,5960.0,100.0,5.4
20250602,257720,실리콘투,KOSDAQ,우량기업부,51900,4700,9.96,48650,52900,48150,3161332,1623.5,31748.0,61171908,31748.0,100.0,5.1
