기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250807,060310,3S,KOSDAQ,벤처기업부,1873,7,0.38,1866,1900,1849,242778,4.5,994.0,53059040
20250807,095570,AJ네트웍스,KOSPI,,4275,5,0.12,4270,4295,4235,152612,6.5,1935.0,45252759
20250807,006840,AK홀딩스,KOSPI,,11670,10,0.09,11710,11750,11560,2955,0.3,1546.0,13247561
20250807,054620,APS,KOSDAQ,중견기업부,4715,-5,-0.11,4735,4825,4645,12167,0.6,938.0,19894221
20250807,265520,AP시스템,KOSDAQ,우량기업부,17530,50,0.29,17630,17650,17450,52801,9.3,2679.0,15281421
20250807,211270,AP위성,KOSDAQ,우량기업부,12560,90,0.72,12610,12610,12470,21710,2.7,1894.0,15082304
20250807,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),350,24,7.36,328,376,321,5062893,17.8,773.0,220789269
20250807,027410,BGF,KOSPI,,3995,-30,-0.75,4080,4080,3970,79935,3.2,3824.0,95716791
20250807,282330,BGF리테일,KOSPI,,122400,1400,1.16,119900,123000,119900,45833,55.8,21156.0,17283906
20250807,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,3070,50,1.66,3025,3090,2980,86189,2.6,1927.0,62766899
20250807,138930,BNK금융지주,KOSPI,,14620,100,0.69,14500,14630,14390,596038,86.6,46548.0,318383519
20250807,001460,BYC,KOSPI,,40450,750,1.89,39650,40500,39100,1803,0.7,2527.0,6246150
20250807,083790,CG인바이츠,KOSDAQ,벤처기업부,1764,55,3.22,1711,1766,1664,173663,3.0,1356.0,76894182
20250807,001040,CJ,KOSPI,,155200,2500,1.64,154300,155600,151000,156880,240.1,45283.0,29176998
20250807,079160,CJ CGV,KOSPI,,4975,-85,-1.68,5080,5080,4950,242352,12.1,8238.0,165580776
20250807,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,69000,3100,4.7,65700,69300,65700,156510,105.8,15131.0,21929154
20250807,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,9860,30,0.31,9770,9950,9760,11071,1.1,1288.0,13065462
20250807,00104K,CJ4우(전환),KOSPI,,128000,800,0.63,127300,128500,125300,9713,12.3,5410.0,4226512
20250807,000120,CJ대한통운,KOSPI,,88000,-200,-0.23,88600,88600,87100,62564,54.9,20075.0,22812344
20250807,011150,CJ씨푸드,KOSPI,,3010,95,3.26,2935,3115,2910,1605038,48.6,1082.0,35930773
20250807,097950,CJ제일제당,KOSPI,,251000,1500,0.6,249000,252500,247500,57191,142.8,37786.0,15054186
20250807,051500,CJ프레시웨이,KOSDAQ,우량기업부,30000,750,2.56,29250,30000,29050,40478,12.0,3561.0,11871586
20250807,058820,CMG제약,KOSDAQ,중견기업부,1934,-17,-0.87,1950,1960,1920,396434,7.7,2847.0,147220822
20250807,056730,CNT85,KOSDAQ,벤처기업부,779,0,0.0,800,800,769,7153,0.1,577.0,74111186
20250807,000480,CR홀딩스,KOSPI,,5220,10,0.19,5230,5240,5160,12227,0.6,2448.0,46890490
20250807,065770,CS,KOSDAQ,벤처기업부,1024,13,1.29,1011,1037,1000,111457,1.1,199.0,19411130
20250807,083660,CSA 코스믹,KOSDAQ,중견기업부,1929,7,0.36,1910,1995,1910,209495,4.1,1181.0,61247181
20250807,000590,CS홀딩스,KOSPI,,88700,-100,-0.11,88500,88700,85000,1198,1.0,1024.0,1154482
20250807,012030,DB,KOSPI,,1330,3,0.23,1327,1334,1312,115283,1.5,2676.0,201173933
20250807,005830,DB손해보험,KOSPI,,129400,1200,0.94,127100,130500,127000,169860,219.7,91615.0,70800000
20250807,016610,DB증권,KOSPI,,9100,220,2.48,9020,9100,8860,119356,10.8,3863.0,42446389
20250807,000990,DB하이텍,KOSPI,,45450,450,1.0,45350,45650,44800,120124,54.3,20179.0,44398588
20250807,060900,DGP,KOSDAQ,중견기업부,1100,-7,-0.63,1107,1136,1095,33110,0.4,287.0,26124029
20250807,000300,DH오토넥스,KOSPI,,1984,0,0.0,0,0,0,0,0.0,1629.0,82129188
20250807,290120,DH오토리드,KOSDAQ,우량기업부,2570,-40,-1.53,2610,2710,2570,30703,0.8,407.0,15824249
20250807,025440,DH오토웨어,KOSDAQ,중견기업부,828,-9,-1.08,850,850,824,76850,0.6,404.0,48781224
20250807,001530,DI동일,KOSPI,,43300,250,0.58,42900,43500,42850,32522,14.0,8537.0,19715567
20250807,015590,DKME,KOSPI,,515,0,0.0,0,0,0,0,0.0,1220.0,236981544
20250807,000210,DL,KOSPI,,46600,-650,-1.38,47300,47500,45850,88565,40.9,9765.0,20955884
20250807,375500,DL이앤씨,KOSPI,,47450,-450,-0.94,48400,48450,47050,211010,99.8,18360.0,38693623
20250807,37550L,DL이앤씨2우(전환),KOSPI,,32100,-500,-1.53,32800,32800,32100,1078,0.3,678.0,2111951
20250807,007340,DN오토모티브,KOSPI,,25900,100,0.39,25900,26050,25300,121707,31.2,15154.0,58510865
20250807,004840,DRB동일,KOSPI,,5270,80,1.54,5250,5330,5030,9875,0.5,1050.0,19930000
20250807,241520,DSC인베스트먼트,KOSDAQ,중견기업부,6660,-30,-0.45,6730,6750,6650,125960,8.4,1798.0,27000000
20250807,155660,DSR,KOSPI,,3875,-15,-0.39,3895,3895,3875,1839,0.1,620.0,16000000
20250807,069730,DSR제강,KOSPI,,3605,0,0.0,3615,3645,3575,5557,0.2,519.0,14400000
20250807,017860,DS단석,KOSPI,,24850,0,0.0,25000,25100,24750,38849,9.7,4370.0,17584212
20250807,092780,DYP,KOSPI,,4175,-30,-0.71,4205,4215,4175,5796,0.2,550.0,13168460
20250807,017940,E1,KOSPI,,82600,100,0.12,83400,83500,81800,9103,7.5,5666.0,6860000
20250807,418620,E8,KOSDAQ,기술성장기업부,4050,45,1.12,4010,4095,3955,48441,1.9,520.0,12850477
20250807,037370,EG,KOSDAQ,벤처기업부,6000,10,0.17,6050,6050,5940,11582,0.7,517.0,8624972
20250807,365550,ESR켄달스퀘어리츠,KOSPI,,4465,55,1.25,4435,4475,4425,369432,16.5,10988.0,246089000
20250807,050120,ES큐브,KOSDAQ,중견기업부,2385,-120,-4.79,2440,2470,2315,148672,3.6,324.0,13564086
20250807,383220,F&F,KOSPI,,65300,-400,-0.61,65800,66200,64700,59222,38.6,25015.0,38307075
20250807,007700,F&F홀딩스,KOSPI,,18370,60,0.33,18350,18850,18030,22049,4.0,7185.0,39114367
20250807,214270,FSN,KOSDAQ,중견기업부,3170,115,3.76,3040,3260,2985,1464246,46.0,1345.0,42423440
20250807,130500,GH신소재,KOSDAQ,우량기업부,2760,15,0.55,2745,2780,2730,30194,0.8,401.0,14545052
20250807,114090,GKL,KOSPI,,16570,420,2.6,16440,16620,16320,225100,37.1,10249.0,61855670
20250807,900290,GRT,KOSDAQ,외국기업(소속부없음),2995,20,0.67,3000,3010,2975,68005,2.0,2421.0,80850000
20250807,078930,GS,KOSPI,,48200,-150,-0.31,48500,48650,47600,178443,85.7,44785.0,92915378
20250807,083450,GST,KOSDAQ,우량기업부,18840,-30,-0.16,19140,19190,18730,45138,8.5,3472.0,18430000
20250807,006360,GS건설,KOSPI,,19540,0,0.0,19560,19590,19310,355649,69.1,16723.0,85581490
