기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250227,060310,3S,KOSDAQ,중견기업부,1958,-16,-0.81,1979,2030,1954,339383,6.7,1039.0,53059040
20250227,095570,AJ네트웍스,KOSPI,,3900,-20,-0.51,3965,3965,3860,161626,6.3,1765.0,45252759
20250227,006840,AK홀딩스,KOSPI,,10630,-120,-1.12,10620,10720,10590,2842,0.3,1408.0,13247561
20250227,054620,APS,KOSDAQ,중견기업부,6180,-120,-1.9,6440,6440,6000,44683,2.8,1229.0,19894221
20250227,265520,AP시스템,KOSDAQ,우량기업부,17200,-700,-3.91,17950,18260,17180,128088,22.5,2628.0,15281421
20250227,211270,AP위성,KOSDAQ,벤처기업부,13410,-20,-0.15,13560,14000,13410,211495,28.8,2023.0,15082304
20250227,109960,AP헬스케어,KOSDAQ,중견기업부,550,5,0.92,550,588,524,3031104,16.8,1104.0,200789269
20250227,027410,BGF,KOSPI,,3500,-50,-1.41,3480,3500,3445,110875,3.8,3350.0,95716791
20250227,282330,BGF리테일,KOSPI,,102100,-2600,-2.48,101700,103100,101100,82821,84.3,17647.0,17283906
20250227,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,2860,-25,-0.87,2870,2895,2790,82250,2.3,1795.0,62766899
20250227,138930,BNK금융지주,KOSPI,,11610,-200,-1.69,11590,11660,11350,967654,111.7,37203.0,320436727
20250227,001460,BYC,KOSPI,,27450,300,1.1,27500,27500,27150,1637,0.4,1715.0,6246150
20250227,013720,CBI,KOSDAQ,중견기업부,700,1,0.14,699,705,686,256570,1.8,312.0,44628136
20250227,083790,CG인바이츠,KOSDAQ,벤처기업부,2555,25,0.99,2525,2610,2505,174579,4.5,1965.0,76894182
20250227,001040,CJ,KOSPI,,108800,-4700,-4.14,113500,114100,107600,102508,112.1,31745.0,29176998
20250227,079160,CJ CGV,KOSPI,,5180,20,0.39,5180,5180,5150,125158,6.5,8577.0,165580248
20250227,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,62000,800,1.31,61300,62400,59600,53845,33.1,13596.0,21929154
