기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250616,032820,우리기술,KOSDAQ,벤처기업부,3380,655,24.04,2780,3480,2680,217764509,6898.0,5595.0,165530656,5595.0,100.0,123.3
20250616,462860,더즌,KOSDAQ,중견기업부,4195,545,14.93,3735,4360,3700,43501014,1793.6,2996.0,71413257,2996.0,100.0,59.9
20250616,008970,동양철관,KOSPI,,1609,150,10.28,1472,1650,1454,83838419,1332.9,2564.0,159323019,2564.0,100.0,52.0
20250616,024060,흥구석유,KOSDAQ,중견기업부,19170,3210,20.11,19330,20000,18000,7550380,1443.0,2876.0,15000000,2876.0,100.0,50.2
20250616,476040,오가노이드사이언스,KOSDAQ,기술성장기업부,32100,1400,4.56,31550,35900,29600,2668120,899.6,2101.0,6546309,3133.0,67.1,42.8
20250616,234340,헥토파이낸셜,KOSDAQ,우량기업부,28600,5150,21.96,25550,29950,25500,3569815,1009.7,2704.0,9453000,2704.0,100.0,37.3
20250616,053300,한국정보인증,KOSDAQ,우량기업부,8920,340,3.96,8700,9490,8690,14697556,1349.6,3786.0,42441361,3799.0,99.7,35.6
20250616,018000,유니슨,KOSDAQ,중견기업부,2015,411,25.62,1590,2085,1570,45068299,883.0,3436.0,170505939,3436.0,100.0,25.7
20250616,004090,한국석유,KOSPI,,19490,2330,13.58,20550,21450,18580,3160068,628.1,2474.0,12694120,2474.0,100.0,25.4
20250616,016880,웅진,KOSPI,,2660,340,14.66,2290,3015,2290,15761377,443.7,2126.0,79927080,2126.0,100.0,20.9
20250616,388050,지투파워,KOSDAQ,벤처기업부,11280,460,4.25,11250,11650,10790,3203076,360.7,2110.0,18709437,2110.0,100.0,17.1
20250616,052400,코나아이,KOSDAQ,우량기업부,75400,5600,8.02,69800,78100,67700,2406355,1779.1,10981.0,14563291,10981.0,100.0,16.2
20250616,064260,다날,KOSDAQ,중견기업부,6250,210,3.48,6070,6360,5880,10451907,644.9,4309.0,68949040,4309.0,100.0,15.0
20250616,094480,갤럭시아머니트리,KOSDAQ,중견기업부,13100,450,3.56,12890,13830,12610,5780286,762.5,5139.0,39229838,5139.0,100.0,14.8
20250616,046440,KG모빌리언스,KOSDAQ,우량기업부,5970,0,0.0,5730,6440,5690,4756125,286.7,2269.0,38010802,2269.0,100.0,12.6
20250616,347850,디앤디파마텍,KOSDAQ,기술성장기업부,127000,29300,29.99,121000,127000,117100,1244407,1557.3,13649.0,10747301,13649.0,100.0,11.4
20250616,117580,대성에너지,KOSPI,,10300,130,1.28,11560,11790,9950,2963979,319.8,2832.0,27500000,2832.0,100.0,11.3
20250616,214180,헥토이노베이션,KOSDAQ,우량기업부,15920,1580,11.02,14880,15920,14560,1413035,216.9,2089.0,13124613,2089.0,100.0,10.4
20250616,033100,제룡전기,KOSDAQ,우량기업부,39800,4500,12.75,35300,40850,35000,1637956,636.8,6393.0,16062409,6393.0,100.0,10.0
