기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250407,060310,3S,KOSDAQ,중견기업부,2070,-25,-1.19,2030,2115,1980,1026433,21.1,1098.0,53059040
20250407,095570,AJ네트웍스,KOSPI,,3550,-145,-3.92,3670,3670,3535,180901,6.5,1606.0,45252759
20250407,006840,AK홀딩스,KOSPI,,9840,-240,-2.38,10060,10060,9650,7156,0.7,1304.0,13247561
20250407,054620,APS,KOSDAQ,중견기업부,5660,-230,-3.9,5850,5850,5490,53359,3.0,1126.0,19894221
20250407,265520,AP시스템,KOSDAQ,우량기업부,15660,-1130,-6.73,16350,16350,15580,128123,20.3,2393.0,15281421
20250407,211270,AP위성,KOSDAQ,벤처기업부,10560,-780,-6.88,10900,11000,10560,71358,7.6,1593.0,15082304
20250407,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),417,-41,-8.95,449,449,405,783555,3.3,837.0,200789269
20250407,027410,BGF,KOSPI,,3340,-100,-2.91,3430,3430,3295,97749,3.2,3197.0,95716791
20250407,282330,BGF리테일,KOSPI,,108000,-500,-0.46,104000,109600,103900,122012,132.1,18667.0,17283906
20250407,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,2575,-100,-3.74,2690,2690,2530,35565,0.9,1616.0,62766899
20250407,138930,BNK금융지주,KOSPI,,9450,-500,-5.03,9770,9770,9360,1757026,166.6,30087.0,318383519
20250407,001460,BYC,KOSPI,,26000,-500,-1.89,26350,26350,25700,1829,0.5,1624.0,6246150
20250407,013720,CBI,KOSDAQ,중견기업부,690,-29,-4.03,713,719,690,127653,0.9,353.0,51128143
20250407,083790,CG인바이츠,KOSDAQ,벤처기업부,2085,-40,-1.88,2070,2085,1980,196772,4.0,1603.0,76894182
20250407,001040,CJ,KOSPI,,121700,-9400,-7.17,125700,126400,120500,157081,193.5,35508.0,29176998
20250407,079160,CJ CGV,KOSPI,,4470,-210,-4.49,4595,4595,4410,169359,7.5,7401.0,165580264
20250407,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,58500,-1900,-3.15,59600,59700,58100,50404,29.7,12829.0,21929154
20250407,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,9010,-870,-8.81,9740,9740,9010,35886,3.3,1177.0,13065462
20250407,00104K,CJ4우(전환),KOSPI,,95000,-6500,-6.4,97900,97900,93500,16289,15.6,4015.0,4226512
20250407,000120,CJ대한통운,KOSPI,,85700,-3700,-4.14,86600,87200,84600,52379,45.0,19550.0,22812344
20250407,011150,CJ씨푸드,KOSPI,,3060,-95,-3.01,3075,3100,3005,445106,13.6,1099.0,35930773
20250407,097950,CJ제일제당,KOSPI,,238000,-8000,-3.25,237500,242000,234500,58831,140.0,35829.0,15054186
20250407,051500,CJ프레시웨이,KOSDAQ,우량기업부,22300,-900,-3.88,22400,23250,22200,54757,12.4,2647.0,11871586
20250407,058820,CMG제약,KOSDAQ,우량기업부,1995,-100,-4.77,2040,2040,1972,1006222,20.1,2771.0,138892244
20250407,056730,CNT85,KOSDAQ,중견기업부,666,-2,-0.3,663,676,650,11687,0.1,494.0,74111186
20250407,000480,CR홀딩스,KOSPI,,4780,-130,-2.65,4875,4910,4780,18338,0.9,2241.0,46890490
20250407,065770,CS,KOSDAQ,벤처기업부,1885,223,13.42,1669,1944,1600,1572994,28.9,366.0,19411130
20250407,083660,CSA 코스믹,KOSDAQ,중견기업부,685,1,0.15,678,695,657,72892,0.5,420.0,61247181
