기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250528,060310,3S,KOSDAQ,벤처기업부,2180,0,0.0,2180,2220,2170,345562,7.6,1157.0,53059040
20250528,095570,AJ네트웍스,KOSPI,,3815,40,1.06,3795,3845,3765,297697,11.4,1726.0,45252759
20250528,006840,AK홀딩스,KOSPI,,11050,340,3.17,10720,11150,10620,22172,2.4,1464.0,13247561
20250528,054620,APS,KOSDAQ,중견기업부,5660,170,3.1,5470,5710,5410,31371,1.8,1126.0,19894221
20250528,265520,AP시스템,KOSDAQ,우량기업부,16560,230,1.41,16460,16680,16410,48815,8.1,2531.0,15281421
20250528,211270,AP위성,KOSDAQ,우량기업부,12520,-290,-2.26,13000,13030,12470,170786,21.7,1888.0,15082304
20250528,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),332,12,3.75,323,343,316,805831,2.6,667.0,200789269
20250528,027410,BGF,KOSPI,,3815,70,1.87,3750,3825,3700,181122,6.8,3652.0,95716791
20250528,282330,BGF리테일,KOSPI,,102000,800,0.79,101000,102300,100800,36112,36.7,17630.0,17283906
20250528,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,2940,65,2.26,2880,2940,2870,27724,0.8,1845.0,62766899
20250528,138930,BNK금융지주,KOSPI,,10620,20,0.19,10570,10680,10510,956580,101.4,33812.0,318383519
20250528,001460,BYC,KOSPI,,34300,100,0.29,34300,34400,34200,1778,0.6,2142.0,6246150
20250528,013720,CBI,KOSDAQ,중견기업부,1507,31,2.1,1476,1562,1456,256828,3.9,786.0,52128143
20250528,083790,CG인바이츠,KOSDAQ,벤처기업부,2095,-75,-3.46,2170,2175,2075,104950,2.2,1611.0,76894182
20250528,001040,CJ,KOSPI,,135100,1100,0.82,135000,138200,130600,295012,398.9,39418.0,29176998
20250528,079160,CJ CGV,KOSPI,,4585,25,0.55,4560,4630,4545,102713,4.7,7592.0,165580269
20250528,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,60200,4000,7.12,56800,60800,56400,203880,121.2,13201.0,21929154
20250528,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,9850,100,1.03,9760,9960,9760,3339,0.3,1287.0,13065462
20250528,00104K,CJ4우(전환),KOSPI,,110800,3000,2.78,108000,111200,106600,23927,26.2,4683.0,4226512
20250528,000120,CJ대한통운,KOSPI,,80500,700,0.88,79800,80900,79800,55246,44.5,18364.0,22812344
20250528,011150,CJ씨푸드,KOSPI,,2940,-5,-0.17,2965,2970,2935,208154,6.1,1056.0,35930773
20250528,097950,CJ제일제당,KOSPI,,229500,4500,2.0,225500,231000,225500,56164,128.8,34549.0,15054186
20250528,051500,CJ프레시웨이,KOSDAQ,우량기업부,25650,-650,-2.47,26300,26400,25400,46051,11.8,3045.0,11871586
20250528,058820,CMG제약,KOSDAQ,중견기업부,2175,-10,-0.46,2200,2200,2160,954592,20.8,3111.0,143056533
20250528,056730,CNT85,KOSDAQ,벤처기업부,828,-47,-5.37,860,862,801,591840,4.9,614.0,74111186
20250528,000480,CR홀딩스,KOSPI,,5300,60,1.15,5240,5310,5240,6095,0.3,2485.0,46890490
20250528,065770,CS,KOSDAQ,벤처기업부,1285,15,1.18,1270,1323,1252,96195,1.2,249.0,19411130
20250528,083660,CSA 코스믹,KOSDAQ,중견기업부,921,106,13.01,815,987,814,1263616,11.5,564.0,61247181
20250528,000590,CS홀딩스,KOSPI,,75500,200,0.27,75300,76000,75300,900,0.7,872.0,1154482
20250528,012030,DB,KOSPI,,1290,26,2.06,1298,1320,1268,582652,7.5,2595.0,201173933
20250528,005830,DB손해보험,KOSPI,,99300,1100,1.12,97300,99500,97200,163072,161.5,70304.0,70800000
20250528,016610,DB증권,KOSPI,,6720,220,3.38,6550,6880,6500,153858,10.3,2852.0,42446389
20250528,000990,DB하이텍,KOSPI,,39100,600,1.56,38950,39500,38700,84010,32.9,17360.0,44398588
20250528,060900,DGP,KOSDAQ,중견기업부,1358,1,0.07,1357,1398,1321,65061,0.9,343.0,25258229
20250528,000300,DH오토넥스,KOSPI,,1984,0,0.0,0,0,0,0,0.0,1616.0,81451691
20250528,290120,DH오토리드,KOSDAQ,우량기업부,2575,0,0.0,2550,2640,2540,4062,0.1,400.0,15515138
20250528,025440,DH오토웨어,KOSDAQ,중견기업부,675,0,0.0,680,680,665,117282,0.8,329.0,48781224
20250528,001530,DI동일,KOSPI,,33600,-2150,-6.01,35800,35800,33350,78147,27.0,6832.0,20334136
20250528,015590,DKME,KOSPI,,515,0,0.0,0,0,0,0,0.0,1220.0,236981544
20250528,000210,DL,KOSPI,,42800,1300,3.13,41850,44350,41850,181775,78.2,8969.0,20955884
20250528,375500,DL이앤씨,KOSPI,,48450,-300,-0.62,50100,50500,47900,458901,226.1,18747.0,38693623
20250528,37550L,DL이앤씨2우(전환),KOSPI,,31400,200,0.64,31500,32050,31200,9388,3.0,663.0,2111951
20250528,007340,DN오토모티브,KOSPI,,22100,750,3.51,21500,22450,21250,165869,36.6,12931.0,58510865
20250528,004840,DRB동일,KOSPI,,4295,5,0.12,4265,4320,4260,8421,0.4,856.0,19930000
20250528,241520,DSC인베스트먼트,KOSDAQ,중견기업부,6090,460,8.17,5650,6800,5560,10492727,673.5,1644.0,27000000
20250528,155660,DSR,KOSPI,,3840,75,1.99,3800,3850,3770,29524,1.1,614.0,16000000
20250528,069730,DSR제강,KOSPI,,3665,85,2.37,3580,3670,3545,36568,1.3,528.0,14400000
20250528,017860,DS단석,KOSPI,,25050,1300,5.47,23900,25225,23850,201717,49.7,4405.0,17584212
20250528,092780,DYP,KOSPI,,4455,25,0.56,4430,4485,4430,3498,0.2,587.0,13168460
20250528,017940,E1,KOSPI,,71800,2100,3.01,69900,72000,69600,27825,19.8,4925.0,6860000
20250528,418620,E8,KOSDAQ,기술성장기업부,3525,90,2.62,3460,3595,3430,87656,3.1,453.0,12850477
20250528,037370,EG,KOSDAQ,벤처기업부,6140,350,6.04,5890,6400,5890,129798,8.1,530.0,8624972
