기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250710,463020,뉴엔AI,KOSDAQ,기술성장기업부,40900,3250,8.63,37950,44500,37700,10396751,4394.4,3632.0,8879200,3632.0,100.0,121.0
20250710,462860,더즌,KOSDAQ,중견기업부,6570,1300,24.67,5240,6800,4960,75588744,4619.4,4710.0,71685672,4710.0,100.0,98.1
20250710,234030,싸이닉솔루션,KOSDAQ,중견기업부,10750,80,0.75,10880,11630,10490,15667673,1741.9,2538.0,23605000,2538.0,100.0,68.6
20250710,011930,신성이엔지,KOSPI,,1700,183,12.06,1517,1885,1517,114900815,2020.9,3499.0,205848151,3499.0,100.0,57.8
20250710,006220,제주은행,KOSPI,,19190,3380,21.38,15920,19350,15490,12985035,2332.8,7254.0,37798557,7254.0,100.0,32.2
20250710,000540,흥국화재,KOSPI,,5630,1000,21.6,4700,6010,4630,19345441,1116.7,3617.0,64242645,3617.0,100.0,30.9
20250710,158430,아톤,KOSDAQ,벤처기업부,10850,890,8.94,9910,11850,9590,7080509,770.1,2696.0,24850529,3154.0,85.5,28.6
20250710,090710,휴림로봇,KOSDAQ,중견기업부,3090,140,4.75,2970,3345,2955,30377700,968.2,3406.0,110237793,3853.0,88.4,28.4
20250710,424870,이뮨온시아,KOSDAQ,기술성장기업부,5700,930,19.5,4980,6090,4885,16145266,929.2,4213.0,73906069,5205.0,80.9,22.1
20250710,234340,헥토파이낸셜,KOSDAQ,우량기업부,28100,2700,10.63,26100,30500,24400,1986071,563.9,2656.0,9453000,3063.0,86.7,21.2
20250710,041190,우리기술투자,KOSDAQ,벤처기업부,10370,390,3.91,10970,11570,10220,16747512,1829.9,8711.0,84000000,8711.0,100.0,21.0
20250710,001270,부국증권,KOSPI,,66300,5700,9.41,65300,77400,57300,2100126,1433.7,6875.0,10369886,6875.0,100.0,20.9
20250710,060250,NHN KCP,KOSDAQ,우량기업부,15880,800,5.31,15750,16480,15300,7650980,1208.8,6378.0,40160611,6378.0,100.0,19.0
20250710,001750,한양증권,KOSPI,,22350,2610,13.22,20300,24800,19740,1974449,444.8,2845.0,12728534,2845.0,100.0,15.6
20250710,032820,우리기술,KOSDAQ,벤처기업부,3960,135,3.53,3875,4090,3725,24237588,963.6,6555.0,165530656,8277.0,79.2,14.7
20250710,064260,다날,KOSDAQ,중견기업부,9160,0,0.0,9190,9450,8800,9123646,835.2,6316.0,68949040,6695.0,94.3,13.2
20250710,254490,미래반도체,KOSDAQ,우량기업부,17750,1240,7.51,18630,19920,17490,1772986,336.9,2563.0,14438000,2608.0,98.3,13.1
20250710,294570,쿠콘,KOSDAQ,우량기업부,38400,1650,4.49,36050,39500,35300,1193321,451.2,3938.0,10254685,3938.0,100.0,11.5
