기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250814,456160,지투지바이오,KOSDAQ,기술성장기업부,93800,35800,61.72,86500,98200,82700,6682113,6140.9,5033.0,5365694,5033.0,100.0,122.0
20250814,207760,미스터블루,KOSDAQ,중견기업부,1782,179,11.17,1763,1997,1762,82716046,1578.7,1480.0,83079783,1549.0,95.5,106.7
20250814,408900,스튜디오미르,KOSDAQ,중견기업부,4890,390,8.67,4580,5350,4515,19081102,951.4,1600.0,32729532,1718.0,93.1,59.5
20250814,009270,신원,KOSPI,,1953,98,5.28,1838,2170,1835,59819146,1205.6,2161.0,110625832,2161.0,100.0,55.8
20250814,201490,미투온,KOSDAQ,중견기업부,5200,295,6.01,4870,5730,4785,16063162,866.3,1580.0,30390092,2212.0,71.4,54.8
20250814,134580,탑코미디어,KOSDAQ,중견기업부,2150,322,17.61,1870,2375,1828,15887305,353.0,1060.0,49294149,1060.0,100.0,33.3
20250814,014990,인디에프,KOSPI,,1540,135,9.61,1387,1639,1360,20454551,315.3,1157.0,75112995,1157.0,100.0,27.3
20250814,006910,보성파워텍,KOSDAQ,벤처기업부,3400,75,2.26,3335,3845,3255,10191087,365.8,1670.0,49129824,1744.0,95.8,21.9
20250814,107600,새빗켐,KOSDAQ,벤처기업부,35200,3300,10.34,31800,37650,31250,1174854,420.8,1982.0,5630054,1982.0,100.0,21.2
20250814,101670,하이드로리튬,KOSDAQ,투자주의환기종목(소속부없음),3140,45,1.45,3005,3365,2900,10574540,335.6,1701.0,54169970,1788.0,95.1,19.7
20250814,017510,세명전기,KOSDAQ,중견기업부,12000,400,3.45,11600,12300,11210,2867893,340.9,1830.0,15246000,1830.0,100.0,18.6
20250814,033230,인성정보,KOSDAQ,중견기업부,2340,60,2.63,2285,2420,2275,7761428,183.1,1182.0,50515380,1182.0,100.0,15.5
20250814,098070,한텍,KOSDAQ,중견기업부,47000,8250,21.29,39000,47550,38750,1470811,650.9,5227.0,11121141,5227.0,100.0,12.5
20250814,255220,SG,KOSDAQ,중견기업부,2490,180,7.79,2295,2650,2295,11469444,288.5,2457.0,98675394,2492.0,98.6,11.7
20250814,077970,STX엔진,KOSPI,,36300,7850,27.59,28000,36950,27600,4778174,1643.3,14574.0,40148063,14574.0,100.0,11.3
