기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250711,234030,싸이닉솔루션,KOSDAQ,중견기업부,13000,2250,20.93,11050,13670,10840,42912704,5495.4,3069.0,23605000,3069.0,100.0,179.1
20250711,463020,뉴엔AI,KOSDAQ,기술성장기업부,45100,4200,10.27,41400,48950,40150,9325653,4251.2,4005.0,8879200,4005.0,100.0,106.1
20250711,060250,NHN KCP,KOSDAQ,우량기업부,17780,1900,11.96,15680,19540,15400,19932535,3580.0,7141.0,40160611,7141.0,100.0,50.1
20250711,115310,인포바인,KOSDAQ,벤처기업부,66500,12100,22.24,54300,70700,53800,1558835,1017.9,2123.0,3192883,2123.0,100.0,47.9
20250711,093520,매커스,KOSDAQ,우량기업부,23000,3490,17.89,19740,24700,19740,6268094,1419.0,3718.0,16163092,3718.0,100.0,38.2
20250711,294570,쿠콘,KOSDAQ,우량기업부,41600,3200,8.33,37950,43850,36550,2953979,1216.9,4266.0,10254685,4266.0,100.0,28.5
20250711,041190,우리기술투자,KOSDAQ,벤처기업부,11930,1560,15.04,11060,12070,10590,23079867,2636.0,10021.0,84000000,10021.0,100.0,26.3
20250711,476060,온코닉테라퓨틱스,KOSDAQ,기술성장기업부,28250,4000,16.49,24200,28850,23850,2321508,637.3,3108.0,11002310,3108.0,100.0,20.5
20250711,099440,스맥,KOSDAQ,우량기업부,3380,205,6.46,3115,3470,3050,13467115,440.7,2307.0,68243394,2307.0,100.0,19.1
20250711,158430,아톤,KOSDAQ,벤처기업부,10850,0,0.0,11500,12050,10360,3281174,369.5,2696.0,24850529,3154.0,85.5,13.7
20250711,001270,부국증권,KOSPI,,67400,1100,1.66,67000,78000,65600,1238112,887.8,6989.0,10369886,6989.0,100.0,12.7
20250711,048410,현대바이오,KOSDAQ,중견기업부,13920,3100,28.65,13110,14050,12420,5336594,713.6,6685.0,48021608,6685.0,100.0,10.7
20250711,441270,파인엠텍,KOSDAQ,중견기업부,7090,430,6.46,6800,7800,6670,3538883,262.9,2622.0,36987901,2955.0,88.7,10.0
