기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250625,063170,서울옥션,KOSDAQ,중견기업부,11450,2090,22.33,9270,11750,8960,10824152,1159.5,2035.0,17774267,2035.0,100.0,57.0
20250625,080220,제주반도체,KOSDAQ,우량기업부,17970,2920,19.4,16720,19030,16680,17392579,3135.5,6189.0,34442833,6189.0,100.0,50.7
20250625,006220,제주은행,KOSPI,,15400,1560,11.27,13500,17110,13250,10612094,1624.5,5821.0,37798557,5821.0,100.0,27.9
20250625,090710,휴림로봇,KOSDAQ,중견기업부,2650,170,6.85,2490,2730,2405,26772953,697.4,2921.0,110237793,2921.0,100.0,23.9
20250625,452450,피아이이,KOSDAQ,벤처기업부,10050,170,1.72,10430,10690,9970,6810561,701.6,3601.0,35826000,3765.0,95.6,19.5
20250625,003280,흥아해운,KOSPI,,1795,12,0.67,1789,1967,1727,39446205,735.3,4316.0,240424899,5506.0,78.4,17.0
20250625,254490,미래반도체,KOSDAQ,우량기업부,15540,1110,7.69,15770,17090,15090,2298260,372.8,2244.0,14438000,2244.0,100.0,16.6
20250625,130660,한전산업,KOSPI,,15150,600,4.12,15560,16990,15060,4762086,752.8,4939.0,32600000,4972.0,99.3,15.2
20250625,005690,파미셀,KOSPI,,12850,2080,19.31,11210,13450,11130,7430137,940.6,7712.0,60016964,7712.0,100.0,12.2
20250625,432720,퀄리타스반도체,KOSDAQ,기술성장기업부,15570,1020,7.01,15140,16650,14800,1623595,256.2,2186.0,14037412,2243.0,97.5,11.7
20250625,457550,우진엔텍,KOSDAQ,중견기업부,34800,1550,4.66,35650,36700,33300,1035003,361.1,3226.0,9271339,3226.0,100.0,11.2
