기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250605,060310,3S,KOSDAQ,벤처기업부,2195,15,0.69,2180,2265,2175,350794,7.8,1165.0,53059040
20250605,095570,AJ네트웍스,KOSPI,,3965,-40,-1.0,4020,4040,3925,326639,13.0,1794.0,45252759
20250605,006840,AK홀딩스,KOSPI,,12050,70,0.58,12000,12120,11760,16330,2.0,1596.0,13247561
20250605,054620,APS,KOSDAQ,중견기업부,5700,70,1.24,5630,5700,5560,9223,0.5,1134.0,19894221
20250605,265520,AP시스템,KOSDAQ,우량기업부,17030,90,0.53,17030,17350,16960,65330,11.2,2602.0,15281421
20250605,211270,AP위성,KOSDAQ,우량기업부,12970,10,0.08,12960,13150,12910,93810,12.2,1956.0,15082304
20250605,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),333,11,3.42,322,335,319,510285,1.7,669.0,200789269
20250605,027410,BGF,KOSPI,,4300,-65,-1.49,4385,4385,4245,435060,18.7,4116.0,95716791
20250605,282330,BGF리테일,KOSPI,,111500,2000,1.83,108400,113200,107900,80880,90.0,19272.0,17283906
20250605,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,3040,15,0.5,3005,3080,2980,39707,1.2,1908.0,62766899
20250605,138930,BNK금융지주,KOSPI,,11170,-20,-0.18,11110,11310,11090,1118808,125.2,35563.0,318383519
20250605,001460,BYC,KOSPI,,38150,-300,-0.78,38450,38950,37050,8646,3.3,2383.0,6246150
20250605,013720,CBI,KOSDAQ,중견기업부,1402,-52,-3.58,1454,1460,1388,378268,5.3,731.0,52128143
20250605,083790,CG인바이츠,KOSDAQ,벤처기업부,2010,0,0.0,2020,2020,1991,119688,2.4,1546.0,76894182
20250605,001040,CJ,KOSPI,,153200,1300,0.86,155000,156600,150100,349179,533.3,44699.0,29176998
20250605,079160,CJ CGV,KOSPI,,5250,335,6.82,5060,5320,5000,809674,42.3,8693.0,165580351
20250605,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,66200,1300,2.0,65100,66300,64700,91576,60.2,14517.0,21929154
20250605,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,10050,20,0.2,10000,10050,9950,9520,1.0,1313.0,13065462
20250605,00104K,CJ4우(전환),KOSPI,,124500,1900,1.55,123600,124500,119800,26515,32.5,5262.0,4226512
20250605,000120,CJ대한통운,KOSPI,,84500,1000,1.2,82900,85000,82800,102961,86.5,19276.0,22812344
20250605,011150,CJ씨푸드,KOSPI,,3025,-10,-0.33,3035,3050,2975,310412,9.4,1087.0,35930773
20250605,097950,CJ제일제당,KOSPI,,239000,2500,1.06,237000,241000,236500,66329,158.4,35980.0,15054186
20250605,051500,CJ프레시웨이,KOSDAQ,우량기업부,28550,1450,5.35,27300,29000,27150,114451,32.4,3389.0,11871586
20250605,058820,CMG제약,KOSDAQ,중견기업부,2155,10,0.47,2145,2165,2125,1339428,28.8,3083.0,143056533
20250605,056730,CNT85,KOSDAQ,벤처기업부,841,0,0.0,840,850,834,82351,0.7,623.0,74111186
20250605,000480,CR홀딩스,KOSPI,,5440,20,0.37,5420,5460,5350,13819,0.7,2551.0,46890490
20250605,065770,CS,KOSDAQ,벤처기업부,1189,44,3.84,1145,1189,1145,173535,2.0,231.0,19411130
20250605,083660,CSA 코스믹,KOSDAQ,중견기업부,992,-11,-1.1,1004,1017,972,103020,1.0,608.0,61247181
20250605,000590,CS홀딩스,KOSPI,,88000,1700,1.97,86400,89000,86300,3652,3.2,1016.0,1154482
20250605,012030,DB,KOSPI,,1484,3,0.2,1492,1493,1407,891020,13.1,2985.0,201173933
20250605,005830,DB손해보험,KOSPI,,105900,2200,2.12,101700,106900,101400,213994,224.5,74977.0,70800000
20250605,016610,DB증권,KOSPI,,7900,50,0.64,8000,8000,7660,107942,8.4,3353.0,42446389
20250605,000990,DB하이텍,KOSPI,,44050,1200,2.8,43350,44950,42800,274247,121.0,19558.0,44398588
20250605,060900,DGP,KOSDAQ,중견기업부,1275,-48,-3.63,1323,1342,1273,96755,1.2,333.0,26124029
20250605,000300,DH오토넥스,KOSPI,,1984,0,0.0,0,0,0,0,0.0,1629.0,82129188
20250605,290120,DH오토리드,KOSDAQ,우량기업부,3000,-75,-2.44,3055,3095,2930,232430,6.9,465.0,15515138
20250605,025440,DH오토웨어,KOSDAQ,중견기업부,877,-19,-2.12,899,910,857,1643926,14.3,428.0,48781224
20250605,001530,DI동일,KOSPI,,34750,850,2.51,33550,35200,33550,31491,10.9,7066.0,20334136
20250605,015590,DKME,KOSPI,,515,0,0.0,0,0,0,0,0.0,1220.0,236981544
20250605,000210,DL,KOSPI,,48500,-1400,-2.81,51500,51600,47750,233031,114.6,10164.0,20955884
20250605,375500,DL이앤씨,KOSPI,,48900,-750,-1.51,51100,51100,48250,353588,173.3,18921.0,38693623
20250605,37550L,DL이앤씨2우(전환),KOSPI,,30950,-1100,-3.43,32000,32400,30850,10616,3.3,654.0,2111951
20250605,007340,DN오토모티브,KOSPI,,22850,550,2.47,22350,22950,22200,135508,30.7,13370.0,58510865
20250605,004840,DRB동일,KOSPI,,4750,80,1.71,4730,4920,4680,97455,4.7,947.0,19930000
20250605,241520,DSC인베스트먼트,KOSDAQ,중견기업부,7700,410,5.62,7290,8070,7070,8880200,678.4,2079.0,27000000
20250605,155660,DSR,KOSPI,,3930,-20,-0.51,3960,3970,3920,18329,0.7,629.0,16000000
20250605,069730,DSR제강,KOSPI,,3710,20,0.54,3670,3725,3640,13807,0.5,534.0,14400000
20250605,017860,DS단석,KOSPI,,25950,500,1.96,25900,26100,25600,96419,24.9,4563.0,17584212
20250605,092780,DYP,KOSPI,,4490,-40,-0.88,4530,4530,4480,4675,0.2,591.0,13168460
20250605,017940,E1,KOSPI,,76000,-600,-0.78,77900,77900,75100,24476,18.6,5214.0,6860000
20250605,418620,E8,KOSDAQ,기술성장기업부,3685,-40,-1.07,3730,3795,3680,66823,2.5,474.0,12850477
20250605,037370,EG,KOSDAQ,벤처기업부,5960,60,1.02,5900,6050,5880,39227,2.3,514.0,8624972
20250605,365550,ESR켄달스퀘어리츠,KOSPI,,4355,-95,-2.13,4475,4490,4340,518068,22.6,9280.0,213089000
20250605,050120,ES큐브,KOSDAQ,중견기업부,2930,305,11.62,2625,2940,2540,129185,3.7,397.0,13564086
20250605,383220,F&F,KOSPI,,76700,1600,2.13,74600,77200,74600,68979,52.8,29382.0,38307075
20250605,007700,F&F홀딩스,KOSPI,,16500,-190,-1.14,17220,17530,16430,48074,8.0,6454.0,39114367
20250605,214270,FSN,KOSDAQ,중견기업부,1915,-65,-3.28,1980,1990,1914,187064,3.6,786.0,41069167
20250605,130500,GH신소재,KOSDAQ,우량기업부,2710,-5,-0.18,2715,2760,2665,76513,2.1,394.0,14545052
20250605,114090,GKL,KOSPI,,14380,90,0.63,14170,14400,14100,220423,31.4,8895.0,61855670
20250605,900290,GRT,KOSDAQ,외국기업(소속부없음),3010,-75,-2.43,3090,3150,2960,309340,9.4,2434.0,80850000
20250605,078930,GS,KOSPI,,45550,500,1.11,45950,46000,44650,379936,172.1,42323.0,92915378
20250605,083450,GST,KOSDAQ,우량기업부,19060,120,0.63,19040,19340,18900,237483,45.5,3513.0,18430000
20250605,006360,GS건설,KOSPI,,23500,400,1.73,23550,23650,22750,1314374,305.2,20112.0,85581490
20250605,001250,GS글로벌,KOSPI,,2655,0,0.0,2665,2680,2640,566750,15.1,2191.0,82533764
20250605,007070,GS리테일,KOSPI,,15540,150,0.97,15240,15600,15240,195614,30.3,12993.0,83607415
20250605,499790,GS피앤엘,KOSPI,,32350,-450,-1.37,32500,32550,30950,321058,102.3,6415.0,19830841
20250605,297890,HB솔루션,KOSDAQ,우량기업부,2495,90,3.74,2420,2500,2415,308979,7.7,1825.0,73140914
20250605,440290,HB인베스트먼트,KOSDAQ,중견기업부,2080,40,1.96,2040,2090,2020,164810,3.4,564.0,27107010
20250605,078150,HB테크놀러지,KOSDAQ,우량기업부,1988,73,3.81,1937,2020,1927,1547909,30.7,1843.0,92715916
20250605,012630,HDC,KOSPI,,21300,850,4.16,21650,22050,20850,342005,72.7,12725.0,59741721
20250605,039570,HDC랩스,KOSPI,,9380,130,1.41,9300,9390,9250,18746,1.7,2435.0,25957601
20250605,089470,HDC현대EP,KOSPI,,3980,50,1.27,3930,3990,3915,44664,1.8,1270.0,31900000
20250605,294870,HDC현대산업개발,KOSPI,,24100,600,2.55,23850,24200,23450,413480,98.6,15884.0,65907330
20250605,009540,HD한국조선해양,KOSPI,,319000,-8500,-2.6,331500,335000,319000,320537,1038.8,225766.0,70773116
20250605,267250,HD현대,KOSPI,,118000,-2300,-1.91,123400,123400,117000,602846,718.1,93212.0,78993085
20250605,267270,HD현대건설기계,KOSPI,,69200,-1000,-1.42,70400,70500,69000,128810,89.6,12222.0,17661789
20250605,443060,HD현대마린솔루션,KOSPI,,182800,-500,-0.27,183000,185700,180300,224972,410.4,81948.0,44829210
20250605,071970,HD현대마린엔진,KOSPI,,44500,-100,-0.22,44750,45150,44000,373574,166.2,15095.0,33921495
20250605,010620,HD현대미포,KOSPI,,197000,-5000,-2.48,200500,206000,195900,281669,559.2,78686.0,39942149
20250605,322000,HD현대에너지솔루션,KOSPI,,51000,-1300,-2.49,50700,53000,50000,669179,342.1,5712.0,11200000
20250605,042670,HD현대인프라코어,KOSPI,,9400,-60,-0.63,9400,9500,9260,1371674,128.7,18104.0,192591032
20250605,267260,HD현대일렉트릭,KOSPI,,389000,7000,1.83,383000,394500,382500,232786,908.8,140223.0,36047135
20250605,329180,HD현대중공업,KOSPI,,425000,-3000,-0.7,447000,456500,418500,397155,1708.7,377286.0,88773116
20250605,097230,HJ중공업,KOSPI,,7390,70,0.96,7320,7440,7210,579204,42.4,6154.0,83274281
20250605,195940,HK이노엔,KOSDAQ GLOBAL,우량기업부,41000,-250,-0.61,41350,41600,40550,143641,59.0,11615.0,28329891
20250605,014790,HL D&I,KOSPI,,2670,-20,-0.74,2695,2715,2660,81459,2.2,1011.0,37858601
20250605,028300,HLB,KOSDAQ,중견기업부,52300,900,1.75,51700,52900,51600,341679,178.4,68735.0,131425086
20250605,003580,HLB글로벌,KOSPI,,3010,35,1.18,2975,3070,2960,38824,1.2,1515.0,50316578
20250605,278650,HLB바이오스텝,KOSDAQ,중견기업부,1562,20,1.3,1570,1580,1545,116828,1.8,1359.0,87005539
20250605,067630,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),5860,30,0.51,5850,5910,5810,204224,12.0,7144.0,121917058
20250605,024850,HLB이노베이션,KOSDAQ,중견기업부,2030,93,4.8,1950,2055,1949,349340,7.0,2929.0,144304123
20250605,187420,HLB제넥스,KOSDAQ,기술성장기업부,3595,5,0.14,3600,3635,3560,36309,1.3,1047.0,29135882
20250605,047920,HLB제약,KOSDAQ,기술성장기업부,19000,210,1.12,18800,19100,18730,96061,18.2,6230.0,32791356
20250605,115450,HLB테라퓨틱스,KOSDAQ,중견기업부,7750,60,0.78,7780,7980,7700,277886,21.7,6539.0,84370902
20250605,046210,HLB파나진,KOSDAQ,벤처기업부,2355,-45,-1.88,2400,2435,2280,70464,1.7,1048.0,44491969
20250605,204320,HL만도,KOSPI,,33900,350,1.04,33550,34400,33550,258305,87.8,15918.0,46957120
20250605,060980,HL홀딩스,KOSPI,,41000,-900,-2.15,41800,41800,40700,38459,15.7,3856.0,9403877
20250605,011200,HMM,KOSPI,,21600,-950,-4.21,22650,22950,21550,3020941,662.9,221409.0,1025039496
20250605,403870,HPSP,KOSDAQ GLOBAL,우량기업부,22850,600,2.7,22350,23250,22250,426259,97.9,19079.0,83498568
20250605,036640,HRS,KOSDAQ,우량기업부,5370,50,0.94,5380,5410,5300,109295,5.9,878.0,16354800
20250605,035000,HS애드,KOSPI,,7390,-40,-0.54,7430,7440,7330,18360,1.4,1224.0,16567409
20250605,002460,HS화성,KOSPI,,10620,-20,-0.19,10640,10640,10550,3675,0.4,1078.0,10150000
20250605,487570,HS효성,KOSPI,,61800,-1700,-2.68,64000,64000,60700,72244,44.7,2303.0,3725927
20250605,298050,HS효성첨단소재,KOSPI,,202000,1000,0.5,200000,204000,199000,9571,19.3,9049.0,4479948
