기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250312,060310,3S,KOSDAQ,중견기업부,1850,25,1.37,1810,1857,1810,130450,2.4,982.0,53059040
20250312,095570,AJ네트웍스,KOSPI,,3860,-60,-1.53,3895,3925,3850,109171,4.2,1747.0,45252759
20250312,006840,AK홀딩스,KOSPI,,10430,70,0.68,10490,10490,10360,1078,0.1,1382.0,13247561
20250312,054620,APS,KOSDAQ,중견기업부,6210,120,1.97,6090,6320,6050,51684,3.2,1235.0,19894221
20250312,265520,AP시스템,KOSDAQ,우량기업부,17140,490,2.94,16740,17140,16740,50150,8.5,2619.0,15281421
20250312,211270,AP위성,KOSDAQ,벤처기업부,12950,70,0.54,13050,13200,12840,69419,9.0,1953.0,15082304
20250312,109960,AP헬스케어,KOSDAQ,중견기업부,483,-13,-2.62,498,500,460,832739,4.1,970.0,200789269
20250312,027410,BGF,KOSPI,,3340,-25,-0.74,3385,3385,3330,28121,0.9,3197.0,95716791
20250312,282330,BGF리테일,KOSPI,,104400,-300,-0.29,104300,105300,103000,25558,26.7,18044.0,17283906
20250312,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,2780,-30,-1.07,2800,2810,2755,42952,1.2,1745.0,62766899
20250312,138930,BNK금융지주,KOSPI,,10540,190,1.84,10250,10640,10250,751637,79.1,33558.0,318383519
20250312,001460,BYC,KOSPI,,26500,-300,-1.12,26500,27000,26500,1543,0.4,1655.0,6246150
20250312,013720,CBI,KOSDAQ,중견기업부,732,7,0.97,725,745,719,100089,0.7,327.0,44628136
20250312,083790,CG인바이츠,KOSDAQ,벤처기업부,2320,35,1.53,2290,2355,2265,82904,1.9,1784.0,76894182
20250312,001040,CJ,KOSPI,,105300,-600,-0.57,106200,109800,105100,68852,73.7,30723.0,29176998
20250312,079160,CJ CGV,KOSPI,,4980,-10,-0.2,4990,5020,4965,141220,7.0,8246.0,165580249
20250312,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,55400,-500,-0.89,55500,56200,55200,68471,38.0,12149.0,21929154
20250312,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,11510,-130,-1.12,11600,11610,11260,66214,7.6,1504.0,13065462
20250312,00104K,CJ4우(전환),KOSPI,,86800,400,0.46,85600,87700,85500,8484,7.4,3669.0,4226512
20250312,000120,CJ대한통운,KOSPI,,92800,-1300,-1.38,93600,94500,92600,35929,33.5,21170.0,22812344
20250312,011150,CJ씨푸드,KOSPI,,3055,35,1.16,3015,3105,3005,222458,6.8,1098.0,35930773
20250312,097950,CJ제일제당,KOSPI,,257500,500,0.19,257000,262500,257000,57472,149.0,38765.0,15054186
20250312,051500,CJ프레시웨이,KOSDAQ,우량기업부,20550,-500,-2.38,20950,21000,20300,33438,6.9,2440.0,11871586
20250312,058820,CMG제약,KOSDAQ,우량기업부,1845,-18,-0.97,1863,1884,1845,211529,3.9,2563.0,138892244
20250312,056730,CNT85,KOSDAQ,중견기업부,670,-7,-1.03,676,677,660,21506,0.1,497.0,74111186
20250312,000480,CR홀딩스,KOSPI,,5370,10,0.19,5370,5390,5330,11503,0.6,2518.0,46890490
20250312,065770,CS,KOSDAQ,벤처기업부,1837,89,5.09,1790,1890,1750,192562,3.5,357.0,19411130
20250312,083660,CSA 코스믹,KOSDAQ,중견기업부,661,-1,-0.15,662,675,658,43374,0.3,405.0,61247181
20250312,000590,CS홀딩스,KOSPI,,71900,-1200,-1.64,72700,73100,71700,223,0.2,830.0,1154482
20250312,012030,DB,KOSPI,,1289,26,2.06,1255,1289,1255,174653,2.2,2593.0,201173933
20250312,016610,DB금융투자,KOSPI,,5940,20,0.34,5980,5980,5870,72370,4.3,2521.0,42446389
20250312,005830,DB손해보험,KOSPI,,97200,3600,3.85,94800,97800,94200,244329,234.9,68818.0,70800000
20250312,000990,DB하이텍,KOSPI,,45350,1350,3.07,44150,46400,43800,284634,129.9,20135.0,44398588
20250312,139130,DGB금융지주,KOSPI,,8840,110,1.26,8710,8870,8710,264490,23.3,14952.0,169145833
20250312,060900,DGP,KOSDAQ,중견기업부,871,5,0.58,866,919,866,21724,0.2,220.0,25258229
20250312,000300,DH오토넥스,KOSPI,,1984,0,0.0,0,0,0,0,0.0,1616.0,81451691
20250312,290120,DH오토리드,KOSDAQ,우량기업부,2435,-40,-1.62,2475,2495,2420,1625,0.0,378.0,15515138
20250312,025440,DH오토웨어,KOSDAQ,중견기업부,707,10,1.43,689,710,680,223829,1.6,345.0,48781224
20250312,001530,DI동일,KOSPI,,45050,-850,-1.85,45600,45800,44750,33403,15.1,8727.0,19370819
20250312,000210,DL,KOSPI,,36500,1000,2.82,35150,37100,35100,74399,27.1,7649.0,20955884
20250312,375500,DL이앤씨,KOSPI,,45200,750,1.69,44350,46900,44350,283768,130.4,17490.0,38693623
20250312,37550L,DL이앤씨2우(전환),KOSPI,,27950,800,2.95,26350,28200,26350,6617,1.9,590.0,2111951
20250312,068790,DMS,KOSDAQ,우량기업부,6500,100,1.56,6570,6760,6380,491442,32.2,1559.0,23987123
20250312,007340,DN오토모티브,KOSPI,,21400,150,0.71,21350,21500,20900,55144,11.7,12521.0,58510865
20250312,004840,DRB동일,KOSPI,,4250,-45,-1.05,4300,4300,4250,10523,0.4,847.0,19930000
20250312,241520,DSC인베스트먼트,KOSDAQ,중견기업부,4995,-175,-3.38,5080,5310,4960,1942297,99.3,1373.0,27496125
20250312,155660,DSR,KOSPI,,3955,-15,-0.38,3955,3990,3950,7424,0.3,633.0,16000000
20250312,069730,DSR제강,KOSPI,,3530,5,0.14,3550,3580,3495,78675,2.8,508.0,14400000
20250312,017860,DS단석,KOSPI,,26750,550,2.1,26500,27100,26350,184121,49.3,4704.0,17584212
20250312,180400,DXVX,KOSDAQ,중견기업부,1815,57,3.24,1715,1900,1711,1284433,23.5,893.0,49219432
20250312,017940,E1,KOSPI,,59600,-300,-0.5,60100,60800,59500,9597,5.7,4089.0,6860000
20250312,037370,EG,KOSDAQ,중견기업부,6080,-190,-3.03,6200,6280,6030,25512,1.6,524.0,8624972
20250312,365550,ESR켄달스퀘어리츠,KOSPI,,4810,-25,-0.52,4835,4880,4775,89647,4.3,10250.0,213089000
20250312,050120,ES큐브,KOSDAQ,중견기업부,2150,50,2.38,2100,2165,2075,8874,0.2,292.0,13564086
20250312,383220,F&F,KOSPI,,70900,-100,-0.14,71200,72400,70300,45365,32.4,27160.0,38307075
20250312,007700,F&F홀딩스,KOSPI,,12780,-130,-1.01,12910,12970,12740,9869,1.3,4999.0,39114367
20250312,214270,FSN,KOSDAQ,중견기업부,1315,48,3.79,1255,1346,1251,194096,2.6,437.0,33250463
20250312,130500,GH신소재,KOSDAQ,우량기업부,2630,40,1.54,2610,2680,2590,27727,0.7,383.0,14545052
